path_id,surplus_gt50,ordinary_shortage_first_hour,first_shortage_relative_hour,shortage_total_kg,system_begin_inventory_at_first_shortage_kg,system_end_inventory_at_first_shortage_kg,first_shortage_sites_begin_inventory_sum_kg,final_target_kg,inventory_growth_after_first_shortage_kg,final_inventory_kg,final_surplus_kg,production_during_shortage_hours_kg,mean_electrolyzer_utilization_during_shortage,HTT_during_shortage_hours_kg,HTT_after_first_shortage_kg,production_after_first_shortage_kg,actual_operating_cost_yuan,mechanism_statement
7110,True,25,-7,35.0464361958,371.306343625,386.123119028,339.600212121,189.355321264,101.338732655,487.461851683,298.106530419,120.12,1,28.6804822967,3.07508858243,105.105,77422.460211,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7113,True,25,-23,9.59055734696,160.308409272,174.293158608,61.5445570449,0,91.8458080109,266.138966619,266.138966619,120.12,1,30.5042687153,21.5626688337,225.225,107446.93964,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7122,True,25,-15,18.3204729278,157.383409272,171.889625669,90.8931378911,0,25.4303224628,197.319948132,197.319948132,120.12,1,11.8074940295,0.139155593886,105.105,83042.9394076,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7130,True,33,-7,16.9125767517,452.415415487,459.853322232,90.7365608755,156.407515605,70.1016640763,529.954986308,373.547470703,120.12,1,19.8091932256,8.86948482302,105.105,98136.0395188,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7149,True,17,-23,45.4960659317,302.134475204,317.149475204,302.134475204,455.499334558,233.751428695,550.900903899,95.4015693409,114.667934353,0.954611508098,54.987412724,73.8910801221,332.255362763,104845.045465,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7162,True,41,-7,45.4960659317,169.419517657,184.434517657,169.419517657,156.407515605,99.6529343528,284.08745201,127.679936405,114.667934353,0.954611508098,9.44651767708,2.7026506387,99.6529343528,113234.999558,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7174,True,34,-6,22.5452270827,249.694519637,261.688645381,145.008262688,0,65.8260569059,327.514702286,327.514702286,105.105,1,0,0,90.09,90505.5922323,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7220,True,33,-7,55.5102812736,200.403911092,215.418911092,200.403911092,180.565756528,101.122275343,316.541186435,135.975429907,120.12,1,35.2371874414,14.6131588294,105.105,95315.3827072,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7225,True,17,-15,46.5918680524,302.134475204,317.149475204,302.134475204,11.1833565999,181.857808336,499.00728354,487.82392694,174.727934353,0.969741005399,52.739301962,97.9015286244,219.772934353,84103.6226038,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7240,True,41,-7,23.8360433605,168.536787884,176.563624748,68.1747505644,180.565756528,84.9810749174,261.544699665,80.9789431374,114.667934353,0.954611508098,12.6100086082,1.50019507501,99.6529343528,109014.934003,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7242,True,41,-7,45.4960659317,166.333752518,181.348752518,166.333752518,58.1956878969,99.6529343528,281.001686871,222.805998974,114.667934353,0.954611508098,26.7343755063,0,99.6529343528,113724.358492,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7264,True,25,-15,79.6901407118,251.186343625,265.171092961,96.6445570449,161.875234945,207.441457307,472.612550268,310.737315323,240.24,1,114.125416477,85.0801935731,225.225,108012.309307,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7312,True,33,-15,68.6447528454,241.417481134,256.432481134,241.417481134,332.579156112,183.428615336,439.86109647,107.281940358,234.787934353,0.977305754049,52.2774112472,32.2673524371,219.772934353,125347.553325,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7316,True,17,-23,47.4716930084,302.134475204,317.149475204,302.134475204,455.499334558,243.364627361,560.514102565,105.014768007,144.697934353,0.963689206479,63.1505767924,31.0871301074,339.892934353,104975.534374,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7331,True,25,-23,19.9887537493,251.186343625,265.692560022,146.468137891,11.1833565999,216.390471705,482.083031727,470.899675127,120.12,1,62.847828149,61.6749087829,339.892934353,120206.388043,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7376,True,33,-7,59.4930059307,332.295415487,347.310415487,332.295415487,316.940731494,105.105,452.415415487,135.474683993,120.12,1,43.217806561,16.5098613361,105.105,102073.987893,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7412,True,25,-7,14.8392010833,251.186343625,265.171092961,125.609031322,11.1833565999,81.9635236097,347.134616571,335.951259971,120.12,1,12.7326718494,7.38777178134,105.105,68320.8186639,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7421,True,17,-15,25.9672790125,182.014475204,191.776298629,103.107765645,0,51.4521038012,243.228402431,243.228402431,114.667934353,0.954611508098,0,0,104.738642284,66881.6816809,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7474,True,25,-7,39.0109281376,156.408409272,171.423409272,156.408409272,180.836278269,105.105,276.528409272,95.6921310033,120.12,1,33.3788244795,11.1661327479,105.105,68768.7955218,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7488,True,33,-7,28.273137924,196.400831545,208.158304979,124.067664428,142.923283799,77.1426585592,285.300963538,142.377679739,120.12,1,28.1008671978,13.0214551648,105.105,89475.775067,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7496,True,17,-15,74.4973302033,302.134475204,317.149475204,302.134475204,180.565756528,209.763270487,526.912745691,346.346989163,234.787934353,0.977305754049,96.9738110436,79.9377531526,219.772934353,86611.5577665,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7502,True,25,-7,39.0109281376,150.558409272,165.573409272,150.558409272,156.407515605,105.105,270.678409272,114.270893667,120.12,1,34.0812322705,9.92846934194,105.105,68627.4981981,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7571,True,25,-7,21.9577116029,251.186343625,265.692560022,168.366191869,189.355321264,88.5605670686,354.25312709,164.897805826,120.12,1,15.2096075363,2.32286504503,105.105,69543.9067753,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7611,True,33,-7,59.4930059307,232.642481134,247.657481134,232.642481134,11.1833565999,105.105,352.762481134,341.579124535,120.12,1,31.2321373369,24.7169562164,105.105,97498.8618801,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7633,True,25,-15,43.2455286817,371.306343625,386.123119028,350.183110718,386.76593055,170.164819211,556.287938238,169.522007688,210.21,1,54.0957113541,52.5302287331,225.225,104321.886356,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7683,True,25,-15,12.7533998203,163.233409272,177.218158608,61.5445570449,0,140.411717611,317.629876219,317.629876219,120.12,1,14.0942176976,34.4299620697,225.132001195,88267.0700643,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7712,True,33,-7,59.4930059307,199.257181415,214.272181415,199.257181415,156.407515605,105.105,319.377181415,162.96966581,120.12,1,24.674420824,0,105.105,95720.1280076,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7732,True,25,-15,66.9562939364,251.186343625,266.201343625,251.186343625,189.355321264,193.677359868,459.878703493,270.523382229,240.24,1,39.7574753437,20.6231556383,225.225,103654.506839,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7740,True,33,-7,35.7598987829,235.567481134,247.324954568,161.911789608,180.836278269,84.6294194182,331.954373987,151.118095718,120.12,1,18.1249318631,3.68137356687,105.105,92584.5720064,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7798,True,25,-15,25.8926579181,160.308409272,174.814625669,93.8181378911,156.407515605,153.122507453,327.937133122,171.529617517,210.21,1,12.7338770584,33.8217561939,225.225,90620.4490192,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7835,True,25,-15,25.5771103912,145.293409272,159.799625669,85.0431378911,180.565756528,152.806959926,312.606585595,132.040829067,150.15,1,8.66247236513,42.5407378262,225.225,90144.141291,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7854,True,25,-7,11.4483507725,163.233409272,177.739625669,96.7431378911,0,78.0512062382,255.790831907,255.790831907,105.105,1,12.7338770584,0,105.105,62701.8958372,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7863,True,25,-15,22.9676579181,163.233409272,177.739625669,96.7431378911,180.565756528,150.197507453,327.937133122,147.371376594,195.195,1,12.7338770584,33.8217561939,225.225,90139.5415192,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7892,True,25,-15,43.2455286817,371.306343625,385.812560022,216.668137891,386.76593055,170.475378217,556.287938238,169.522007688,240.24,1,63.0670100488,11.3829819777,225.225,103308.475757,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7920,True,17,-7,23.0422790125,184.939475204,192.966312068,67.5324378844,0,84.1873105694,277.153622637,277.153622637,114.667934353,0.954611508098,0,0,99.6529343528,58646.7923405,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7968,True,41,-7,45.4960659317,165.544475204,180.559475204,165.544475204,0,99.6529343528,280.212409557,280.212409557,114.667934353,0.954611508098,9.40411939567,1.21853123706,99.6529343528,113066.294092,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
7974,True,25,-7,39.0109281376,160.308409272,175.323409272,160.308409272,142.923283799,105.105,280.428409272,137.505125473,120.12,1,36.8105526189,8.9071892532,105.105,68937.1384383,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8029,True,17,-15,72.4280110158,302.134475204,317.149475204,302.134475204,189.355321264,207.693951299,524.843426503,335.488105239,234.787934353,0.977305754049,97.0973544938,60.1603335826,219.772934353,86259.4178913,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8046,True,17,-7,24.7511258401,187.986245268,196.531915522,109.07953571,0,85.3773240078,281.90923953,281.90923953,114.667934353,0.954611508098,27.9826698702,27.9826698702,99.6529343528,59867.4391311,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8054,True,25,-7,39.0109281376,251.186343625,266.201343625,251.186343625,161.875234945,105.105,371.306343625,209.43110868,120.12,1,25.581386878,11.1720687019,105.105,73319.579222,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8068,True,17,-7,45.4960659317,188.084209615,203.099209615,188.084209615,156.407515605,99.6529343528,302.752143968,146.344628363,114.667934353,0.954611508098,13.8356783888,0,99.6529343528,63673.1342205,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8093,True,25,-15,5.31332215869,371.306343625,384.881618925,73.2235808462,11.1833565999,133.474112791,518.355731715,507.172375115,120.12,1,40.1219562627,36.2817994989,225.225,96372.0836653,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8097,True,27,-13,72.7942088277,189.869005232,204.114488099,76.3631164762,189.355321264,173.649195933,377.763684031,188.408362768,210.21,1,28.8978580485,28.8978580485,195.195,100486.163576,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8102,True,17,-15,57.0218302531,302.134475204,317.149475204,302.134475204,332.579156112,192.287770537,509.43724574,176.858089628,234.787934353,0.977305754049,85.492146226,22.3415694336,219.772934353,82636.0322134,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8109,True,25,-15,27.7862402359,371.306343625,384.881618925,73.2235808462,395.525364721,155.947030868,540.828649792,145.303285071,240.24,1,60.8375376399,27.202301054,225.225,100519.09593,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8132,True,25,-15,39.6338375414,254.111343625,268.617560022,149.393137891,161.875234945,166.863687076,435.481247098,273.606012153,240.24,1,94.3826760208,65.3374531168,225.225,99309.1558435,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8197,True,33,-7,25.353764984,182.295601322,191.967206513,81.8053559616,142.923283799,76.309153862,268.276360375,125.353076576,120.12,1,11.0855969791,9.09062073251,105.105,88223.5830766,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8226,True,25,-15,12.7533998203,163.233409272,177.218158608,61.5445570449,0,20.384716416,197.602875024,197.602875024,120.12,1,14.0942176976,0.464412230648,105.105,82159.776415,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8235,True,41,-7,27.1260502256,395.847409557,404.249530857,198.151650279,316.940731494,87.8957973462,492.145328203,175.204596709,114.667934353,0.954611508098,18.6468718615,8.02031007272,99.6529343528,120345.809985,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8296,True,25,-15,37.3436802692,371.306343625,386.321343625,371.306343625,455.499334558,164.064746201,550.386089826,94.8867552676,240.24,1,110.392564581,43.724406141,225.225,104241.151591,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8359,True,17,-15,34.8783186706,302.134475204,310.161312068,114.332437884,332.579156112,177.13242209,487.293734158,154.714578045,234.787934353,0.977305754049,61.1361954529,35.000516857,219.772934353,77975.7127669,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8368,True,25,-7,22.4004734629,160.308409272,174.814625669,93.8181378911,0,89.0033289286,263.817954597,263.817954597,120.12,1,19.9702458467,5.2332086751,105.105,65092.1281185,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8372,True,25,-23,92.8430864914,251.186343625,266.201343625,251.186343625,161.875234945,288.736020844,554.937364469,393.062129524,354.907934353,0.984870502699,112.128983328,79.415048954,339.892934353,135468.790538,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8376,True,33,-7,35.7598987829,223.828846024,235.586319458,141.617664428,180.565756528,84.6294194182,320.215738876,139.649982348,120.12,1,28.9669981413,10.0550959333,105.105,91677.675309,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8415,True,25,-15,3.62833904351,160.308409272,174.293158608,61.5445570449,0,11.2596556392,185.552814247,185.552814247,90.09,1,21.2833670982,13.6408974632,105.105,80480.6892108,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8429,True,17,-15,45.4960659317,302.134475204,317.149475204,302.134475204,11.1833565999,180.762006215,497.911481419,486.728124819,114.667934353,0.954611508098,18.3520496586,29.4305266868,219.772934353,80650.6163318,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8438,False,27,-13,60.3384873258,189.869005232,204.029028397,83.2636198595,316.940731494,161.278934133,365.30796253,48.3672310356,150.15,1,19.2542617672,19.2542617672,195.195,97597.8662044,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8584,True,33,-7,32.2251627806,244.342481134,256.099954568,170.17702406,11.1833565999,81.0946834159,337.194637984,326.011281384,120.12,1,21.7369470125,0,105.105,92231.4509192,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8589,True,25,-7,39.0109281376,162.478143683,177.493143683,162.478143683,156.407515605,105.105,282.598143683,126.190628079,120.12,1,31.9810704103,8.86129853346,105.105,68938.0523519,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8623,True,27,-5,13.301202897,189.869005232,204.114488099,76.3631164762,58.1956878969,53.529195933,257.643684031,199.447996135,90.09,1,0,0,75.075,63411.8643404,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8639,True,25,-7,39.0109281376,147.633409272,162.648409272,147.633409272,156.407515605,105.105,267.753409272,111.345893667,120.12,1,34.432436166,10.2348533686,105.105,68516.9774735,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8643,True,33,-7,37.3436802692,452.415415487,464.172888921,295.093205134,11.1833565999,86.2132009044,550.386089826,539.202733226,120.12,1,28.5841459318,28.5841459318,105.105,102480.413756,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8645,True,25,-15,44.6744495452,160.308409272,174.293158608,61.5445570449,180.836278269,172.425766141,346.718924749,165.88264648,240.24,1,49.2793746303,24.2498631259,225.225,94229.4180395,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8665,True,25,-15,22.4004734629,371.306343625,385.812560022,216.668137891,332.579156112,149.630322998,535.442883019,202.863726907,120.12,1,35.6084060188,28.0540015778,225.225,99470.1028887,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8704,True,33,-7,59.162934048,198.55718837,213.57218837,198.55718837,58.1956878969,104.774928117,318.347116487,260.15142859,120.12,1,40.1006251162,14.5274432371,105.105,96120.4964067,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8738,True,25,-15,66.9562939364,251.186343625,266.201343625,251.186343625,189.355321264,193.677359868,459.878703493,270.523382229,240.24,1,39.7574753437,20.6231556383,225.225,103654.506839,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8835,True,17,-7,45.4960659317,184.939475204,199.954475204,184.939475204,0,99.6529343528,299.607409557,299.607409557,114.667934353,0.954611508098,43.9595906501,4.5711381515,99.6529343528,64532.1745038,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8837,True,17,-15,45.4960659317,302.134475204,317.149475204,302.134475204,0,123.462217308,440.611692512,440.611692512,114.667934353,0.954611508098,52.208673578,55.5916548398,162.473145445,79343.6469632,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8865,True,25,-7,14.8392010833,136.518409272,150.503158608,49.8445570449,142.923283799,81.9635236097,232.466682218,89.5433984187,120.12,1,23.3899076247,0,105.105,63085.5147789,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8874,True,34,-6,22.5452270827,249.694519637,261.688645381,145.008262688,58.1956878969,65.8260569059,327.514702286,269.31901439,105.105,1,0,0,90.09,90505.5922323,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8888,True,25,-15,22.4004734629,147.633409272,162.139625669,85.0431378911,0,29.5103229979,191.649948667,191.649948667,120.12,1,11.176351417,0.0641922641422,105.105,83582.1612541,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8893,True,25,-15,17.2255895272,160.308409272,173.883684572,32.2735808462,0,25.266380159,199.150064731,199.150064731,120.12,1,13.6862840864,2.17981691439,105.105,82951.3932408,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8902,True,17,-15,28.2887238618,182.014475204,188.393343068,67.5324378844,0,172.190796281,360.584139349,360.584139349,234.787934353,0.977305754049,43.0856234066,30.4169287483,219.772934353,70698.8586014,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
8984,True,25,-15,39.3882378264,160.308409272,174.293158608,61.5445570449,11.1833565999,167.139554422,341.43271303,330.24935643,210.21,1,39.6647826661,27.0776545942,225.225,93282.815744,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9088,True,17,-7,17.6878808395,302.134475204,310.161312068,114.332437884,11.1833565999,78.8329123965,388.994224464,377.810867864,114.667934353,0.954611508098,20.2828788078,0,99.6529343528,63131.9914388,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9192,True,33,-7,59.4930059307,332.295415487,347.310415487,332.295415487,395.525364721,105.105,452.415415487,56.8900507659,120.12,1,45.160843203,36.4691733052,105.105,102485.552897,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9208,True,25,-15,12.7533998203,163.233409272,177.218158608,61.5445570449,0,20.384716416,197.602875024,197.602875024,120.12,1,14.0942176976,0.464412230648,105.105,82159.776415,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9216,True,33,-7,36.5780469869,452.415415487,463.110848798,224.672697477,161.875234945,86.5096077454,549.620456543,387.745221598,120.12,1,13.9777123519,6.14019401389,105.105,102430.496717,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9226,True,17,-23,37.3436802692,302.134475204,310.161312068,114.332437884,11.1833565999,240.224777758,550.386089826,539.202733226,219.772934353,0.975792804319,38.3138403226,69.4663628863,339.892934353,103439.446766,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9278,True,33,-7,25.353764984,197.394023994,207.065629185,81.8053559616,0,76.309153862,283.374783047,283.374783047,120.12,1,26.184019651,8.5890434045,105.105,88891.9070632,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9295,True,33,-7,11.2694350107,452.415415487,459.853322232,89.0623084666,161.875234945,64.4585223352,524.311844567,362.436609622,120.12,1,31.9818277951,21.9295479843,105.105,97693.4669658,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9343,True,25,-7,3.62833904351,160.308409272,174.293158608,61.5445570449,0,70.7526615699,245.045820178,245.045820178,90.09,1,21.2833670982,8.69623902627,105.105,61285.3493152,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9385,True,25,-15,43.2455286817,371.306343625,385.812560022,216.668137891,386.76593055,170.475378217,556.287938238,169.522007688,240.24,1,63.0670100488,11.3829819777,225.225,103318.070748,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9452,True,25,-7,22.4004734629,160.308409272,174.814625669,93.8181378911,180.836278269,89.0033289286,263.817954597,82.9816763286,120.12,1,19.9702458467,5.2332086751,105.105,65092.1281185,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9468,True,25,-15,50.9829503706,356.235386323,370.74160272,216.668137891,161.875234945,178.212799906,548.954402626,387.079167681,240.24,1,64.1222787094,55.3157764205,225.225,104731.940269,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9476,True,25,-7,3.62833904351,160.308409272,174.293158608,61.5445570449,142.923283799,70.7526615699,245.045820178,102.122536379,90.09,1,21.2833670982,8.69623902627,105.105,61285.3493152,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9534,True,25,-15,54.97854912,251.186343625,265.692560022,168.366191869,11.1833565999,182.208398655,447.900958677,436.717602077,240.24,1,30.6693472541,17.7826047629,225.225,100831.866507,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9564,True,33,-7,25.2784147777,200.403911092,210.075516284,87.5817384095,0,76.2338036557,286.309319939,286.309319939,120.12,1,23.21719955,12.9465487418,105.105,88903.6705549,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9596,True,33,-7,28.429994801,176.365972666,186.037577857,75.9553559616,180.565756528,79.385383679,265.422961536,84.8572050083,120.12,1,13.8010113788,9.00626397669,105.105,88699.1144713,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9659,True,25,-7,39.0109281376,251.186343625,266.201343625,251.186343625,11.1833565999,105.105,371.306343625,360.122987025,120.12,1,28.632812886,0,105.105,73313.1209088,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9682,True,25,-15,3.62833904351,160.308409272,174.293158608,61.5445570449,0,131.379655639,305.672814247,305.672814247,90.09,1,21.2833670982,32.4685059253,225.225,86161.4163979,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9695,True,25,-7,20.7365827538,163.233409272,177.739625669,96.7431378911,142.923283799,87.3394382195,265.079063888,122.155780089,120.12,1,19.6829654906,5.00433707678,105.105,64861.9914424,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9699,True,25,-7,14.6448510596,163.233409272,177.739625669,96.7431378911,156.407515605,81.2477065254,258.987332194,102.579816589,120.12,1,12.16161425,0,105.105,63326.8650491,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9779,True,17,-15,17.6878808395,302.134475204,310.161312068,114.332437884,11.1833565999,103.942737006,414.104049074,402.920692474,114.667934353,0.954611508098,26.1356785959,0,163.7736871,72085.774839,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9797,True,17,-15,17.6878808395,302.134475204,310.161312068,114.332437884,161.875234945,159.941984259,470.103296327,308.228061382,114.667934353,0.954611508098,29.9336966525,36.3741684615,219.772934353,74217.0509579,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9804,True,25,-15,12.6975836442,371.306343625,385.812560022,234.823799341,11.1833565999,138.499284546,524.311844567,513.128487967,120.12,1,40.5498507044,54.7936102077,223.796851366,98348.8660115,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9867,True,41,-7,27.7817408923,159.694475204,170.328647371,100.007765645,0,86.3194371459,256.648084517,256.648084517,114.667934353,0.954611508098,9.5850757461,0,99.6529343528,109382.115738,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9871,True,41,-7,24.388952186,270.649475204,281.283647371,176.038126658,11.1833565999,82.9266484397,364.210295811,353.026939211,114.667934353,0.954611508098,9.22662963009,9.22662963009,99.6529343528,113740.094347,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9934,True,41,-7,45.4960659317,162.619475204,177.634475204,162.619475204,180.565756528,99.6529343528,277.287409557,96.7216530286,114.667934353,0.954611508098,30.1954402405,0,99.6529343528,113676.994327,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9948,True,41,-7,10.4761758686,130.615000117,136.222090361,31.9003277609,0,74.040954045,210.263044406,210.263044406,114.667934353,0.954611508098,0.0386887861284,0,99.6529343528,104980.116433,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9957,True,27,-21,13.301202897,189.869005232,204.114488099,76.3631164762,0,-40.3448759295,163.769612169,163.769612169,90.09,1,0,22.6291466358,86.19,103452.147458,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9986,True,33,-7,31.0412507107,332.295415487,340.904980555,116.129697082,161.875234945,83.0586797119,423.963660267,262.088425322,120.12,1,9.36703228565,0,105.105,95111.9612063,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
9998,True,25,-23,16.226202897,160.308409272,174.293158608,61.5445570449,142.923283799,200.79980314,375.092961748,232.169677949,120.12,1,24.8939129243,10.864380707,327.543349579,112511.926164,CO_OCCURRENCE_TRADEOFF_SIGNAL_ONLY
