path_id,final_gap_kg,other_site_surplus_at_minus16h_kg,deficit_at_minus16h_kg,remaining_fleet_spare_proxy_minus16h_kg,realized_helpful_HTT_minus16h_kg,realized_total_HTT_minus16h_kg,any_saved_OD_flow_minus16h,fleet_capacity_binding_fraction_minus16h,enough_other_inventory_minus16h,other_site_surplus_at_minus8h_kg,deficit_at_minus8h_kg,remaining_fleet_spare_proxy_minus8h_kg,realized_helpful_HTT_minus8h_kg,realized_total_HTT_minus8h_kg,any_saved_OD_flow_minus8h,fleet_capacity_binding_fraction_minus8h,enough_other_inventory_minus8h,other_site_surplus_at_minus4h_kg,deficit_at_minus4h_kg,remaining_fleet_spare_proxy_minus4h_kg,realized_helpful_HTT_minus4h_kg,realized_total_HTT_minus4h_kg,any_saved_OD_flow_minus4h,fleet_capacity_binding_fraction_minus4h,enough_other_inventory_minus4h,diagnosis,road_accessibility_evidence,od_specific_capacity_evidence
5830,24.437211584,0,172.67518314,1739.48474804,13.8852875382,95.4866805323,True,0,False,35.6873159818,88.2424991222,847.504293945,13.8852875382,43.924277484,True,0,False,70.7873159818,63.2824991222,419.035242144,13.8852875382,26.6790435698,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5831,11.4136166454,0,135.579586925,2039.5409916,2.79381411818,58.4399607812,True,0,False,0,54.470515063,1025.97520328,2.79381411818,16.3105110015,True,0,False,0.0197440557828,20.6126387435,504.832346141,2.79381411818,16.3105110015,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
5913,15.9425387521,9.71688558237,62.2720687227,1826.19293891,11.6623596505,106.607061092,True,0,False,82.3456799769,53.7917912548,905.203167585,11.6623596505,38.3396895579,True,0,True,89.749504229,27.3179951318,471.771428571,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6018,50.1833618424,7.99464047944,162.012524066,2069.7594074,30.5890610069,33.7072592716,True,0,False,34.1815333316,127.572422849,858.635597871,30.5890610069,33.7072592716,True,0,False,28.8122749558,63.4357334295,446.171428571,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6105,3.32343495461,9.71688558237,62.2720687227,1878.50589532,6.19926175956,41.4941046754,True,0,False,55.572413118,27.018524396,892.342857143,0,0,False,0,True,71.7135970207,12.2070879234,446.171428571,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6264,15.9425387521,11.5500007823,64.1051839227,1849.23292862,0,45.1670713789,True,0,False,66.415670491,37.861781769,914.38129539,0,29.1615617526,True,0,True,89.749504229,27.3179951318,471.771428571,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6312,10.4544590985,38.2635133489,36.8147946731,2396.03809524,0,0,False,0,True,25.8697424794,46.1270897353,1167.84761905,0,0,False,0,False,42.4966605993,14.635442821,583.923809524,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6389,4.41891172255,59.9930295069,84.2120506034,1622.97784982,73.0442024218,100.755483511,True,0,False,113.81390025,56.9238494837,794.112999544,37.2774766469,37.2774766469,True,0,True,128.378086407,37.6104152662,387.048108863,28.6471292319,28.6471292319,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6434,3.67000587218,85.0999655297,0,2243.79546328,0,37.6521557647,True,0,True,32.2012742397,0.62254457604,1035.109749,0,37.6521557647,True,0,True,67.3468677167,6.69003861308,528.659368661,0,7.72158371983,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6445,3.51363150142,58.0668036119,16.0506122071,2424.07619048,0,0,False,0,True,41.942415194,21.6322897209,1195.88571429,0,0,False,0,True,83.1512138363,8.95602677345,597.942857143,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6446,20.1023591218,88.5528288369,3.51363150142,2245.54780888,0,6.64266730803,True,0,True,42.3468036119,16.8006122071,1111.83352317,0,6.64266730803,True,0,True,20.5262397992,31.4792279349,559.238095238,0,0,False,0,False,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6471,40.7749667426,12.53003467,153.944055767,1860.68677744,24.5523768758,46.5132225606,True,0,False,31.7639693166,92.0689185507,760.533954384,12.9337713602,34.894617045,True,0,False,53.6439405367,57.8097723013,397.714285714,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6557,16.8490265513,12.9558592197,97.5873145662,2074.40589424,16.5607988974,45.5179152839,True,0,False,37.8151707225,53.2747576479,976.061234423,16.5607988974,44.8911465289,True,0,False,72.5492839181,34.1238092538,510.476190476,0,0,False,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6689,10.4544590985,38.2635133489,36.8147946731,2139.12865153,7.82409673154,18.585634184,True,0,True,21.9697424794,57.2420897353,968.842937245,7.82409673154,18.585634184,True,0,False,39.2648964504,20.6521821165,493.714285714,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6756,14.455440915,42.0162348943,163.743286456,1745.96810907,50.7053015812,88.08903379,True,0,False,40.5866595334,93.1418426738,737.88123216,20.1636070599,57.5473392687,True,0,False,46.9432814476,41.76581733,391.938658202,2.35037641495,5.77562751218,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6816,43.4963811367,34.1815333316,127.572422849,1943.07769291,0.525231124105,18.3699261378,True,0,False,50.6368410812,83.6868194793,942.323234394,0,14.6291465583,True,0,False,73.0529230647,52.217839873,478.476190476,0,0,False,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6853,11.0233615846,13.193963154,65.7491462944,1926.60434256,3.53499528989,54.6528002993,True,0,False,52.019615125,23.465726403,874.717077812,0,16.7114936169,True,0,True,82.2862715329,9.48407861703,429.832580784,0,15.8817049303,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
6913,33.1030484393,37.8992183966,122.09220933,1684.87818184,14.1346783722,51.0456276869,True,0,False,70.5101308597,75.9340499305,700.256855231,14.1346783722,31.1717161972,True,0,False,76.5970048096,48.1433035052,341.625764902,7.05148298727,24.0885208122,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
7019,19.9710287696,60.6712028657,0,2173.11743515,0.731854756653,29.7016124647,True,0,True,8.22482581855,7.04662888354,957.726958964,0.731854756653,29.7016124647,True,0,True,23.4464484384,0,464.744528006,0,28.9697577081,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
7268,23.7648919458,6.40973723322,128.136788795,2075.76721034,0,48.423265849,True,0,False,13.193963154,65.7491462944,954.672859342,0,44.9461882773,True,0,False,40.0340098747,38.7041314253,493.103807757,0,6.70571605205,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
7329,15.2742850027,104.272828837,5.68863150142,2354.36759191,7.00307411909,9.36574142711,True,0,True,58.0668036119,18.9756122071,1130.44378238,7.00307411909,9.36574142711,True,0,True,32.7431656801,27.8712232167,569.904761905,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
7445,1.37254457604,21.4897410335,17.5888473662,2385.95923725,0,1.24076275066,True,0,True,68.6299655297,0,1183.67352296,0,1.24076275066,True,0,True,46.0026968452,0,592.457142857,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
7454,0.976894472096,4.88838764102,19.0862566377,2482.28571429,0,0,False,0,False,60.6712028657,0,1202.28571429,0,0,False,0,True,40.5585576524,0,601.142857143,0,0,False,0,True,mixed / unresolved,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
7590,15.2136315014,58.0668036119,18.9756122071,2308.75698537,0,1.03349081966,True,0,True,38.042415194,33.3322897209,1150.47619048,0,0,False,0,True,53.3014203727,14.8060267735,575.238095238,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
7606,13.5485201441,35.0759455177,116.468758005,1723.61029856,42.8945985141,68.3897014385,True,0,False,48.3714409623,28.6664278382,835.600983853,0,5.54187328946,True,0,True,74.1737776529,20.5911441536,420.571428571,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
7612,38.8568513058,0,126.254453466,1675.80012315,21.4208425278,44.8855911343,True,0,False,3.63744813748,37.2570654194,912.53782506,0,10.8907463685,True,0,False,31.5583565919,36.7650820286,461.714285714,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
7630,26.2478180955,6.40973723322,128.136788795,2104.40660507,8.89354946432,50.2600616008,True,0,False,9.09011682738,61.6452999678,1006.06194525,8.26678070933,49.6332928458,True,0,False,49.3593115455,48.0294330961,527.847619048,0,0,False,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
7739,14.2037013068,85.0999655297,0,2408.37794918,0,0.460146059435,True,0,True,31.9769336444,3.44497404541,1175.92080632,0,0.460146059435,True,0,True,18.9929490113,26.9601689528,588.19047619,0,0,False,0,False,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
7789,2.15727771232,48.6142202224,63.4204765125,1885.57063335,0,16.1436523684,True,0,False,58.7984977231,30.4056210235,914.285714286,0,0,False,0,True,87.0288977037,4.75095941428,457.142857143,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
7836,24.1590156921,0,171.750519397,1558.9978737,21.8179363454,76.9640310648,True,0,False,0.568692225224,78.9369018996,751.551417448,18.1944566047,53.0200111235,True,0,False,23.0601858172,54.5495675106,349.265703162,18.1944566047,53.0200111235,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8006,5.3222351369,6.40973723322,128.136788795,1974.82512394,8.61671911192,41.17487606,True,0,False,6.77796116935,59.3331443097,853.192619782,5.6777946989,38.2359516469,True,0,False,33.5036601081,25.9988432485,436.664287857,0,9.04999785741,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8041,4.01523080242e-05,31.9769336444,6.36997404541,2333.54004473,0,1.85043145918,True,0,True,15.7393095743,15.7384159071,1150.47619048,0,0,False,0,True,32.969221154,0,575.238095238,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8085,54.355556728,12.53003467,153.944055767,1944.91020444,9.93795597395,46.404081275,True,0,False,33.4446188583,93.7495680924,855.876731842,0,36.4661253011,True,0,False,53.6908379395,64.3127003712,410.26123721,0,35.9101913612,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8238,3.29062263976,3.31058127434,148.56903069,2186.62646821,18.2436745473,36.3068651206,True,0,False,12.9558592197,97.5873145662,958.435992022,18.2436745473,36.3068651206,True,0,False,1.28494334809,27.1489676506,497.371428571,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8246,0.000730915920506,21.4897410335,17.5888473662,2326.19304463,4.29681366012,5.23552680337,True,0,True,68.6299655297,0,1123.90733034,4.29681366012,5.23552680337,True,0,True,42.4475859049,0,560.274614911,4.29681366012,4.29681366012,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8254,0.568523807561,48.6142202224,63.4204765125,1758.24941788,24.8589080454,108.112486879,True,0,False,99.8616780626,0,928.443581651,0,71.1754659678,True,0,True,153.746739652,0,451.936969581,0,47.8725542285,True,0,True,mixed / unresolved,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8283,13.849808019,12.53003467,156.869055767,1970.08413946,44.7358243062,65.1158605385,True,0,False,28.6538194944,91.8837687285,873.041466228,30.0070689684,50.3871052006,True,0,False,34.0728934557,37.2428426898,430.868106552,10.4661429297,30.846179162,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8309,29.2756930345,0,126.254453466,1737.71854659,0,35.9957391207,True,0,False,2.98244241982,48.1278240231,796.208081135,0,8.3633474364,True,0,False,25.1758926041,33.5421394263,398.402866155,0,3.88284813055,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8357,34.1486126043,10.2835094516,185.917555107,1568.27533649,20.7167140422,68.9056158944,True,0,False,0,81.2741005331,712.077138285,0,7.16095695303,True,0,False,8.99939782305,41.2060807221,352.458090666,0,7.16095695303,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8399,19.7256122071,41.942415194,21.6322897209,2292.72380952,0,0,False,0,True,66.8981314574,6.43863150142,1107.80952381,0,0,False,0,True,46.3788841115,12.1017637802,553.904761905,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8456,6.30932111115,35.0759455177,116.468758005,1816.1302126,21.4689504684,52.060263593,True,0,False,35.9214644518,36.205205077,778.808248801,1.30099203572,16.6203226272,True,0,False,67.4077386662,11.3083799752,397.714285714,0,0,False,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8483,0.642841002288,0,134.92625629,1988.27589333,29.9882575671,54.2383923875,True,0,False,16.1328765164,81.8872643855,975.914587061,29.3345153702,45.0377938916,True,0,False,6.97826038813,18.8475866674,510.476190476,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8534,4.0614140097,0,99.9125481619,1842.3346187,23.2173013338,50.2368098678,True,0,False,7.82873776166,47.1142918543,887.860628677,23.2173013338,35.5679427513,True,0,False,5.89857164542,29.9614756134,441.121449746,11.4827327766,20.5928359679,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8578,12.2886315014,58.0668036119,18.9756122071,2319.13483392,0,5.89373750838,True,0,True,41.942415194,24.5572897209,1123.24911963,0,5.89373750838,True,0,True,58.1912138363,11.8810267735,558.677691063,0,5.89373750838,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8598,33.7888070279,0,191.219045631,1628.28593931,0,27.4854892565,True,0,False,20.3967628284,91.4958084591,761.72041013,0,1.70816129891,True,0,False,29.3671758278,63.3374466109,381.714285714,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8612,20.605112806,41.942415194,29.31877715,2350.75343769,0,0.179895639318,True,0,True,77.9413414078,9.36363150142,1167.66772341,0,0.179895639318,True,0,True,60.6748526296,12.8304857583,583.923809524,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8625,18.7896377373,12.9558592197,97.5873145662,1995.63432067,19.8657637271,46.879965042,True,0,False,31.9428259518,51.2859391349,976.061234423,17.876945214,44.8911465289,True,0,False,70.6063688465,36.0644204398,510.476190476,0,0,False,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8644,22.0438037317,3.78407193705,163.741955524,1878.15405478,28.1038722531,34.8364214062,True,0,False,20.3256868439,119.656576361,856.592150022,28.1038722531,34.8364214062,True,0,False,1.79570182689,42.3591603006,445.714285714,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8656,2.29006001584,131.591157736,0,2047.38744882,0,29.2601702291,True,0,True,149.133008716,3.05512694412,1020.95238095,0,0,False,0,True,150.124645665,8.56594343344,510.476190476,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8869,28.3020802667,0,175.625043996,1716.13970313,13.2479449207,73.4222016298,True,0,False,11.5783009435,106.094273077,729.97666495,13.2479449207,31.9280969544,True,0,False,10.0303560228,46.0391231871,362.272228919,0,18.6801520337,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
8883,12.7607475257,4.1957430915,56.7509262319,1567.61633619,0,30.5550923814,True,0,False,50.9821298143,22.4282410922,715.699066853,0,15.7295045753,True,0,True,80.1913154871,17.7598063898,365.714285714,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
9016,0.164966190192,12.9558592197,97.5873145662,1962.61454799,19.8167497764,40.5854520126,True,0,False,35.4656703569,50.9252572823,853.192619782,17.4672494108,38.2359516469,True,0,False,59.7048054547,15.1043923801,437.253711904,0,8.46057381006,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
9055,52.7482677333,12.8563600214,143.278657293,1791.95009785,23.4313065227,27.1737116714,True,0,False,5.96666840553,75.7619716076,760.668633899,0,2.75993752994,True,0,False,37.5239521374,62.9814112962,378.954348184,0,2.75993752994,True,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
9227,6.19644674189,0,135.579586925,1686.56082906,21.9047954079,91.7248852305,True,0,False,21.9939354032,56.4756967169,798.551514347,11.9075846157,28.8770570814,True,0,False,31.890666969,18.328376257,409.636107127,0,4.07817858751,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
9272,2.53876374667,80.1892188031,25.8236066722,1993.74130401,0,44.5063150339,True,0,True,135.474683993,0,999.619047619,0,0,False,0,True,150.45315739,0,499.80952381,0,0,False,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
9341,25.6463759832,6.40973723322,128.136788795,2001.7655607,6.30456345389,40.7487250177,True,0,False,9.09011682738,61.6452999678,903.42090088,5.6777946989,40.1219562627,True,0,False,32.6285955602,29.9950494592,461.180862568,0,10.5905660035,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
9441,0.0813392488481,21.4897410335,14.6638473662,2344.06975634,1.37254457604,2.29214842206,True,0,True,68.5848426713,0,1148.18404205,1.37254457604,2.29214842206,True,0,True,42.4024630465,0,573.79306713,1.37254457604,1.44502810789,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
9527,3.07104422739,48.3095032492,84.2120506034,1601.84118592,37.9925162419,66.7302426492,True,0,False,94.3662337229,49.1597092147,797.116253814,28.8036922019,30.312317615,True,0,True,90.6359447232,11.5517998398,410.326790672,1.87886962945,3.38749504255,True,0,True,有库存也有系统HTT空间但未充分调运（道路可达性未保存，属候选诊断）,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
9655,0.972206563964,47.0001560606,119.630459263,1990.43109268,35.1399137611,38.3689073189,True,0,False,72.8116522358,76.2700870168,853.192619782,35.1399137611,38.2359516469,True,0,False,75.3848452273,18.7832800084,439.60321227,6.11107344439,6.11107344439,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
9751,12.4473043077,11.0271350628,161.591815972,1751.15589416,18.9460518577,40.8441058352,True,0,False,33.5314828889,114.924295377,712.482519571,18.9460518577,18.9460518577,True,0,False,28.6326360002,52.5093665043,365.714285714,0,0,False,0,False,没有足够可搬库存,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
9839,15.666230863,1.20722123258,145.546242329,1732.63963604,20.3651673867,38.331792529,True,0,False,33.693140237,57.9121613335,811.735370048,10.7525023436,15.693201381,True,0,False,58.6167987717,43.1177920707,402.961783371,10.7525023436,10.7525023436,True,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
9956,37.3953966509,6.40973723322,128.136788795,2054.83025764,17.2267946849,51.6840280711,True,0,False,7.3673852167,59.9225683571,945.408329437,14.8772943192,49.3345277055,True,0,False,53.0628099767,48.1019111335,497.371428571,0,0,False,0,True,有库存但出现得太晚,NOT_AVAILABLE_FROM_SAVED_DATA,NOT_AVAILABLE_FROM_SAVED_DATA
