arm,penalty,path_id,stage,state_id,hurricane_a,hurricane_loc,hurricane_lf,beta,hour_in_stage,global_hour,site,electrical_bus,tariff_yuan_per_kwh,ordinary_demand_kg,ordinary_served_kg,ordinary_shortage_kg,H2_production_kg,P_EL_kW,pv_available_kw,pv_used_kw,root_grid_import,site_voltage_pu,begin_inventory_kg,inventory_before_HTT_kg,end_inventory_kg,HTT_in_kg,HTT_out_kg,begin_inventory_source,inventory_before_HTT_source,end_inventory_source,electrolyzer_capacity_binding,storage_capacity_binding,end_hour,relative_hour,pmax_kw,utilization,case_type,final_target_kg,min_voltage_pu,min_voltage_bus,max_line_loading_pct,total_HTT_kg
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,5,13,2,14,0.86,1.67701863354,1.67701863354,0,0,0,43.9456,43.9456,3125.218,0.935750794045,59.527392597,57.8503739635,57.8503739635,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-27,200,0,top5_shortfall,132.558988567,0.931940611514,33,0.622353244389,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,5,13,3,18,0.86,0.792898388348,0.792898388348,0,0,0,43.9456,43.9456,3125.218,0.932031097679,32.9638605818,32.1709621935,32.1709621935,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-27,120,0,top5_shortfall,40.9131822127,0.931940611514,33,0.622353244389,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,5,13,4,31,0.86,1.53832782896,1.53832782896,0,0,0,43.9456,43.9456,3125.218,0.932988021271,43.1991761878,41.6608483588,41.6608483588,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-27,150,0,top5_shortfall,81.8263755451,0.931940611514,33,0.622353244389,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,6,14,1,24,0.88,2.79282329045,2.79282329045,0,0,0,67.001,67.001,3133.996105,0.977430553788,77.307319401,74.5144961105,74.5144961105,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-26,300,0,top5_shortfall,168.56298044,0.931362178717,33,0.62933135308,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,6,14,2,14,0.88,1.95652173913,1.95652173913,0,0,0,67.001,67.001,3133.996105,0.936342889847,57.8503739635,55.8938522243,55.8938522243,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-26,200,0,top5_shortfall,132.558988567,0.931362178717,33,0.62933135308,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,6,14,3,18,0.88,0.991122985435,0.991122985435,0,0,0,67.001,67.001,3133.996105,0.932999291692,32.1709621935,31.1798392081,31.1798392081,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-26,120,0,top5_shortfall,40.9131822127,0.931362178717,33,0.62933135308,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,6,14,4,31,0.88,1.84599339475,1.84599339475,0,0,0,67.001,67.001,3133.996105,0.932442286835,41.6608483588,39.8148549641,39.8148549641,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-26,150,0,top5_shortfall,81.8263755451,0.931362178717,33,0.62933135308,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,7,15,1,24,0.8,3.25829383886,3.25829383886,0,0,0,77.1168,77.1168,2992.5332,0.978392990494,74.5144961105,71.2562022717,71.2562022717,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-25,300,0,top5_shortfall,168.56298044,0.934351791079,33,0.603966417261,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,7,15,2,14,0.8,2.48447204969,2.48447204969,0,0,0,77.1168,77.1168,2992.5332,0.93975377079,55.8938522243,53.4093801746,53.4093801746,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-25,200,0,top5_shortfall,132.558988567,0.934351791079,33,0.603966417261,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,7,15,3,18,0.8,1.18934758252,1.18934758252,0,0,0,77.1168,77.1168,2992.5332,0.936792217772,31.1798392081,29.9904916255,29.9904916255,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-25,120,0,top5_shortfall,40.9131822127,0.934351791079,33,0.603966417261,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,7,15,4,31,0.8,2.15365896054,2.15365896054,0,0,0,77.1168,77.1168,2992.5332,0.935396500924,39.8148549641,37.6611960036,37.6611960036,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-25,150,0,top5_shortfall,81.8263755451,0.934351791079,33,0.603966417261,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,8,16,1,24,0.72,3.72376438727,3.72376438727,0,0,0,66.483,66.483,3035.0684,0.978142731522,71.2562022717,67.5324378844,67.5324378844,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-24,300,0,top5_shortfall,168.56298044,0.93357950955,33,0.609833785051,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,8,16,2,14,0.72,3.10559006211,3.10559006211,0,0,0,66.483,66.483,3035.0684,0.938472382903,53.4093801746,50.3037901125,50.3037901125,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-24,200,0,top5_shortfall,132.558988567,0.93357950955,33,0.609833785051,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,8,16,3,18,0.72,1.38757217961,1.38757217961,0,0,0,66.483,66.483,3035.0684,0.935268569447,29.9904916255,28.6029194459,28.6029194459,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-24,120,0,top5_shortfall,40.9131822127,0.93357950955,33,0.609833785051,0
Arm-A,1000,3909,2,98,2,6,2,0.0269047619048,8,16,4,31,0.72,2.08586824266,2.08586824266,0,0,0,66.483,66.483,3035.0684,0.934625082639,37.6611960036,35.5753277609,35.5753277609,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-24,150,0,top5_shortfall,81.8263755451,0.93357950955,33,0.609833785051,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,1,17,1,24,0.7,5.02708192282,5.02708192282,0,0,0,54.6124,54.6124,3048.55112,0.978107087434,67.5324378844,62.5053559616,62.5053559616,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-23,300,0,top5_shortfall,168.56298044,0.933475249017,33,0.609752454972,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,1,17,2,14,0.7,2.7950310559,2.7950310559,0,0,0,54.6124,54.6124,3048.55112,0.937777793161,50.3037901125,47.5087590566,47.5087590566,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-23,200,0,top5_shortfall,132.558988567,0.933475249017,33,0.609752454972,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,1,17,3,18,0.7,1.5857967767,1.5857967767,0,0,0,54.6124,54.6124,3048.55112,0.93435386433,28.6029194459,27.0171226692,27.0171226692,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-23,120,0,top5_shortfall,40.9131822127,0.933475249017,33,0.609752454972,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,1,17,4,31,0.7,2.60733530332,2.60733530332,0,0,0,54.6124,54.6124,3048.55112,0.934510174314,35.5753277609,32.9679924576,32.9679924576,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-23,150,0,top5_shortfall,81.8263755451,0.933475249017,33,0.609752454972,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,2,18,1,24,0.78,4.52437373053,4.52437373053,0,0,0,35.5048,35.5048,2990.98147,0.978617935866,62.5053559616,57.9809822311,57.9809822311,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-22,300,0,top5_shortfall,168.56298044,0.934719750392,18,0.594145478116,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,2,18,2,14,0.78,1.86335403727,1.86335403727,0,0,0,35.5048,35.5048,2990.98147,0.938378923913,47.5087590566,45.6454050194,45.6454050194,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-22,200,0,top5_shortfall,132.558988567,0.934719750392,18,0.594145478116,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,2,18,3,18,0.78,2.47780746359,2.47780746359,0,0,0,35.5048,35.5048,2990.98147,0.934719750392,27.0171226692,24.5393152056,24.5393152056,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-22,120,0,top5_shortfall,40.9131822127,0.934719750392,18,0.594145478116,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,2,18,4,31,0.78,2.34660177299,2.34660177299,0,0,0,35.5048,35.5048,2990.98147,0.936064849523,32.9679924576,30.6213906846,30.6213906846,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-22,150,0,top5_shortfall,81.8263755451,0.934719750392,18,0.594145478116,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,3,19,1,24,0.92,3.01624915369,3.01624915369,0,0,0,10.5576,10.5576,3168.77041,0.977471414179,57.9809822311,54.9647330774,54.9647330774,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-21,300,0,top5_shortfall,168.56298044,0.929315773171,18,0.623456393278,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,3,19,2,14,0.92,1.24223602484,1.24223602484,0,0,0,10.5576,10.5576,3168.77041,0.933667463683,45.6454050194,44.4031689945,44.4031689945,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-21,200,0,top5_shortfall,132.558988567,0.929315773171,18,0.623456393278,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,3,19,3,18,0.92,2.23002671723,2.23002671723,0,0,0,10.5576,10.5576,3168.77041,0.929315773171,24.5393152056,22.3092884884,22.3092884884,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-21,120,0,top5_shortfall,40.9131822127,0.929315773171,18,0.623456393278,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,3,19,4,31,0.92,1.56440118199,1.56440118199,0,0,0,10.5576,10.5576,3168.77041,0.93254032153,30.6213906846,29.0569895026,29.0569895026,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-21,150,0,top5_shortfall,81.8263755451,0.929315773171,18,0.623456393278,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,4,20,1,24,0.98,1.86188219364,1.86188219364,0,0,0,0,0,3625.00041,0.97424724705,54.9647330774,53.1028508837,53.1028508837,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-20,300,0,top5_shortfall,168.56298044,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,4,20,2,14,0.98,0.931677018634,0.931677018634,0,0,0,0,0,3625.00041,0.923309231213,44.4031689945,43.4714919759,43.4714919759,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-20,200,0,top5_shortfall,132.558988567,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,4,20,3,18,0.98,1.48668447815,1.48668447815,0,0,0,0,0,3625.00041,0.918067572957,22.3092884884,20.8226040103,20.8226040103,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-20,120,0,top5_shortfall,40.9131822127,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,4,20,4,31,0.98,0.938640709195,0.938640709195,0,0,0,0,0,3625.00041,0.922608220695,29.0569895026,28.1183487934,28.1183487934,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-20,150,0,top5_shortfall,81.8263755451,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,5,21,1,24,0.95,1.39641164523,1.39641164523,0,0,0,0,0,3715,0.973599205347,53.1028508837,51.7064392385,51.7064392385,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-19,300,0,top5_shortfall,168.56298044,0.915940163768,18,0.728225106375,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,5,21,2,14,0.95,0.621118012422,0.621118012422,0,0,0,0,0,3715,0.92132398373,43.4714919759,42.8503739635,42.8503739635,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-19,200,0,top5_shortfall,132.558988567,0.915940163768,18,0.728225106375,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,5,21,3,18,0.95,0.991122985435,0.991122985435,0,0,0,0,0,3715,0.915940163768,20.8226040103,19.8314810248,19.8314810248,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-19,120,0,top5_shortfall,40.9131822127,0.915940163768,18,0.728225106375,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,5,21,4,31,0.95,0.703980531896,0.703980531896,0,0,0,0,0,3715,0.92060401287,28.1183487934,27.4143682615,27.4143682615,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-19,150,0,top5_shortfall,81.8263755451,0.915940163768,18,0.728225106375,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,6,22,1,24,0.8,0.930941096818,0.930941096818,0,0,0,0,0,3625.00041,0.97424724705,51.7064392385,50.7754981417,50.7754981417,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-18,300,0,top5_shortfall,168.56298044,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,6,22,2,14,0.8,0.310559006211,0.310559006211,0,0,0,0,0,3625.00041,0.923309231213,42.8503739635,42.5398149573,42.5398149573,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-18,200,0,top5_shortfall,132.558988567,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,6,22,3,18,0.8,0.594673791261,0.594673791261,0,0,0,0,0,3625.00041,0.918067572957,19.8314810248,19.2368072336,19.2368072336,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-18,120,0,top5_shortfall,40.9131822127,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,6,22,4,31,0.8,0.469320354598,0.469320354598,0,0,0,0,0,3625.00041,0.922608220695,27.4143682615,26.9450479069,26.9450479069,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-18,150,0,top5_shortfall,81.8263755451,0.918067572957,18,0.710583124948,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,7,23,1,24,0.55,0.465470548409,0.465470548409,0,5.85,300,0,0,4030.99995,0.970277246672,50.7754981417,56.1600275933,56.1600275933,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-17,300,1,top5_shortfall,168.56298044,0.915151508183,33,0.766743157858,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,7,23,2,14,0.55,0.310559006211,0.310559006211,0,0,0,0,0,4030.99995,0.920908693988,42.5398149573,42.229255951,42.229255951,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-17,200,0,top5_shortfall,132.558988567,0.915151508183,33,0.766743157858,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,7,23,3,18,0.55,0.396449194174,0.396449194174,0,0,0,0,0,4030.99995,0.915717265128,19.2368072336,18.8403580394,18.8403580394,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-17,120,0,top5_shortfall,40.9131822127,0.915151508183,33,0.766743157858,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,7,23,4,31,0.55,0.260733530332,0.260733530332,0,2.925,150,0,0,4030.99995,0.916308526206,26.9450479069,29.6093143766,29.6093143766,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-17,150,1,top5_shortfall,81.8263755451,0.915151508183,33,0.766743157858,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,8,24,1,24,0.35,0.465470548409,0.465470548409,0,5.85,300,0,0,4071.0004,0.97109643355,56.1600275933,61.5445570449,61.5445570449,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-16,300,1,top5_shortfall,168.56298044,0.902717507319,18,0.759197399637,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,8,24,2,14,0.35,0.621118012422,0.621118012422,0,3.9,200,0,0,4071.0004,0.910338880106,42.229255951,45.5081379386,45.5081379386,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-16,200,1,top5_shortfall,132.558988567,0.902717507319,18,0.759197399637,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,8,24,3,18,0.35,0.198224597087,0.198224597087,0,2.34,120,0,0,4071.0004,0.902717507319,18.8403580394,20.9821334423,20.9821334423,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-16,120,1,top5_shortfall,40.9131822127,0.902717507319,18,0.759197399637,0
Arm-A,1000,3909,3,91,2,5,3,0.0504761904762,8,24,4,31,0.35,0.260733530332,0.260733530332,0,2.925,150,0,0,4071.0004,0.917891034754,29.6093143766,32.2735808462,32.2735808462,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-16,150,1,top5_shortfall,81.8263755451,0.902717507319,18,0.759197399637,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,1,25,1,24,0.3,0.930941096818,0.930941096818,0,5.85,300,0,0,3359.00103,0.97512205903,61.5445570449,66.4636159481,66.4636159481,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-15,300,1,top5_shortfall,168.56298044,0.930313510886,33,0.635226920801,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,1,25,2,14,0.3,0.310559006211,0.310559006211,0,0,0,0,0,3359.00103,0.935636807572,45.5081379386,45.1975789324,45.1975789324,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-15,200,0,top5_shortfall,132.558988567,0.930313510886,33,0.635226920801,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,1,25,3,18,0.3,0.198224597087,0.198224597087,0,0,0,0,0,3359.00103,0.931488473475,20.9821334423,20.7839088452,20.7839088452,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-15,120,0,top5_shortfall,40.9131822127,0.930313510886,33,0.635226920801,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,1,25,4,31,0.3,0.521467060664,0.521467060664,0,2.925,150,0,0,3359.00103,0.931238213366,32.2735808462,34.6771137856,34.6771137856,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-15,150,1,top5_shortfall,81.8263755451,0.930313510886,33,0.635226920801,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,2,26,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3299.13253929,0.975925040031,66.4636159481,71.8481453996,71.8481453996,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-14,300,1,top5_shortfall,168.56298044,0.927379169394,18,0.618331918148,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,2,26,2,14,0.3,0.310559006211,0.310559006211,0,0,0,0,0,3299.13253929,0.933735336601,45.1975789324,44.8870199262,44.8870199262,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-14,200,0,top5_shortfall,132.558988567,0.927379169394,18,0.618331918148,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,2,26,3,18,0.3,0.396449194174,0.396449194174,0,2.1085591662,108.131239292,0,0,3299.13253929,0.927379169394,20.7839088452,22.4960188172,22.4960188172,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-14,120,0.901093660769,top5_shortfall,40.9131822127,0.927379169394,18,0.618331918148,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,2,26,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3299.13253929,0.933379692086,34.6771137856,37.3413802552,37.3413802552,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-14,150,1,top5_shortfall,81.8263755451,0.927379169394,18,0.618331918148,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,3,27,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3136.000725,0.976724481146,71.8481453996,77.2326748512,77.2326748512,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-13,300,1,top5_shortfall,168.56298044,0.935290649861,33,0.591604496698,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,3,27,2,14,0.3,0.310559006211,0.310559006211,0,0,0,0,0,3136.000725,0.940473308542,44.8870199262,44.57646092,44.57646092,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-13,200,0,top5_shortfall,132.558988567,0.935290649861,33,0.591604496698,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,3,27,3,18,0.3,0.198224597087,0.198224597087,0,0,0,0,0,3136.000725,0.93666340894,22.4960188172,22.2977942202,22.2977942202,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-13,120,0,top5_shortfall,40.9131822127,0.935290649861,33,0.591604496698,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,3,27,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3136.000725,0.936139958716,37.3413802552,40.0056467249,40.0056467249,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-13,150,1,top5_shortfall,81.8263755451,0.935290649861,33,0.591604496698,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,4,28,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3080.000815,0.977126469102,77.2326748512,82.6172043028,82.6172043028,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-12,300,1,top5_shortfall,168.56298044,0.936536355506,33,0.580652163306,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,4,28,2,14,0.3,0.621118012422,0.621118012422,0,0,0,0,0,3080.000815,0.941683950077,44.57646092,43.9553429076,43.9553429076,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-12,200,0,top5_shortfall,132.558988567,0.936536355506,33,0.580652163306,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,4,28,3,18,0.3,0.198224597087,0.198224597087,0,0,0,0,0,3080.000815,0.937958455296,22.2977942202,22.0995696231,22.0995696231,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-12,120,0,top5_shortfall,40.9131822127,0.936536355506,33,0.580652163306,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,4,28,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3080.000815,0.93736685999,40.0056467249,42.6699131946,42.6699131946,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-12,150,1,top5_shortfall,81.8263755451,0.936536355506,33,0.580652163306,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,5,29,1,24,0.32,0.930941096818,0.930941096818,0,0.445232743868,22.8324484035,0,0,2768.8335834,0.980787125226,82.6172043028,82.1314959499,82.1314959499,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-11,300,0.076108161345,top5_shortfall,168.56298044,0.938370945335,33,0.53358271525,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,5,29,2,14,0.32,1.24223602484,1.24223602484,0,0,0,0,0,2768.8335834,0.943491437076,43.9553429076,42.7131068827,42.7131068827,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-11,200,0,top5_shortfall,132.558988567,0.938370945335,33,0.53358271525,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,5,29,3,18,0.32,0.198224597087,0.198224597087,0,0,0,0,0,2768.8335834,0.939821270704,22.0995696231,21.901345026,21.901345026,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-11,120,0,top5_shortfall,40.9131822127,0.938370945335,33,0.53358271525,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,5,29,4,31,0.32,0.521467060664,0.521467060664,0,2.925,150,0,0,2768.8335834,0.939189116736,42.6699131946,45.0734461339,45.0734461339,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-11,150,1,top5_shortfall,81.8263755451,0.938370945335,33,0.53358271525,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,6,30,1,24,0.36,1.86188219364,1.86188219364,0,0,0,0,0,2518.000995,0.982183218869,82.1314959499,80.2696137562,80.2696137562,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-10,300,0,top5_shortfall,168.56298044,0.943842670249,18,0.493585879526,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,6,30,2,14,0.36,3.03105590062,3.03105590062,0,0,0,0,0,2518.000995,0.947387658369,42.7131068827,39.6820509821,39.6820509821,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-10,200,0,top5_shortfall,132.558988567,0.943842670249,18,0.493585879526,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,6,30,3,18,0.36,0.396449194174,0.396449194174,0,0,0,0,0,2518.000995,0.943842670249,21.901345026,21.5048958318,21.5048958318,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-10,120,0,top5_shortfall,40.9131822127,0.943842670249,18,0.493585879526,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,6,30,4,31,0.36,1.04293412133,1.04293412133,0,0,0,0,0,2518.000995,0.946913158933,45.0734461339,44.0305120126,44.0305120126,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-10,150,0,top5_shortfall,81.8263755451,0.943842670249,18,0.493585879526,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,7,31,1,24,0.45,4.31956668923,4.31956668923,0,0,0,0,0,2462.001085,0.982582973584,80.2696137562,75.950047067,75.950047067,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-9,300,0,top5_shortfall,168.56298044,0.945127879388,18,0.482608614272,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,7,31,2,14,0.45,3.78881987578,3.78881987578,0,0,0,0,0,2462.001085,0.948589475475,39.6820509821,35.8932311063,35.8932311063,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-9,200,0,top5_shortfall,132.558988567,0.945127879388,18,0.482608614272,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,7,31,3,18,0.45,0.792898388348,0.792898388348,0,0,0,0,0,2462.001085,0.945127879388,21.5048958318,20.7119974435,20.7119974435,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-9,120,0,top5_shortfall,40.9131822127,0.945127879388,18,0.482608614272,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,7,31,4,31,0.45,2.08586824266,2.08586824266,0,0,0,0,0,2462.001085,0.948126119492,44.0305120126,41.9446437699,41.9446437699,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-9,150,0,top5_shortfall,81.8263755451,0.945127879388,18,0.482608614272,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,8,32,1,24,0.58,5.39945836154,5.39945836154,0,0,0,0,0,2630.000815,0.981383220933,75.950047067,70.5505887055,70.5505887055,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-8,300,0,top5_shortfall,168.56298044,0.941266987499,18,0.515540410033,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,8,32,2,14,0.58,3.03105590062,3.03105590062,0,0,0,0,0,2630.000815,0.944979438785,35.8932311063,32.8621752057,32.8621752057,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-8,200,0,top5_shortfall,132.558988567,0.941266987499,18,0.515540410033,0
Arm-A,1000,3909,4,109,2,7,5,0.114285714286,8,32,3,18,0.58,1.5857967767,1.5857967767,0,0,0,0,0,2630.000815,0.941266987499,20.7119974435,19.1262006668,19.1262006668,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-8,120,0,top5_shortfall,40.9131822127,0.941266987499,18,0.515540410033,0
