N,base_seed,derived_seed,a0,loc0,lfw0,stage,stage_index,distribution_type,max_abs_error,total_variation_distance,support_size
1000,20260722,20292722,6,4,0,W2,2,intensity,0.0257933333333333,0.0261933333333333,6
1000,20260722,20292722,6,4,0,W2,2,loc,0.0118,0.033,13
1000,20260722,20292722,6,4,0,W2,2,lfw,0.0258999999999999,0.0259,4
1000,20260722,20292722,6,4,0,W2,2,joint,0.010230094784,0.119862325654867,312
1000,20260722,20292722,6,4,0,W3,3,intensity,0.0298068800000001,0.0342017244444445,6
1000,20260722,20292722,6,4,0,W3,3,loc,0.0152804621309371,0.0426489194797986,13
1000,20260722,20292722,6,4,0,W3,3,lfw,0.032903,0.03912,4
1000,20260722,20292722,6,4,0,W3,3,joint,0.0123623878415169,0.155774512877912,312
2000,20260722,20292722,6,4,0,W1,1,intensity,0.00900000000000001,0.00899999999999998,6
2000,20260722,20292722,6,4,0,W1,1,loc,0.019,0.0265,13
2000,20260722,20292722,6,4,0,W1,1,lfw,0.011,0.011,4
2000,20260722,20292722,6,4,0,W1,1,joint,0.0125,0.056848,312
2000,20260722,20292722,6,4,0,W2,2,intensity,0.01958,0.02048,6
2000,20260722,20292722,6,4,0,W2,2,loc,0.0141,0.0278,13
2000,20260722,20292722,6,4,0,W2,2,lfw,0.0124,0.0139,4
2000,20260722,20292722,6,4,0,W2,2,joint,0.00973515233279999,0.0853615618703333,312
2000,20260722,20292722,6,4,0,W3,3,intensity,0.01530688,0.0177017244444445,6
2000,20260722,20292722,6,4,0,W3,3,loc,0.0162804621309371,0.029166600148272,13
2000,20260722,20292722,6,4,0,W3,3,lfw,0.0250049999999999,0.03012,4
2000,20260722,20292722,6,4,0,W3,3,joint,0.00927360712992803,0.101400304858866,312
5000,20260722,20292722,6,4,0,W1,1,intensity,0.00719999999999998,0.00719999999999998,6
5000,20260722,20292722,6,4,0,W1,1,loc,0.0102,0.0162,13
5000,20260722,20292722,6,4,0,W1,1,lfw,0.00520000000000001,0.00520000000000003,4
5000,20260722,20292722,6,4,0,W1,1,joint,0.0092,0.037028,312
5000,20260722,20292722,6,4,0,W2,2,intensity,0.01048,0.01048,6
5000,20260722,20292722,6,4,0,W2,2,loc,0.00820000000000001,0.0182,13
5000,20260722,20292722,6,4,0,W2,2,lfw,0.0084,0.00839999999999997,4
5000,20260722,20292722,6,4,0,W2,2,joint,0.005030094784,0.0532516821942667,312
5000,20260722,20292722,6,4,0,W3,3,intensity,0.01120688,0.0112343466666667,6
5000,20260722,20292722,6,4,0,W3,3,loc,0.0114804621309371,0.0205857078594103,13
5000,20260722,20292722,6,4,0,W3,3,lfw,0.020405,0.02252,4
5000,20260722,20292722,6,4,0,W3,3,joint,0.0059280425829439,0.0711197879441091,312
10000,20260722,20292722,6,4,0,W1,1,intensity,0.00209999999999999,0.00209999999999998,6
10000,20260722,20292722,6,4,0,W1,1,loc,0.00589999999999999,0.0122,13
10000,20260722,20292722,6,4,0,W1,1,lfw,0.00160000000000005,0.00160000000000001,4
10000,20260722,20292722,6,4,0,W1,1,joint,0.00399999999999999,0.02227,312
10000,20260722,20292722,6,4,0,W2,2,intensity,0.00828000000000007,0.00828000000000003,6
10000,20260722,20292722,6,4,0,W2,2,loc,0.00539999999999999,0.00809999999999998,13
10000,20260722,20292722,6,4,0,W2,2,lfw,0.00700000000000001,0.00700000000000005,4
10000,20260722,20292722,6,4,0,W2,2,joint,0.00315329100799999,0.032839554174,312
10000,20260722,20292722,6,4,0,W3,3,intensity,0.00720688000000003,0.00761383111111118,6
10000,20260722,20292722,6,4,0,W3,3,loc,0.00498046213093711,0.011985123991756,13
10000,20260722,20292722,6,4,0,W3,3,lfw,0.010203,0.01292,4
10000,20260722,20292722,6,4,0,W3,3,joint,0.00362804258294389,0.0469971432633804,312
500,20260722,20293722,6,5,0,W1,1,intensity,0.036,0.036,6
500,20260722,20293722,6,5,0,W1,1,loc,0.026,0.056,13
500,20260722,20293722,6,5,0,W1,1,lfw,0.012,0.012,4
500,20260722,20293722,6,5,0,W1,1,joint,0.0245,0.11306,312
500,20260722,20293722,6,5,0,W2,2,intensity,0.0139199999999999,0.0161133333333333,6
500,20260722,20293722,6,5,0,W2,2,loc,0.0162210526315789,0.0438526315789473,13
500,20260722,20293722,6,5,0,W2,2,lfw,0.0155,0.0191,4
500,20260722,20293722,6,5,0,W2,2,joint,0.0162731427212632,0.177365051836309,312
500,20260722,20293722,6,5,0,W3,3,intensity,0.03219312,0.0325656533333333,6
500,20260722,20293722,6,5,0,W3,3,loc,0.0151018458212283,0.0457345042420662,13
500,20260722,20293722,6,5,0,W3,3,lfw,0.022995,0.022995,4
500,20260722,20293722,6,5,0,W3,3,joint,0.0113285815541587,0.198290453788728,312
1000,20260722,20293722,6,5,0,W1,1,intensity,0.034,0.034,6
1000,20260722,20293722,6,5,0,W1,1,loc,0.019,0.029,13
1000,20260722,20293722,6,5,0,W1,1,lfw,0.031,0.031,4
1000,20260722,20293722,6,5,0,W1,1,joint,0.0212,0.068472,312
1000,20260722,20293722,6,5,0,W2,2,intensity,0.0169,0.0197133333333333,6
1000,20260722,20293722,6,5,0,W2,2,loc,0.0166,0.0416526315789473,13
1000,20260722,20293722,6,5,0,W2,2,lfw,0.00850000000000001,0.0134,4
1000,20260722,20293722,6,5,0,W2,2,joint,0.0118672511872,0.128687418119042,312
1000,20260722,20293722,6,5,0,W3,3,intensity,0.022156188888889,0.0225287222222223,6
1000,20260722,20293722,6,5,0,W3,3,loc,0.01263783933518,0.0408463579606588,13
1000,20260722,20293722,6,5,0,W3,3,lfw,0.018885,0.0188849999999999,4
1000,20260722,20293722,6,5,0,W3,3,joint,0.0113285815541587,0.147006899970015,312
2000,20260722,20293722,6,5,0,W1,1,intensity,0.016,0.016,6
2000,20260722,20293722,6,5,0,W1,1,loc,0.017,0.0215,13
2000,20260722,20293722,6,5,0,W1,1,lfw,0.011,0.011,4
2000,20260722,20293722,6,5,0,W1,1,joint,0.0162,0.048946,312
2000,20260722,20293722,6,5,0,W2,2,intensity,0.00692000000000004,0.00771333333333337,6
2000,20260722,20293722,6,5,0,W2,2,loc,0.0117210526315789,0.0224578947368421,13
2000,20260722,20293722,6,5,0,W2,2,lfw,0.00639999999999996,0.00639999999999999,4
2000,20260722,20293722,6,5,0,W2,2,joint,0.00876831724894737,0.0827112997653018,312
2000,20260722,20293722,6,5,0,W3,3,intensity,0.0116561888888889,0.0120287222222223,6
2000,20260722,20293722,6,5,0,W3,3,loc,0.0115862807017544,0.0319394822750121,13
2000,20260722,20293722,6,5,0,W3,3,lfw,0.005385,0.00538499999999997,4
2000,20260722,20293722,6,5,0,W3,3,joint,0.00915148023194771,0.105936360342642,312
5000,20260722,20293722,6,5,0,W1,1,intensity,0.01,0.01,6
5000,20260722,20293722,6,5,0,W1,1,loc,0.00939999999999996,0.0156,13
5000,20260722,20293722,6,5,0,W1,1,lfw,0.015,0.015,4
5000,20260722,20293722,6,5,0,W1,1,joint,0.0104,0.031808,312
5000,20260722,20293722,6,5,0,W2,2,intensity,0.00619333333333336,0.00639333333333339,6
5000,20260722,20293722,6,5,0,W2,2,loc,0.00913684210526314,0.0202842105263158,13
5000,20260722,20293722,6,5,0,W2,2,lfw,0.0115,0.0115,4
5000,20260722,20293722,6,5,0,W2,2,joint,0.00732550533347368,0.0497689566575965,312
5000,20260722,20293722,6,5,0,W3,3,intensity,0.00575618888888896,0.00644923777777781,6
5000,20260722,20293722,6,5,0,W3,3,loc,0.00907663157894738,0.020069662728634,13
5000,20260722,20293722,6,5,0,W3,3,lfw,0.011605,0.011605,4
5000,20260722,20293722,6,5,0,W3,3,joint,0.00362387494806713,0.0587184410258848,312
10000,20260722,20293722,6,5,0,W1,1,intensity,0.00800000000000001,0.008,6
10000,20260722,20293722,6,5,0,W1,1,loc,0.0035,0.0062,13
10000,20260722,20293722,6,5,0,W1,1,lfw,0.0124,0.0124,4
10000,20260722,20293722,6,5,0,W1,1,joint,0.00555,0.027118,312
10000,20260722,20293722,6,5,0,W2,2,intensity,0.00599333333333335,0.00619333333333335,6
10000,20260722,20293722,6,5,0,W2,2,loc,0.004,0.0105105263157894,13
10000,20260722,20293722,6,5,0,W2,2,lfw,0.0103,0.0103,4
10000,20260722,20293722,6,5,0,W2,2,joint,0.00312550533347368,0.0363219897427544,312
10000,20260722,20293722,6,5,0,W3,3,intensity,0.00170688000000008,0.00204923777777783,6
10000,20260722,20293722,6,5,0,W3,3,loc,0.00557358469773062,0.0113852278481079,13
10000,20260722,20293722,6,5,0,W3,3,lfw,0.00890499999999994,0.00890499999999996,4
10000,20260722,20293722,6,5,0,W3,3,joint,0.00260862667843414,0.0428340317616289,312
500,20260722,20294722,6,6,0,W1,1,intensity,0.024,0.024,6
500,20260722,20294722,6,6,0,W1,1,loc,0.028,0.056,13
500,20260722,20294722,6,6,0,W1,1,lfw,0.004,0.004,4
500,20260722,20294722,6,6,0,W1,1,joint,0.0173,0.118762,312
500,20260722,20294722,6,6,0,W2,2,intensity,0.0119199999999999,0.01232,6
500,20260722,20294722,6,6,0,W2,2,loc,0.00913735558408216,0.0232942233632862,13
500,20260722,20294722,6,6,0,W2,2,lfw,0.0185,0.0185,4
500,20260722,20294722,6,6,0,W2,2,joint,0.0158043714105715,0.167822907690962,312
500,20260722,20294722,6,6,0,W3,3,intensity,0.0108475133333333,0.0123269977777778,6
500,20260722,20294722,6,6,0,W3,3,loc,0.0371526469833119,0.0854481092935015,13
500,20260722,20294722,6,6,0,W3,3,lfw,0.030903,0.03312,4
500,20260722,20294722,6,6,0,W3,3,joint,0.0210135736353397,0.202035431302198,312
1000,20260722,20294722,6,6,0,W1,1,intensity,0.021,0.021,6
1000,20260722,20294722,6,6,0,W1,1,loc,0.016,0.029,13
1000,20260722,20294722,6,6,0,W1,1,lfw,0.003,0.003,4
1000,20260722,20294722,6,6,0,W1,1,joint,0.01695,0.077256,312
1000,20260722,20294722,6,6,0,W2,2,intensity,0.00692000000000004,0.00732000000000003,6
1000,20260722,20294722,6,6,0,W2,2,loc,0.0157232349165597,0.0250146341463415,13
1000,20260722,20294722,6,6,0,W2,2,lfw,0.0055,0.00760000000000005,4
1000,20260722,20294722,6,6,0,W2,2,joint,0.00935403253458245,0.110974123895312,312
1000,20260722,20294722,6,6,0,W3,3,intensity,0.0128475133333333,0.0128475133333333,6
1000,20260722,20294722,6,6,0,W3,3,loc,0.0226240767515708,0.0441522543902677,13
1000,20260722,20294722,6,6,0,W3,3,lfw,0.009903,0.01212,4
1000,20260722,20294722,6,6,0,W3,3,joint,0.0128880302762657,0.139096442527487,312
2000,20260722,20294722,6,6,0,W1,1,intensity,0.013,0.013,6
2000,20260722,20294722,6,6,0,W1,1,loc,0.013,0.016,13
2000,20260722,20294722,6,6,0,W1,1,lfw,0.00549999999999998,0.00549999999999999,4
2000,20260722,20294722,6,6,0,W1,1,joint,0.01195,0.053828,312
2000,20260722,20294722,6,6,0,W2,2,intensity,0.00240000000000001,0.00260666666666666,6
2000,20260722,20294722,6,6,0,W2,2,loc,0.0152232349165597,0.0279608472400513,13
2000,20260722,20294722,6,6,0,W2,2,lfw,0.0101,0.0101,4
2000,20260722,20294722,6,6,0,W2,2,joint,0.00590723107903005,0.0841555241773326,312
2000,20260722,20294722,6,6,0,W3,3,intensity,0.00634751333333334,0.00712567111111105,6
2000,20260722,20294722,6,6,0,W3,3,loc,0.0141240767515708,0.0237289407402891,13
2000,20260722,20294722,6,6,0,W3,3,lfw,0.013615,0.015898,4
2000,20260722,20294722,6,6,0,W3,3,joint,0.00656797171153009,0.0918657164559062,312
5000,20260722,20294722,6,6,0,W1,1,intensity,0.0026,0.00259999999999999,6
5000,20260722,20294722,6,6,0,W1,1,loc,0.00539999999999999,0.0074,13
5000,20260722,20294722,6,6,0,W1,1,lfw,0.00939999999999999,0.00939999999999999,4
5000,20260722,20294722,6,6,0,W1,1,joint,0.00555,0.035162,312
5000,20260722,20294722,6,6,0,W2,2,intensity,0.00129999999999997,0.00169999999999997,6
5000,20260722,20294722,6,6,0,W2,2,loc,0.00712323491655972,0.0158459563543004,13
5000,20260722,20294722,6,6,0,W2,2,lfw,0.0072,0.00850000000000006,4
5000,20260722,20294722,6,6,0,W2,2,joint,0.00641126605359282,0.0614606132284784,312
5000,20260722,20294722,6,6,0,W3,3,intensity,0.0085931199999999,0.0107708088888888,6
5000,20260722,20294722,6,6,0,W3,3,loc,0.0144240767515708,0.0237289407402891,13
5000,20260722,20294722,6,6,0,W3,3,lfw,0.00851499999999999,0.011698,4
5000,20260722,20294722,6,6,0,W3,3,joint,0.00850135118177182,0.0650070144115613,312
10000,20260722,20294722,6,6,0,W1,1,intensity,0.00490000000000002,0.00489999999999999,6
10000,20260722,20294722,6,6,0,W1,1,loc,0.00339999999999999,0.00619999999999997,13
10000,20260722,20294722,6,6,0,W1,1,lfw,0.00439999999999999,0.0044,4
10000,20260722,20294722,6,6,0,W1,1,joint,0.0038,0.024834,312
10000,20260722,20294722,6,6,0,W2,2,intensity,0.00171999999999994,0.00220666666666663,6
10000,20260722,20294722,6,6,0,W2,2,loc,0.0038028241335045,0.00639114249037228,13
10000,20260722,20294722,6,6,0,W2,2,lfw,0.00520000000000009,0.00740000000000006,4
10000,20260722,20294722,6,6,0,W2,2,joint,0.00315230565749729,0.0379475664570374,312
10000,20260722,20294722,6,6,0,W3,3,intensity,0.00584381111111104,0.00789132444444435,6
10000,20260722,20294722,6,6,0,W3,3,loc,0.00277153065538485,0.00863350812303203,13
10000,20260722,20294722,6,6,0,W3,3,lfw,0.010415,0.010698,4
10000,20260722,20294722,6,6,0,W3,3,joint,0.00304665829436644,0.0453347621602557,312
500,20260722,20295722,6,7,0,W1,1,intensity,0.00800000000000001,0.00800000000000001,6
500,20260722,20295722,6,7,0,W1,1,loc,0.012,0.018,13
500,20260722,20295722,6,7,0,W1,1,lfw,0.00799999999999998,0.00799999999999999,4
500,20260722,20295722,6,7,0,W1,1,joint,0.0167,0.08978,312
500,20260722,20295722,6,7,0,W2,2,intensity,0.00792000000000004,0.00832000000000003,6
500,20260722,20295722,6,7,0,W2,2,loc,0.0362151476251605,0.0622378262729995,13
500,20260722,20295722,6,7,0,W2,2,lfw,0.0215,0.0215,4
500,20260722,20295722,6,7,0,W2,2,joint,0.0169066152292108,0.159745984246328,312
500,20260722,20295722,6,7,0,W3,3,intensity,0.0358068800000001,0.0398291911111112,6
500,20260722,20295722,6,7,0,W3,3,loc,0.0296808910404886,0.0542020565673426,13
500,20260722,20295722,6,7,0,W3,3,lfw,0.007885,0.01288,4
500,20260722,20295722,6,7,0,W3,3,joint,0.0118598294383051,0.18619967731289,312
1000,20260722,20295722,6,7,0,W1,1,intensity,0.011,0.011,6
1000,20260722,20295722,6,7,0,W1,1,loc,0.011,0.02,13
1000,20260722,20295722,6,7,0,W1,1,lfw,0.01,0.01,4
1000,20260722,20295722,6,7,0,W1,1,joint,0.011,0.060186,312
1000,20260722,20295722,6,7,0,W2,2,intensity,0.00792000000000004,0.00870666666666668,6
1000,20260722,20295722,6,7,0,W2,2,loc,0.0136105263157895,0.0222327390291447,13
1000,20260722,20295722,6,7,0,W2,2,lfw,0.0155,0.0171,4
1000,20260722,20295722,6,7,0,W2,2,joint,0.0139087608418454,0.111104481928066,312
1000,20260722,20295722,6,7,0,W3,3,intensity,0.0208068800000001,0.0214343466666667,6
1000,20260722,20295722,6,7,0,W3,3,loc,0.0122464345802461,0.0361606712351544,13
1000,20260722,20295722,6,7,0,W3,3,lfw,0.00400499999999998,0.00778800000000001,4
1000,20260722,20295722,6,7,0,W3,3,joint,0.010844204692858,0.134358112605048,312
2000,20260722,20295722,6,7,0,W1,1,intensity,0.00700000000000001,0.007,6
2000,20260722,20295722,6,7,0,W1,1,loc,0.0155,0.024,13
2000,20260722,20295722,6,7,0,W1,1,lfw,0.017,0.017,4
2000,20260722,20295722,6,7,0,W1,1,joint,0.01,0.057016,312
2000,20260722,20295722,6,7,0,W2,2,intensity,0.0149,0.0155,6
2000,20260722,20295722,6,7,0,W2,2,loc,0.00911052631578949,0.0137378262729995,13
2000,20260722,20295722,6,7,0,W2,2,lfw,0.019,0.019,4
2000,20260722,20295722,6,7,0,W2,2,joint,0.0109087608418454,0.0737664202265714,312
2000,20260722,20295722,6,7,0,W3,3,intensity,0.00684751333333334,0.00978186000000002,6
2000,20260722,20295722,6,7,0,W3,3,loc,0.00971461466781176,0.0234851179617269,13
2000,20260722,20295722,6,7,0,W3,3,lfw,0.014597,0.01788,4
2000,20260722,20295722,6,7,0,W3,3,joint,0.0121153009813643,0.0973802243820371,312
5000,20260722,20295722,6,7,0,W1,1,intensity,0.00739999999999996,0.00739999999999998,6
5000,20260722,20295722,6,7,0,W1,1,loc,0.00739999999999999,0.0138,13
5000,20260722,20295722,6,7,0,W1,1,lfw,0.000800000000000002,0.000799999999999999,4
5000,20260722,20295722,6,7,0,W1,1,joint,0.0054,0.026508,312
5000,20260722,20295722,6,7,0,W2,2,intensity,0.0109,0.0123133333333334,6
5000,20260722,20295722,6,7,0,W2,2,loc,0.00741006038130568,0.0121949127561451,13
5000,20260722,20295722,6,7,0,W2,2,lfw,0.00239999999999999,0.00310000000000003,4
5000,20260722,20295722,6,7,0,W2,2,joint,0.00722050568764057,0.0448906805307806,312
5000,20260722,20295722,6,7,0,W3,3,intensity,0.00464751333333333,0.00528186000000005,6
5000,20260722,20295722,6,7,0,W3,3,loc,0.00841461466781175,0.0128899420784273,13
5000,20260722,20295722,6,7,0,W3,3,lfw,0.00519500000000006,0.00519500000000002,4
5000,20260722,20295722,6,7,0,W3,3,joint,0.00421530098136431,0.0541541393674271,312
10000,20260722,20295722,6,7,0,W1,1,intensity,0.0104,0.0104,6
10000,20260722,20295722,6,7,0,W1,1,loc,0.00459999999999999,0.00919999999999998,13
10000,20260722,20295722,6,7,0,W1,1,lfw,0.00260000000000005,0.00260000000000003,4
10000,20260722,20295722,6,7,0,W1,1,joint,0.0067,0.025446,312
10000,20260722,20295722,6,7,0,W2,2,intensity,0.00870000000000001,0.00879999999999999,6
10000,20260722,20295722,6,7,0,W2,2,loc,0.0052848523748395,0.00899491275614512,13
10000,20260722,20295722,6,7,0,W2,2,lfw,0.00190000000000001,0.00190000000000005,4
10000,20260722,20295722,6,7,0,W2,2,joint,0.0036933847707892,0.0372126821550441,312
10000,20260722,20295722,6,7,0,W3,3,intensity,0.00500688000000005,0.00568186000000003,6
10000,20260722,20295722,6,7,0,W3,3,loc,0.0060103049961974,0.0105636762845581,13
10000,20260722,20295722,6,7,0,W3,3,lfw,0.006385,0.00638499999999996,4
10000,20260722,20295722,6,7,0,W3,3,joint,0.00350104510895671,0.0416006136914718,312
500,20260723,20261723,2,1,0,W1,1,intensity,0.01,0.01,6
500,20260723,20261723,2,1,0,W1,1,loc,0.022,0.036,13
500,20260723,20261723,2,1,0,W1,1,lfw,0.018,0.018,4
500,20260723,20261723,2,1,0,W1,1,joint,0.0144625,0.0877023,312
500,20260723,20261723,2,1,0,W2,2,intensity,0.00921900000000009,0.00921900000000004,6
500,20260723,20261723,2,1,0,W2,2,loc,0.0179531007751938,0.0448718992248062,13
500,20260723,20261723,2,1,0,W2,2,lfw,0.0255,0.0255,4
500,20260723,20261723,2,1,0,W2,2,joint,0.0127218580902293,0.133957276321763,312
500,20260723,20261723,2,1,0,W3,3,intensity,0.00875482344444456,0.00990822344444452,6
500,20260723,20261723,2,1,0,W3,3,loc,0.0266272924384802,0.053140923612989,13
500,20260723,20261723,2,1,0,W3,3,lfw,0.014903,0.014903,4
500,20260723,20261723,2,1,0,W3,3,joint,0.0106291538091287,0.150907465422894,312
1000,20260723,20261723,2,1,0,W1,1,intensity,0.01,0.01,6
1000,20260723,20261723,2,1,0,W1,1,loc,0.018,0.019,13
1000,20260723,20261723,2,1,0,W1,1,lfw,0.004,0.004,4
1000,20260723,20261723,2,1,0,W1,1,joint,0.010765,0.0628191,312
1000,20260723,20261723,2,1,0,W2,2,intensity,0.00521900000000008,0.00521900000000004,6
1000,20260723,20261723,2,1,0,W2,2,loc,0.0114079457364342,0.0171616279069768,13
1000,20260723,20261723,2,1,0,W2,2,lfw,0.0135,0.0165,4
1000,20260723,20261723,2,1,0,W2,2,joint,0.00935964175885262,0.0916629705422061,312
1000,20260723,20261723,2,1,0,W3,3,intensity,0.0150323246666667,0.0161857246666666,6
1000,20260723,20261723,2,1,0,W3,3,loc,0.0150618063367586,0.0216867711938885,13
1000,20260723,20261723,2,1,0,W3,3,lfw,0.019903,0.019903,4
1000,20260723,20261723,2,1,0,W3,3,joint,0.00874222019814811,0.0967471501171343,312
2000,20260723,20261723,2,1,0,W1,1,intensity,0.0015,0.0015,6
2000,20260723,20261723,2,1,0,W1,1,loc,0.00900000000000001,0.0115,13
2000,20260723,20261723,2,1,0,W1,1,lfw,0.0115,0.0115,4
2000,20260723,20261723,2,1,0,W1,1,joint,0.017465,0.0473289,312
2000,20260723,20261723,2,1,0,W2,2,intensity,0.00771900000000014,0.00787900000000007,6
2000,20260723,20261723,2,1,0,W2,2,loc,0.0112668604651163,0.0192616279069768,13
2000,20260723,20261723,2,1,0,W2,2,lfw,0.009,0.00939999999999999,4
2000,20260723,20261723,2,1,0,W2,2,joint,0.00652884306228633,0.0588047425546,312
2000,20260723,20261723,2,1,0,W3,3,intensity,0.00603232466666664,0.00795963077777769,6
2000,20260723,20261723,2,1,0,W3,3,loc,0.0110618063367586,0.0274185548382008,13
2000,20260723,20261723,2,1,0,W3,3,lfw,0.016403,0.016403,4
2000,20260723,20261723,2,1,0,W3,3,joint,0.00874286725020205,0.0846491917243396,312
5000,20260723,20261723,2,1,0,W1,1,intensity,0.00440000000000007,0.00460000000000002,6
5000,20260723,20261723,2,1,0,W1,1,loc,0.00660000000000001,0.00860000000000001,13
5000,20260723,20261723,2,1,0,W1,1,lfw,0.0014,0.00140000000000001,4
5000,20260723,20261723,2,1,0,W1,1,joint,0.009465,0.0314841,312
5000,20260723,20261723,2,1,0,W2,2,intensity,0.00961900000000016,0.00987900000000009,6
5000,20260723,20261723,2,1,0,W2,2,loc,0.0106668604651163,0.0194005813953489,13
5000,20260723,20261723,2,1,0,W2,2,lfw,0.00469999999999993,0.00739999999999996,4
5000,20260723,20261723,2,1,0,W2,2,joint,0.0073896363652889,0.0447521040405694,312
5000,20260723,20261723,2,1,0,W3,3,intensity,0.00655482344444458,0.00718212955555563,6
5000,20260723,20261723,2,1,0,W3,3,loc,0.00316253875968989,0.00715625298584828,13
5000,20260723,20261723,2,1,0,W3,3,lfw,0.00520499999999996,0.00520499999999999,4
5000,20260723,20261723,2,1,0,W3,3,joint,0.00469200734204701,0.053233460129731,312
10000,20260723,20261723,2,1,0,W1,1,intensity,0.00129999999999997,0.00149999999999998,6
10000,20260723,20261723,2,1,0,W1,1,loc,0.00330000000000001,0.00780000000000001,13
10000,20260723,20261723,2,1,0,W1,1,lfw,0.000799999999999999,0.000799999999999997,4
10000,20260723,20261723,2,1,0,W1,1,joint,0.00246500000000001,0.0191056,312
10000,20260723,20261723,2,1,0,W2,2,intensity,0.00763799999999998,0.00799799999999996,6
10000,20260723,20261723,2,1,0,W2,2,loc,0.00514689922480625,0.00769496124031006,13
10000,20260723,20261723,2,1,0,W2,2,lfw,0.00380000000000001,0.00419999999999997,4
10000,20260723,20261723,2,1,0,W2,2,joint,0.00342185809022934,0.0309902924974485,312
10000,20260723,20261723,2,1,0,W3,3,intensity,0.00213232466666663,0.0022857246666666,6
10000,20260723,20261723,2,1,0,W3,3,loc,0.00245761509599787,0.00440007138994045,13
10000,20260723,20261723,2,1,0,W3,3,lfw,0.00330499999999995,0.00358799999999999,4
10000,20260723,20261723,2,1,0,W3,3,joint,0.0025989365889625,0.0331141864484009,312
500,20260723,20262723,2,2,0,W1,1,intensity,0.00900000000000001,0.009,6
500,20260723,20262723,2,2,0,W1,1,loc,0.028,0.028,13
500,20260723,20262723,2,2,0,W1,1,lfw,0.02,0.02,4
500,20260723,20262723,2,2,0,W1,1,joint,0.019535,0.0755202,312
500,20260723,20262723,2,2,0,W2,2,intensity,0.0267809999999998,0.0271459999999999,6
500,20260723,20262723,2,2,0,W2,2,loc,0.0256131782945737,0.060843992248062,13
500,20260723,20262723,2,2,0,W2,2,lfw,0.0124,0.0124,4
500,20260723,20262723,2,2,0,W2,2,joint,0.02224754131648,0.150474443619779,312
500,20260723,20262723,2,2,0,W3,3,intensity,0.0212451765555555,0.0221455832222222,6
500,20260723,20262723,2,2,0,W3,3,loc,0.0137982655038759,0.0418767701424668,13
500,20260723,20262723,2,2,0,W3,3,lfw,0.020115,0.02712,4
500,20260723,20262723,2,2,0,W3,3,joint,0.0201292052642802,0.158386038089,312
1000,20260723,20262723,2,2,0,W1,1,intensity,0.005,0.005,6
1000,20260723,20262723,2,2,0,W1,1,loc,0.00800000000000001,0.017,13
1000,20260723,20262723,2,2,0,W1,1,lfw,0.003,0.003,4
1000,20260723,20262723,2,2,0,W1,1,joint,0.010765,0.0569202,312
1000,20260723,20262723,2,2,0,W2,2,intensity,0.0237809999999998,0.0241459999999999,6
1000,20260723,20262723,2,2,0,W2,2,loc,0.0153868217054264,0.0337980620155039,13
1000,20260723,20262723,2,2,0,W2,2,lfw,0.0105,0.0125000000000001,4
1000,20260723,20262723,2,2,0,W2,2,joint,0.00969209603026669,0.10922231791786,312
1000,20260723,20262723,2,2,0,W3,3,intensity,0.0252451765555555,0.0261455832222222,6
1000,20260723,20262723,2,2,0,W3,3,loc,0.0116469033542906,0.0260483072763964,13
1000,20260723,20262723,2,2,0,W3,3,lfw,0.022115,0.02612,4
1000,20260723,20262723,2,2,0,W3,3,joint,0.0141292052642802,0.116167010469249,312
2000,20260723,20262723,2,2,0,W1,1,intensity,0.00499999999999998,0.00499999999999999,6
2000,20260723,20262723,2,2,0,W1,1,loc,0.0115,0.0165,13
2000,20260723,20262723,2,2,0,W1,1,lfw,0.0115,0.0115,4
2000,20260723,20262723,2,2,0,W1,1,joint,0.009265,0.0477481,312
2000,20260723,20262723,2,2,0,W2,2,intensity,0.004662,0.00778299999999996,6
2000,20260723,20262723,2,2,0,W2,2,loc,0.0125112403100775,0.0347980620155039,13
2000,20260723,20262723,2,2,0,W2,2,lfw,0.00889999999999991,0.0109,4
2000,20260723,20262723,2,2,0,W2,2,joint,0.01024754131648,0.0826998346407717,312
2000,20260723,20262723,2,2,0,W3,3,intensity,0.00583935244444444,0.00876665855555549,6
2000,20260723,20262723,2,2,0,W3,3,loc,0.0114666685990175,0.0205120597890159,13
2000,20260723,20262723,2,2,0,W3,3,lfw,0.012403,0.01562,4
2000,20260723,20262723,2,2,0,W3,3,joint,0.0131292052642802,0.0922762201979652,312
5000,20260723,20262723,2,2,0,W1,1,intensity,0.00199999999999997,0.00199999999999998,6
5000,20260723,20262723,2,2,0,W1,1,loc,0.0048,0.0088,13
5000,20260723,20262723,2,2,0,W1,1,lfw,0.000800000000000023,0.000800000000000013,4
5000,20260723,20262723,2,2,0,W1,1,joint,0.003735,0.0271514,312
5000,20260723,20262723,2,2,0,W2,2,intensity,0.00278099999999992,0.00312099999999996,6
5000,20260723,20262723,2,2,0,W2,2,loc,0.00579999999999999,0.0168897286821705,13
5000,20260723,20262723,2,2,0,W2,2,lfw,0.00890000000000002,0.00889999999999997,4
5000,20260723,20262723,2,2,0,W2,2,joint,0.00544754131647999,0.0469774260083978,312
5000,20260723,20262723,2,2,0,W3,3,intensity,0.00676767533333333,0.00686808200000007,6
5000,20260723,20262723,2,2,0,W3,3,loc,0.00676666859901748,0.015828835805331,13
5000,20260723,20262723,2,2,0,W3,3,lfw,0.012503,0.01392,4
5000,20260723,20262723,2,2,0,W3,3,joint,0.00812920526428017,0.0557161436209136,312
