path_id,path_type,relative_hour,valid,origin_inventory_available,total_surplus_kg,total_site_shortfall_kg,aggregate_htt_capacity_remaining,aggregate_htt_used_remaining,aggregate_htt_slack_remaining,destination_headroom_total,minimum_required_redistribution_kg,optimistic_redistributable_kg,origin_inventory_limit_flag,aggregate_capacity_limit_flag,destination_headroom_limit_flag,timing_limit_flag,not_identifiable_flag,optimistic_recoverable_flag,final_no_future_HTT_inventory_total_kg,remaining_actual_production_kg,remaining_actual_served_demand_kg,remaining_ordinary_demand_kg,remaining_observed_shortage_kg,source_availability_is_monotone,reason,site1_origin_inventory_available_at_cutoff_kg,site1_origin_inventory_available_final_hour_kg,site1_shortfall_at_cutoff_kg,site1_shortfall_final_hour_kg,site1_destination_headroom_final_hour_kg,site2_origin_inventory_available_at_cutoff_kg,site2_origin_inventory_available_final_hour_kg,site2_shortfall_at_cutoff_kg,site2_shortfall_final_hour_kg,site2_destination_headroom_final_hour_kg,site3_origin_inventory_available_at_cutoff_kg,site3_origin_inventory_available_final_hour_kg,site3_shortfall_at_cutoff_kg,site3_shortfall_final_hour_kg,site3_destination_headroom_final_hour_kg,site4_origin_inventory_available_at_cutoff_kg,site4_origin_inventory_available_final_hour_kg,site4_shortfall_at_cutoff_kg,site4_shortfall_final_hour_kg,site4_destination_headroom_final_hour_kg,infinite_cap_optimistic_redistributable_kg,infinite_cap_optimistic_recoverable_flag
5054,mixed,-16,True,73.6634738868,73.6634738868,103.677927353,1898.05714286,68.9723384039,1829.08480445,201.092234355,103.677927353,73.6634738868,True,False,False,False,False,False,513.042409557,240.24,98.5039340683,98.5039340683,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,29.9312485904,29.9312485904,100.267562116,42.8189488346,42.8189488346,0,0,60.8962098875,30.8445250523,30.8445250523,0,0,24.9691462013,0,0,73.7466787621,73.7466787621,100.824672239,73.6634738868,False
5054,mixed,-8,True,32.3973225436,32.3973225436,62.4117760093,859.428571429,24.46602337,834.962548059,215.639754265,62.4117760093,32.3973225436,True,False,False,False,False,False,513.042409557,120.12,59.4930059307,59.4930059307,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,29.9312485904,29.9312485904,100.267562116,32.3973225436,32.3973225436,0,0,71.3178361784,0,0,3.2401636907,3.2401636907,59.0538349443,0,0,29.2403637282,29.2403637282,56.3183572052,32.3973225436,False
5054,mixed,-4,True,22.0950869095,22.0950869095,52.1095403752,429.714285714,6.15362965076,423.560656064,205.337518631,52.1095403752,22.0950869095,True,False,False,False,False,False,513.042409557,60.06,33.3106263059,33.3106263059,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,11.6188548712,11.6188548712,81.9551683963,22.0950869095,22.0950869095,0,0,81.6200718125,0,0,3.2401636907,3.2401636907,59.0538349443,0,0,37.2505218133,37.2505218133,64.3285152903,22.0950869095,False
5055,mixed,-16,True,0,0,39.5729546598,1537.82857143,69.6447279399,1468.18384349,292.641567039,39.5729546598,0,True,False,False,False,False,False,507.358432961,240.24,85.2169533626,98.5039340683,13.2869807057,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,20.6543638342,20.6543638342,100.267562116,0,0,10.0040419008,10.0040419008,72.5962098875,0,0,2.39874519301,2.39874519301,32.2401035029,0,0,6.51580373185,6.51580373185,87.5376915334,0,False
5055,mixed,-8,True,22.7064325507,22.7064325507,62.2793872105,548.571428571,26.2839315549,522.287497016,235.734801309,62.2793872105,22.7064325507,True,False,False,False,False,False,507.358432961,120.12,46.206025225,59.4930059307,13.2869807057,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,22.7064325507,22.7064325507,0,0,56.9067657307,0,0,14.3351868214,14.3351868214,76.9273548081,0,0,41.4283966573,41.4283966573,71.2697549672,0,0,6.51580373185,6.51580373185,87.5376915334,22.7064325507,False
5055,mixed,-4,True,19.8391118252,19.8391118252,59.412066485,274.285714286,19.1762880586,255.109426227,151.845592782,59.412066485,19.8391118252,True,False,False,False,False,False,507.358432961,60.06,25.686777879,33.3106263059,7.62384842691,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,19.2472720607,19.2472720607,0,0,60.3659262207,0,0,17.9836698277,17.9836698277,80.5758378144,0,0,41.4283966573,41.4283966573,71.2697549672,0.591839764489,0.591839764489,0,0,80.430048037,19.8391118252,False
5091,mixed,-16,True,2.98565350128,2.98565350128,22.1011802928,2290.59047619,1.38627250897,2289.20420368,251.419296553,22.1011802928,2.98565350128,True,False,False,False,False,False,161.720751477,64.2132703427,84.5069940693,84.5069940693,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,7.1054273576e-13,7.1054273576e-13,229.122260436,0,0,18.8083696776,18.8083696776,171.037824794,0,0,3.29281061528,3.29281061528,80.3814717586,2.98565350128,2.98565350128,0,0,157.737691533,2.98565350128,False
5091,mixed,-8,True,2.98565350128,2.98565350128,22.1011802928,1139.80952381,0,1139.80952381,251.419296553,22.1011802928,2.98565350128,True,False,False,False,False,False,161.720751477,53.0982703427,39.0109281376,39.0109281376,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,7.1054273576e-13,7.1054273576e-13,229.122260436,0,0,20.1946421865,20.1946421865,172.424097303,0,0,1.9065381063,1.9065381063,78.9951992497,2.98565350128,2.98565350128,0,0,157.737691533,2.98565350128,False
5091,mixed,-4,True,2.98565350128,2.98565350128,22.1011802928,569.904761905,0,569.904761905,251.419296553,22.1011802928,2.98565350128,True,False,False,False,False,False,161.720751477,15.3973836019,32.8359897274,32.8359897274,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,7.24753590475e-13,7.24753590475e-13,229.122260436,0,0,20.1946421865,20.1946421865,172.424097303,0,0,1.9065381063,1.9065381063,78.9951992497,2.98565350128,2.98565350128,0,0,157.737691533,2.98565350128,False
5102,mixed,-16,True,0.64094417591,0.64094417591,32.7908918911,2309.79047619,0,2309.79047619,422.832353186,32.7908918911,0.64094417591,True,False,False,False,False,False,148.686330554,86.8818553498,98.5039340683,98.5039340683,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0.64094417591,0.64094417591,0,0,228.481316261,0,0,29.5667547707,29.5667547707,181.796209887,0,0,1.9065381063,1.9065381063,78.9951992497,0,0,1.31759901404,1.31759901404,162.040944049,0.64094417591,False
5102,mixed,-8,True,0.64094417591,0.64094417591,32.7908918911,1150.47619048,0,1150.47619048,422.832353186,32.7908918911,0.64094417591,True,False,False,False,False,False,148.686330554,14.5626386608,59.4930059307,59.4930059307,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0.64094417591,0.64094417591,0,0,228.481316261,0,0,29.5667547707,29.5667547707,181.796209887,0,0,1.9065381063,1.9065381063,78.9951992497,0,0,1.31759901404,1.31759901404,162.040944049,0.64094417591,False
5102,mixed,-4,True,0.64094417591,0.64094417591,32.7908918911,575.238095238,0,575.238095238,422.832353186,32.7908918911,0.64094417591,True,False,False,False,False,False,148.686330554,4.21702916599,33.3106263059,33.3106263059,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0.64094417591,0.64094417591,0,0,228.481316261,0,0,29.5667547707,29.5667547707,181.796209887,0,0,1.9065381063,1.9065381063,78.9951992497,0,0,1.31759901404,1.31759901404,162.040944049,0.64094417591,False
5152,mixed,-16,True,13.5444592879,13.5444592879,66.2779475716,2106.51428571,67.7409160638,2038.77336965,383.329603019,66.2779475716,13.5444592879,True,False,False,False,False,False,371.128038481,240.24,29.4203707906,98.5039340683,69.0835632777,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,18.6670671319,18.6670671319,150.104086691,0,0,37.2968133612,37.2968133612,104.737824794,13.5444592879,13.5444592879,0,0,45.5423584994,0,0,10.3140670785,10.3140670785,128.487691533,13.5444592879,False
5152,mixed,-8,True,12.0752069493,12.0752069493,64.8086952331,994.742857143,37.2366473486,957.506209794,322.773544013,64.8086952331,12.0752069493,True,False,False,False,False,False,371.128038481,120.12,0,59.4930059307,59.4930059307,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,10.5520724445,10.5520724445,141.989092004,0,0,39.2024160203,39.2024160203,106.643427453,0,0,15.0542067683,15.0542067683,74.1410245556,12.0752069493,12.0752069493,0,0,106.098417506,12.0752069493,False
5152,mixed,-4,True,15.3038394785,15.3038394785,68.0373277623,497.371428571,23.4559423749,473.915486197,194.565156983,68.0373277623,15.3038394785,True,False,False,False,False,False,371.128038481,60.06,0,33.3106263059,33.3106263059,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,3.22863252919,3.22863252919,0,0,128.20838703,0,0,44.8560414378,44.8560414378,112.297052871,0,0,23.1812863244,23.1812863244,82.2681041117,12.0752069493,12.0752069493,0,0,106.098417506,15.3038394785,False
5172,pure_location,-16,True,97.3755571518,97.3755571518,26.6793104733,2033.98095238,36.1232086269,1997.85774375,158.934959429,26.6793104733,97.3755571518,False,False,False,False,True,True,445.461025084,98.0346814596,104.989071862,104.989071862,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,16.8813607242,16.8813607242,0,0,126.012153425,80.4941964277,80.4941964277,0,0,69.5918620614,0,0,13.0698068046,13.0698068046,81.1571948177,0,0,13.6095036686,13.6095036686,77.7777646115,97.3755571518,True
5172,pure_location,-8,True,99.7768028055,99.7768028055,29.080556127,978.285714286,33.7219629732,944.563751313,161.336205083,29.080556127,99.7768028055,False,False,False,False,True,True,445.461025084,27.9384777503,45.4960659317,45.4960659317,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,16.8813607242,16.8813607242,0,0,126.012153425,82.8954420814,82.8954420814,0,0,67.1906164077,0,0,15.4710524583,15.4710524583,83.5584404714,0,0,13.6095036686,13.6095036686,77.7777646115,99.7768028055,True
5172,pure_location,-4,True,99.7768028055,99.7768028055,29.080556127,489.142857143,23.4113597574,465.731497385,161.336205083,29.080556127,99.7768028055,False,False,False,False,True,True,445.461025084,17.55,8.99688639124,8.99688639124,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,27.1919639399,27.1919639399,0,0,115.701550209,72.5848388656,72.5848388656,0,0,77.5012196234,0,0,15.4710524583,15.4710524583,83.5584404714,0,0,13.6095036686,13.6095036686,77.7777646115,99.7768028055,True
5212,mixed,-16,True,4.46973723322,4.46973723322,81.6123392495,2097.98095238,32.4011456255,2065.57980676,398.663994697,81.6123392495,4.46973723322,True,False,False,False,False,False,346.718924749,240.24,47.9794845231,98.5039340683,50.5244495452,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,19.2684233956,19.2684233956,150.705442955,0,0,51.9551984544,51.9551984544,119.396209887,4.46973723322,4.46973723322,0,0,54.6170805541,0,0,10.3887173995,10.3887173995,128.562341854,4.46973723322,False
5212,mixed,-8,True,0.857352390125,0.857352390125,77.9999544064,1042.28571429,20.593651596,1021.69206269,395.051609854,77.9999544064,0.857352390125,True,False,False,False,False,False,346.718924749,120.12,30.2140293133,59.4930059307,29.2789766174,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,15.6560385525,15.6560385525,147.093058112,0,0,60.1503076408,60.1503076408,127.591319074,0.857352390125,0.857352390125,0,0,58.2294653972,0,0,2.19360821313,2.19360821313,120.367232668,0.857352390125,False
5212,mixed,-4,True,2.98774374404,2.98774374404,80.1303457603,521.142857143,8.30213916429,512.840717979,279.008376753,80.1303457603,2.98774374404,True,False,False,False,False,False,346.718924749,60.06,17.9795975432,33.3106263059,15.3310287627,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,7.68852568783,7.68852568783,139.125545247,0,0,72.4418200725,72.4418200725,139.882831506,0.857352390125,0.857352390125,0,0,58.2294653972,2.13039135391,2.13039135391,0,0,116.043233101,2.98774374404,False
5230,pure_location,-16,True,65.1173655196,67.3118671092,12.3247072385,2322.8952381,56.5239328833,2266.37130521,206.494644038,12.3247072385,67.3118671092,False,False,False,False,True,True,244.342481134,143.91,84.5069940693,84.5069940693,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,12.3247072385,12.3247072385,206.494644038,42.229255951,44.4237575407,0,0,135.937824794,12.8262833519,12.8262833519,0,0,64.2623584994,10.0618262166,10.0618262166,0,0,148.962691533,67.3118671092,True
5230,pure_location,-8,True,67.3118671092,67.3118671092,12.3247072385,1098.97142857,56.5239328833,1042.44749569,206.494644038,12.3247072385,67.3118671092,False,False,False,False,True,True,244.342481134,120.12,39.0109281376,39.0109281376,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,12.3247072385,12.3247072385,206.494644038,44.4237575407,44.4237575407,0,0,135.937824794,12.8262833519,12.8262833519,0,0,64.2623584994,10.0618262166,10.0618262166,0,0,148.962691533,67.3118671092,True
5230,pure_location,-4,True,65.284785364,65.284785364,10.2976254934,549.485714286,0.732804448073,548.752909838,87.3862673447,10.2976254934,65.284785364,False,False,False,False,True,True,244.342481134,60.06,32.8359897274,32.8359897274,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,10.7992016067,10.7992016067,0,0,183.370735193,11.7565379506,11.7565379506,0,0,168.605044384,0,0,10.2976254934,10.2976254934,87.3862673447,42.7290458067,42.7290458067,0,0,116.295471943,65.284785364,True
5247,pure_location,-16,True,68.7582972171,70.6345573961,34.8128077555,1920,73.9725477815,1846.02745222,165.544644038,34.8128077555,70.6345573961,False,False,False,False,True,True,352.762481134,240.24,39.0109281376,98.5039340683,59.4930059307,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,34.8128077555,34.8128077555,165.544644038,44.507158346,44.507158346,0,0,104.737824794,23.1239088452,25.0001690242,0,0,45.5423584994,1.12723002589,1.12723002589,0,0,131.412691533,70.6345573961,True
5247,pure_location,-8,True,45.6343883719,45.6343883719,9.81263873131,859.428571429,45.2454884318,814.183082997,211.087002538,9.81263873131,45.6343883719,False,False,False,False,True,True,352.762481134,120.12,0,59.4930059307,59.4930059307,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,6.08574840583,6.08574840583,136.817584689,44.507158346,44.507158346,0,0,104.737824794,0,0,3.72689032548,3.72689032548,74.2694178491,1.12723002589,1.12723002589,0,0,131.412691533,45.6343883719,True
5247,pure_location,-4,True,41.9074980464,41.9074980464,6.08574840583,429.714285714,6.15084184036,423.563443874,136.817584689,6.08574840583,41.9074980464,False,False,False,False,True,True,352.762481134,60.06,0,33.3106263059,33.3106263059,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,6.08574840583,6.08574840583,136.817584689,5.41251175457,5.41251175457,0,0,143.832471386,9.25646826681,9.25646826681,0,0,61.2860592568,27.238518025,27.238518025,0,0,105.301403534,41.9074980464,True
5254,pure_location,-16,True,21.4897410335,21.4897410335,17.5888473662,2426.20952381,0,2426.20952381,485.199728667,17.5888473662,21.4897410335,False,False,False,False,True,True,160.308409272,23.79,104.989071862,104.989071862,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,8.81031030891,8.81031030891,238.455442955,21.4897410335,21.4897410335,0,0,154.491862061,0,0,1.92924556664,1.92924556664,79.0178665577,0,0,6.84929149069,6.84929149069,167.726419154,21.4897410335,True
5254,pure_location,-8,True,21.4897410335,21.4897410335,17.5888473662,1202.28571429,0,1202.28571429,485.199728667,17.5888473662,21.4897410335,False,False,False,False,True,True,160.308409272,23.79,45.4960659317,45.4960659317,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,8.81031030891,8.81031030891,238.455442955,21.4897410335,21.4897410335,0,0,154.491862061,0,0,1.92924556664,1.92924556664,79.0178665577,0,0,6.84929149069,6.84929149069,167.726419154,21.4897410335,True
5254,pure_location,-4,True,21.4897410335,21.4897410335,17.5888473662,601.142857143,0,601.142857143,485.199728667,17.5888473662,21.4897410335,False,False,False,False,True,True,160.308409272,23.79,8.99688639124,8.99688639124,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,8.81031030891,8.81031030891,238.455442955,21.4897410335,21.4897410335,0,0,154.491862061,0,0,1.92924556664,1.92924556664,79.0178665577,0,0,6.84929149069,6.84929149069,167.726419154,21.4897410335,True
5255,pure_location,-16,True,119.780347181,120.513274223,24.6122953196,1688.38095238,57.157645637,1631.22330674,92.0536057164,24.6122953196,120.513274223,False,False,False,False,True,True,491.426343625,240.24,0,98.5039340683,98.5039340683,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,52.5913628149,52.5913628149,0,0,79.0871382938,63.6072212326,63.6072212326,0,0,76.1146754988,3.58176313379,4.31469017561,0,0,61.3182368662,0,0,24.6122953196,24.6122953196,92.0536057164,120.513274223,True
5255,pure_location,-8,True,131.234350014,131.234350014,35.3333711106,719.238095238,31.1655425386,688.0725527,102.774681507,35.3333711106,131.234350014,False,False,False,False,True,True,491.426343625,120.12,0,59.4930059307,59.4930059307,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,78.5834659133,78.5834659133,0,0,53.0950351954,50.4777164078,50.4777164078,0,0,89.2441803235,2.17316769283,2.17316769283,0,0,63.459759349,0,0,35.3333711106,35.3333711106,102.774681507,131.234350014,True
5255,pure_location,-4,True,100.489694348,100.489694348,4.58871544448,359.619047619,0,359.619047619,72.0300258412,4.58871544448,100.489694348,False,False,False,False,True,True,491.426343625,60.06,0,33.3106263059,33.3106263059,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,52.1209698529,52.1209698529,0,0,79.5575312558,45.7746699297,45.7746699297,0,0,93.9472268017,2.59405456534,2.59405456534,0,0,63.0388724765,0,0,4.58871544448,4.58871544448,72.0300258412,100.489694348,True
5273,pure_location,-16,True,87.6279035296,87.6279035296,2.15903897035,1935.84761905,22.7040410676,1913.14357798,132.890875253,2.15903897035,87.6279035296,False,False,False,False,True,True,402.409596053,129.607186497,98.5039340683,98.5039340683,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,2.15903897035,2.15903897035,132.890875253,57.1487732528,57.1487732528,0,0,92.0962098875,22.1638809567,22.1638809567,0,0,48.378646567,8.31524932017,8.31524932017,0,0,124.224672239,87.6279035296,True
5273,pure_location,-8,True,87.6279035296,87.6279035296,2.15903897035,914.285714286,0.994930164503,913.290784121,132.890875253,2.15903897035,87.6279035296,False,False,False,False,True,True,402.409596053,11.8271864967,59.4930059307,59.4930059307,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,2.15903897035,2.15903897035,132.890875253,78.8578841559,78.8578841559,0,0,70.3870989844,0.454770053599,0.454770053599,0,0,70.08775747,8.31524932017,8.31524932017,0,0,124.224672239,87.6279035296,True
5273,pure_location,-4,True,87.6279035296,87.6279035296,2.15903897035,457.142857143,0,457.142857143,132.890875253,2.15903897035,87.6279035296,False,False,False,False,True,True,402.409596053,5.85,33.3106263059,33.3106263059,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,2.15903897035,2.15903897035,132.890875253,77.8629539914,77.8629539914,0,0,71.3820291489,1.4497002181,1.4497002181,0,0,69.0928273055,8.31524932017,8.31524932017,0,0,124.224672239,87.6279035296,True
5287,mixed,-16,True,2.98565350129,2.98565350129,14.9083696776,2370.13333333,0,2370.13333333,167.137824794,14.9083696776,2.98565350129,True,False,False,False,False,False,168.913562092,71.406080958,84.5069940693,84.5069940693,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,1.56319401867e-13,1.56319401867e-13,0,0,229.122260436,0,0,14.9083696776,14.9083696776,167.137824794,6.85673740008e-13,6.85673740008e-13,0,0,77.0886611434,2.98565350128,2.98565350128,0,0,157.737691533,2.98565350129,False
5287,mixed,-8,True,2.98565350129,2.98565350129,14.9083696776,1150.47619048,0,1150.47619048,167.137824794,14.9083696776,2.98565350129,True,False,False,False,False,False,168.913562092,47.616080958,39.0109281376,39.0109281376,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,1.56319401867e-13,1.56319401867e-13,0,0,229.122260436,0,0,14.9083696776,14.9083696776,167.137824794,6.28830321148e-13,6.28830321148e-13,0,0,77.0886611434,2.98565350128,2.98565350128,0,0,157.737691533,2.98565350129,False
5287,mixed,-4,True,2.98565350129,2.98565350129,14.9083696776,575.238095238,0,575.238095238,167.137824794,14.9083696776,2.98565350129,True,False,False,False,False,False,168.913562092,6.62238360192,32.8359897274,32.8359897274,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,1.42108547152e-13,1.42108547152e-13,0,0,229.122260436,0,0,14.9083696776,14.9083696776,167.137824794,6.99884594724e-13,6.99884594724e-13,0,0,77.0886611434,2.98565350128,2.98565350128,0,0,157.737691533,2.98565350129,False
5295,pure_location,-16,True,73.5728214489,76.4387738158,2.89318671891,2353.06666667,39.6448340198,2313.42183265,147.251419154,2.89318671891,76.4387738158,False,False,False,False,True,True,254.111343625,117.592934353,104.989071862,104.989071862,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,12.3637642916,12.3637642916,0,0,203.355442955,50.3037901125,53.1697424794,0,0,127.191862061,10.9052670447,10.9052670447,0,0,68.0899322049,0,0,2.89318671891,2.89318671891,147.251419154,76.4387738158,True
5295,pure_location,-8,True,74.677790393,76.4387738158,2.89318671891,1098.97142857,39.6448340198,1059.32659455,147.251419154,2.89318671891,76.4387738158,False,False,False,False,True,True,254.111343625,114.667934353,45.4960659317,45.4960659317,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,12.3637642916,12.3637642916,0,0,203.355442955,51.4087590566,53.1697424794,0,0,127.191862061,10.9052670447,10.9052670447,0,0,68.0899322049,0,0,2.89318671891,2.89318671891,147.251419154,76.4387738158,True
5295,pure_location,-4,True,91.0353273347,91.0353273347,17.4897402378,549.485714286,1.66297128065,547.822743005,96.4849394874,17.4897402378,91.0353273347,False,False,False,False,True,True,254.111343625,55.9005033089,8.99688639124,8.99688639124,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,40.7587715741,40.7587715741,0,0,174.960435673,43.5828870228,43.5828870228,0,0,136.778717518,0,0,17.4897402378,17.4897402378,96.4849394874,6.69366873774,6.69366873774,0,0,137.664563697,91.0353273347,True
5304,pure_location,-16,True,57.6562028657,57.6562028657,0,2211.04761905,28.5450273761,2182.50259167,0,0,57.6562028657,False,False,False,False,True,True,238.492481134,138.06,84.5069940693,84.5069940693,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,16.7776163981,16.7776163981,0,0,212.344644038,16.2916303224,16.2916303224,0,0,135.937824794,12.8263026439,12.8263026439,0,0,64.2623584994,11.7606535013,11.7606535013,0,0,148.962691533,57.6562028657,True
5304,pure_location,-8,True,57.6562028657,57.6562028657,0,1021.56190476,28.5450273761,993.016877386,0,0,57.6562028657,False,False,False,False,True,True,238.492481134,120.12,39.0109281376,39.0109281376,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,16.7776163981,16.7776163981,0,0,212.344644038,16.2916303224,16.2916303224,0,0,135.937824794,12.8263026439,12.8263026439,0,0,64.2623584994,11.7606535013,11.7606535013,0,0,148.962691533,57.6562028657,True
5304,pure_location,-4,True,58.3743889735,58.3743889735,0.718186107816,510.780952381,0,510.780952381,152.947641225,0.718186107816,58.3743889735,False,False,False,False,True,True,238.492481134,60.06,32.8359897274,32.8359897274,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,31.2795151373,31.2795151373,0,0,197.842745299,0,0,0.718186107816,0.718186107816,152.947641225,1.29109169809,1.29109169809,0,0,75.7975694453,25.8037821381,25.8037821381,0,0,134.919562897,58.3743889735,True
5330,pure_location,-16,True,96.4639455591,96.4639455591,77.9993492078,1328.76190476,110.162196062,1218.5997087,175.41365621,77.9993492078,96.4639455591,False,False,False,False,True,True,561.521459374,240.24,50.0248842513,98.5039340683,48.479049817,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,17.5396511515,17.5396511515,87.8759646766,57.4773339277,57.4773339277,0,0,46.2378247943,38.9866116314,38.9866116314,0,0,16.8270596222,0,0,60.4596980564,60.4596980564,87.5376915334,96.4639455591,True
5330,pure_location,-8,True,53.7792927923,53.7792927923,35.3146964411,633.904761905,28.1204841377,605.784277767,62.3926899181,35.3146964411,53.7792927923,False,False,False,False,True,True,561.521459374,120.12,11.0139561137,59.4930059307,48.479049817,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,39.357059158,39.357059158,0,0,30.9792543672,3.25188845584,3.25188845584,0,0,100.463270266,11.1703451785,11.1703451785,0,0,44.643326075,0,0,35.3146964411,35.3146964411,62.3926899181,53.7792927923,True
5330,pure_location,-4,True,53.7792927923,53.7792927923,35.3146964411,316.952380952,4.09942082027,312.852960132,62.3926899181,35.3146964411,53.7792927923,False,False,False,False,True,True,561.521459374,60.06,6.69438942451,33.3106263059,26.6162368814,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,15.3359958405,15.3359958405,0,0,55.0003176846,27.2729517733,27.2729517733,0,0,76.4422069487,11.1703451785,11.1703451785,0,0,44.643326075,0,0,35.3146964411,35.3146964411,62.3926899181,53.7792927923,True
5334,mixed,-16,True,21.2047160479,21.2047160479,75.6752311108,2241.21904762,12.5291400391,2228.68990758,305.732335572,75.6752311108,21.2047160479,True,False,False,False,False,False,332.295415487,234.787934353,84.5069940693,84.5069940693,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,55.6930938291,55.6930938291,171.394644038,8.90620042076,8.90620042076,0,0,108.637824794,12.2985156271,12.2985156271,0,0,53.3344241467,0,0,19.9821372818,19.9821372818,134.337691533,21.2047160479,False
5334,mixed,-8,True,21.2047160479,21.2047160479,75.6752311108,1098.97142857,12.5291400391,1086.44228853,305.732335572,75.6752311108,21.2047160479,True,False,False,False,False,False,332.295415487,120.12,39.0109281376,39.0109281376,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,55.6930938291,55.6930938291,171.394644038,8.90620042076,8.90620042076,0,0,108.637824794,12.2985156271,12.2985156271,0,0,53.3344241467,0,0,19.9821372818,19.9821372818,134.337691533,21.2047160479,False
5334,mixed,-4,True,12.2985156271,12.2985156271,66.7690306901,549.485714286,0,549.485714286,414.370160366,66.7690306901,12.2985156271,True,False,False,False,False,False,332.295415487,60.06,32.8359897274,32.8359897274,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,55.6930938291,55.6930938291,171.394644038,0,0,3.62293961837,3.62293961837,121.166964833,12.2985156271,12.2985156271,0,0,53.3344241467,0,0,7.45299724264,7.45299724264,121.808551494,12.2985156271,False
5353,pure_location,-16,True,71.208763722,71.208763722,51.8922093299,2106.51428571,38.0004414834,2068.51384423,213.131862109,51.8922093299,71.208763722,False,False,False,False,True,True,474.81588895,234.787934353,62.1065206064,84.5069940693,22.4004734629,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,32.3220239805,32.3220239805,109.755442955,50.0094506149,50.0094506149,0,0,77.4378247943,21.199313107,21.199313107,0,0,34.6144241467,0,0,19.5701853494,19.5701853494,103.376419154,71.208763722,True
