path_id,dissipation_stage,resolution_global_hour,preventive_inventory_at_resolution_kg,first_positive_preventive_proxy_relative_hour,production_last8h_before_dissipation_kg,HTT_last8h_before_dissipation_kg,ordinary_shortage_total_kg,actual_operating_cost_yuan,production_after_dissipation_confirmation,HTT_after_dissipation_confirmation,inventory_retention_after_confirmation,label
3716,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3721,5,32,94.1884781839,-26,77.8800689119,0,0,58986.4299306,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3725,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3736,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3738,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3740,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3743,4,24,21.2512758297,-18,23.79,0,0,50087.2897426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3748,3,16,5.60813793862,-10,5.97177006471,0,0,29166.8907367,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3759,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3761,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3766,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3774,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3776,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3777,6,40,94.2681095524,-34,0,4.01889665179,0,78171.0783707,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3781,3,16,5.60813793862,-10,6.06973441144,0,0,29170.3721133,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3782,4,24,5.60813793862,-18,0,0,0,49450.3677426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3785,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3790,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3791,5,32,60.415964519,-26,41.182555247,0,0,58415.0396309,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3797,5,32,81.367743434,-26,73.8343341619,0,0,58641.7285233,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3799,4,24,8.84644556089,-18,8.775,2.87456468029,0,49851.5776234,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3801,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3807,3,16,5.60813793862,-10,2.925,0,0,29058.6171221,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3808,5,32,56.8872011821,-26,45.3402793391,0,0,58247.912011,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3809,5,32,4.91642247452,-26,0,0,0,57333.6609322,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3810,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3812,4,24,6.30269498349,-18,8.775,0,0,49613.7064926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3814,6,40,51.4620730918,-34,0,0,0,77246.3903522,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3817,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3820,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3821,3,16,5.60813793862,-10,2.925,0,0,29058.6171221,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3822,6,40,122.973409272,-34,0,1.50368915254,0,78852.0857096,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3823,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3824,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3826,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3828,4,24,10.2026949835,-18,15.015,0,0,49729.8584926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3829,7,48,100.067179364,-42,14.9482451785,0,0,98679.5088465,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3838,5,32,63.92449023,-26,47.616080958,0,0,58426.5952477,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3841,3,16,5.60813793862,-10,2.925,0,0,29058.6171221,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3846,4,24,4.91642247452,-18,11.115,1.38627250897,0,49667.9269648,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3848,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3849,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3851,4,24,21.2512758297,-18,23.79,0,0,50087.2897426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3856,6,40,67.3330960747,-34,0,0,0,77682.9672155,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3861,3,16,5.60813793862,-10,2.925,0,0,29058.6171221,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3863,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3866,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3867,5,32,51.4620730918,-26,50.1686638197,0,0,58093.5305143,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3869,5,32,68.7234734504,-26,67.4300641783,0,0,58397.5759901,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3882,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3883,4,24,18.3262758297,-18,23.79,0,0,49983.1972426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3886,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3888,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3891,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3892,4,24,6.30269498349,-18,8.775,0,0,49613.7064926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3895,5,32,51.4620730918,-26,50.1686638197,0,0,58093.5305143,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3897,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3899,6,40,99.5835850757,-34,1.18987318303,6.92542340758,0,78426.7093656,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3906,4,24,8.57627582974,-18,11.115,0,0,49761.3559926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3907,5,32,117.123409272,-26,97.89,0,0,59484.03821,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3912,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3914,5,32,94.1884781839,-26,77.8800689119,0,0,58986.4299306,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3921,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3924,3,16,5.60813793862,-10,2.925,0,0,29058.6171221,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3928,5,32,91.2888305307,-26,83.7554212587,0,0,58843.5619712,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3929,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3933,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3934,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3937,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3943,5,32,67.3330960747,-26,48.0996868026,0,0,58529.3138265,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3944,4,24,10.1570471812,-18,17.55,4.26922864853,0,49901.2641267,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3950,4,24,18.3262758297,-18,23.79,0,0,49983.1972426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3952,4,24,6.8672898456,-18,9.99970283214,1.70898598414,0,49753.595749,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
3953,4,24,21.2512758297,-18,23.79,0,0,50087.2897426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
