file,line/function,symbol,role,active_in_current_call_chain,source_of_truth,derived_copy,hardcoded,needs_override,needs_validation,notes
scripts/plot_h2_msp_pre_report_figures.py,134,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fig = plt.figure(figsize=(13.333, 7.5), dpi=300, constrained_layout=False)"
scripts/plot_h2_msp_pre_report_figures.py,219,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"plt.savefig(png, dpi=300)"
scripts/plot_h2_msp_result_figures.py,70,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"dpi=300,"
scripts/plot_h2_msp_result_figures.py,120,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"plt.savefig(png, dpi=300)"
scripts/plot_h2_msp_result_figures.py,444,electrolyzer,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""electrolyzer_om_cost"","
scripts/plot_h2_msp_result_figures.py,462,electrolyzer,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""electrolyzer_om_cost"","
scripts/plot_h2_msp_result_figures.py,470,electrolyzer,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""electrolyzer_om_cost"": title(""电解槽运维"", ""Electrolyzer O&M""),"
scripts/plot_h2_msp_result_figures.py,477,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fig, axes = plt.subplots(1, len(paths), figsize=(13.333, 7.5), dpi=300, constrained_layout=False)"
scripts/plot_h2_msp_result_figures.py,632,electrolyzer,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""electrolyzer_om_cost"","
scripts/plot_h2_msp_result_figures.py,656,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fig = plt.figure(figsize=(13.333, 7.5), dpi=300, constrained_layout=False)"
scripts/plot_h2_msp_result_figures.py,762,electrolyzer,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"ordinary_cols = [""holding_cost"", ""production_electricity_cost"", ""electrolyzer_om_cost"", ""transport_cost"", ""normal_shortage_cost""]"
scripts/plot_h2_msp_result_figures.py,859,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fig = plt.figure(figsize=(13.333, 7.5), dpi=300, constrained_layout=False)"
scripts/plot_h2_msp_result_figures.py,1011,electrolyzer,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"[""path_id"", ""t"", ""production_electricity_cost"", ""electrolyzer_om_cost""],"
scripts/plot_h2_msp_result_figures.py,1026,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fig, axes = plt.subplots(1, len(path_ids), figsize=(13.333, 7.5), dpi=300, constrained_layout=False)"
scripts/plot_h2_msp_result_figures.py,1072,electrolyzer,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"cost_cols = [""t"", ""production_electricity_cost"", ""electrolyzer_om_cost""]"
scripts/plot_h2_msp_result_figures.py,1075,electrolyzer,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"prod_cost = pd.to_numeric(df[""production_electricity_cost""], errors=""coerce"").fillna(0) + pd.to_numeric(df[""electrolyzer_om_cost""], errors=""coerce"").fillna(0)"
scripts/run_stage71_sequential.ps1,55,Pmax,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,'E2_6h_pmax_4over3' = Join-Path $repo 'terminalLoh_wdro\src\run_stage71_E2_6h_pmax_4over3_h2.m'
scripts/run_stage71_sequential.ps1,59,Pmax,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"$experiments = @('E1_8h', 'E2_6h_pmax_4over3', 'E3_8h_htt_4over3')"
scripts/run_stage71_sequential.ps1,143,Pmax,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,$groupShort = if ($experiment -eq 'E1_8h') {'E1'} elseif ($experiment -eq 'E2_6h_pmax_4over3') {'E2'} else {'E3'}
terminalLoh_wdro/config/README_config.md,110,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"prefix samples at `N=[500,1000,2000,5000,10000]` for seeds"
terminalLoh_wdro/config/README_config.md,127,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"`N=[15000,20000,30000]` and adds empirical transition-frequency checks against"
terminalLoh_wdro/config/README_config.md,128,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"all three configured matrices. The first passing sample size is `N=15000`,"
terminalLoh_wdro/config/README_config.md,153,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,sample record has the same empirical weight `1/15000`. Any downstream use that
terminalLoh_wdro/config/README_config.md,167,120,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,`0.5887886837` to `0.7892712024`; path-count coverage ranges from
terminalLoh_wdro/config/README_config.md,171,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,Risk quantiles use empirical mass `frequency/15000` within each initial state.
terminalLoh_wdro/config/README_config.md,189,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,`frequency/15000`; `path_probability` is never used as an empirical weight.
terminalLoh_wdro/config/README_config.md,305,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,Ordinary paths retain `frequency/15000`; observed candidates retain their
terminalLoh_wdro/config/README_config.md,325,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,not present in the 200 selected ordinary smoke scenarios. This is a smoke-set
terminalLoh_wdro/config/README_config.md,344,120,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"45,040 scenarios and 135,120 W-stage summaries. The observed candidates retain"
terminalLoh_wdro/config/README_config.md,371,120,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"`terminalLoh_wdro/output/`; Git records its 135,120 rows and SHA-256 in a large"
terminalLoh_wdro/config/README_config.md,411,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"is assigned `1/15000` as theoretical probability, and all 858 unobserved paths"
terminalLoh_wdro/config/README_config.md,420,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"`N=[500,1000,2000,5000,10000,15000]` are exact nested prefixes. Every selected"
terminalLoh_wdro/config/README_config.md,430,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,errors for N=500/1000/2000/5000/10000 are:
terminalLoh_wdro/config/README_config.md,448,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"`N=15000` per initial state, the largest tested and reference sample. This is a"
terminalLoh_wdro/config/README_config.md,466,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,referenced to the current national standard `GB/T 19201-2006 Grade of
terminalLoh_wdro/config/README_config.md,487,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,M0 reproduces all Step-03D N=2000 metrics with maximum absolute difference
terminalLoh_wdro/config/README_config.md,509,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,`GB/T 19201-2006`.
terminalLoh_wdro/config/README_config.md,525,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"The paired sensitivity reuses the Step-03E five states, N=2000 prefixes, and"
terminalLoh_wdro/config/README_config.md,554,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"The test reuses the Step-03E/03F five representative states, the N=2000 nested"
terminalLoh_wdro/config/README_config.md,582,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,the existing Step-03D N=2000 p95 stability-error benchmark. The formal 55.5
terminalLoh_wdro/config/README_config.md,631,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"nonnegative, but none exceeds the corresponding Step-03D N=2000 p95 sampling-"
terminalLoh_wdro/config/README_config.md,685,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- A=0 share: `0.01500/0.00839/0.00584/0.00329/0.00154`;
terminalLoh_wdro/config/README_config.md,696,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"lines `5.246300/5.354404`, and W3 closed roads `2.887467/2.965335`."
terminalLoh_wdro/config/README_config.md,698,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"The method note records Vickery, Skerlj and Twisdale (2000) and Jing and Lin"
terminalLoh_wdro/config/README_config.md,715,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"Within each initial state, every record has weight `1/15000` and the weight sum"
terminalLoh_wdro/config/README_config.md,760,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"`R=15000, I=4, N=33` shape, row-alignment, conditional-weight, domain, path"
terminalLoh_wdro/config/README_config.md,775,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"The R=15000 result is a formula estimate, not a run: 225,000,000 dense"
terminalLoh_wdro/config/README_config.md,778,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"682,005,000. Since R=15000 was not executed, the evidence-bounded decision is"
terminalLoh_wdro/config/README_config.md,787,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,pairs over `R x 3 x 4 x 33`; its 105 state-seed N=15000 average is
terminalLoh_wdro/config/README_config.md,790,120,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,`0.1203025541`. Step-03J constructs one conservative WDRO reachability atom
terminalLoh_wdro/config/README_config.md,801,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"`class_size/15000`; all 525,000 original path IDs remain traceable."
terminalLoh_wdro/current_w_mainline_stage88/CURRENT_W_MAINLINE.md,5,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"The current computational candidate is `Stage87B -> Stage87C-A -> Stage87D-B H2 -> Stage88A CAP200 -> Stage88A1/88D/88E`. Stage87B defines the physical W kernel, Stage87C-A freezes 35 states x 15000 nominal trajectories, Stage87D-B retains the H2 road-hardening candidate, and Stage88A supplies the accepted candidate H2 bank and terminal targets. Stage88A1/88D/88E are accepted audits, not alternative generators."
terminalLoh_wdro/current_w_mainline_stage88/CURRENT_W_MAINLINE.md,18,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"- Stage87C-A contains 15000 draws/state, 525000 total, trajectory seed 20260706, consequence seed 20260723, wind offset 330000000, MT19937 identity. Stage88 reuses those exact trajectory/wind/grid-failure/random identities."
terminalLoh_wdro/current_w_mainline_stage88/CURRENT_W_MAINLINE.md,22,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- Exact raw-byte D/A/C signatures are grouped within each state. `q_g=multiplicity/15000`; states are never pooled.
terminalLoh_wdro/current_w_mainline_stage88/CURRENT_W_MAINLINE.md,28,Pmax,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"- Candidate capacity is `[300,200,100,200] kg`; Site4 electrolyzer Pmax remains 150 kW."
terminalLoh_wdro/current_w_mainline_stage88/CURRENT_W_MAINLINE.md,30,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"- Accepted/current evidence: Stage87B, Stage87C-A, retained Stage87D-B H2 computational setting, Stage88A CAP200 candidate outputs, and Stage88A1/88D/88E audit conclusions."
terminalLoh_wdro/current_w_mainline_stage88/CURRENT_W_MAINLINE.md,31,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- Sensitivity only: Stage88B Site1=350 and Stage88C Site4=250. They do not replace CAP200.
terminalLoh_wdro/current_w_mainline_stage88/CURRENT_W_MAINLINE.md,32,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"- Historical/non-current navigation: pre-Stage87 geometry previews, Stage87D-A baseline preview, Stage53 TerminalLOH, CAP150 arms, and old Stage-88 side branches remain preserved but are not this bundle's candidate output."
terminalLoh_wdro/current_w_mainline_stage88/README.md,9,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- `terminal_tables/`: canonical 35x4 CAP200 SAA/DRO tables in fixed state order.
terminalLoh_wdro/current_w_mainline_stage88/README.md,18,120,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- Stage87C-A -> `results/task-002-stage2b-b3-smoke/87C-A-stage87b-formal-w-bank/run-001` -> accepted 35x15000 nominal W bank and exact D/A/C grouping lineage -> README SHA256 `cbde002a3ed1af9f8af930153ae02e894979797e8fdeedaefa46c1e0e8f120ad`
terminalLoh_wdro/current_w_mainline_stage88/README.md,21,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- Stage88A1 -> `results/task-002-stage2b-b3-smoke/88A1-all-site-capacity-postaudit/run-001` -> all-site CAP200 capacity post-audit -> README SHA256 `b615e9d4fb983c2a9f8ea84552853e13be95113f7867c9175577491179eabcf8`
terminalLoh_wdro/current_w_mainline_stage88/README.md,22,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- Stage88B -> `results/task-002-stage2b-b3-smoke/88B-site1-300-350-directed-capacity-sensitivity/run-001` -> Site1=350 sensitivity only; excluded from current candidate mainline -> README SHA256 `d35e9c454152d6b16117f09d8128c779ee21a367186159921637f9ce79f27ede`
terminalLoh_wdro/current_w_mainline_stage88/README.md,23,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- Stage88C -> `results/task-002-stage2b-b3-smoke/88C-site4-200-250-directed-capacity-sensitivity/run-001` -> Site4=250 sensitivity only; excluded from current candidate mainline -> README SHA256 `4b04aecd680d00d326823b19451ded1f84c2040e404612cbbe70cb3e48d24c1c`
terminalLoh_wdro/current_w_mainline_stage88/README.md,24,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- Stage88D -> `results/task-002-stage2b-b3-smoke/88D-new-35state-terminal-loh-statewise-audit/run-001` -> CAP200 statewise FA-MSP candidate readiness audit -> README SHA256 `1978fc009254ebc22b7f672f327c1983b7da3d688cf14bc8f7a2ef9c253844b9`
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage87B_README.md,35,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"- Complete loc support -2:10: span **300 km-equivalent**, from -150 to 150."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage87B_README.md,36,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"- Terminal loc1:7: span **150 km-equivalent**, from -75 to 75."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage87B_README.md,78,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"**PASS.** Grid nodes/lines, road nodes/edges, and H1-H4 all receive the same rigid x shift. Topology, y coordinates, internal Euclidean lengths, and relative site positions are identical; maximum audited invariant error is `1.4210854715202001e-14`."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage87C-A_README.md,8,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"4. The actual frozen nominal schema is 15,000 sequential Monte-Carlo records per state with `sample_weight=1/15000`. Downstream exact D/A/C aggregation is lossless solver preprocessing: duplicates are identified by exact raw bytes of all three-period D, A, and C arrays, and grouped `q=multiplicity/15000`. The accepted historical Stage-53 manifest reports 248524 grouped atoms across 35 separate states, ranging from 116 to 14611 per state; these counts are archived in `original_probability_schema_"
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage87D-B_README.md,7,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"The run reuses the Stage-87C-A 35 x 15000 W trajectories, actual slice wind, road-resistance stream positions, grid failures, D, Stage-87B Candidate-1 position A geometry, and all other frozen physical parameters. It does not run SAA, DRO, TerminalLOH optimization, FA-MSP, or OOS."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,7,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,Stage-88A terminal table SHA-256: `07da81f9e607416fe8e2e430fb0ab54d7f7933764a92f26f8025754db150ed10`.
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,9,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"CAP150 and CAP200 differ only at Site4: `[300,200,100,150]` versus `[300,200,100,200]` kg."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,15,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP150 Site1   300.000000 167.134480 300.000000          0.557115         1.000000                       11                        9                        6              5
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,16,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP150 Site2   200.000000  67.656064 183.291056          0.338280         0.916455                        1                        0                        0              0
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,17,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP150 Site3   100.000000  22.942554  78.553310          0.229426         0.785533                        0                        0                        0              0
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,18,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP150 Site4   150.000000  85.132812 150.000000          0.567552         1.000000                       14                       14                       14             13
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,19,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP150 Site1   300.000000 184.485719 300.000000          0.614952         1.000000                       14                       10                        6              5
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,20,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP150 Site2   200.000000  75.624199 169.928546          0.378121         0.849643                        0                        0                        0              0
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,21,150,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,DRO_CAP150 Site3   100.000000  27.581061  88.372375          0.275811         0.883724                        0                        0                        0              0
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,22,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP150 Site4   150.000000  92.204791 150.000000          0.614699         1.000000                       16                       15                       14             14
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,23,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP200 Site1   300.000000 162.545268 300.000000          0.541818         1.000000                        9                        5                        3              3
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,24,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP200 Site2   200.000000  60.666378 183.291056          0.303332         0.916455                        1                        0                        0              0
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,25,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP200 Site3   100.000000  22.153436  78.553310          0.221534         0.785533                        0                        0                        0              0
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,26,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP200 Site4   200.000000  99.342116 200.000000          0.496711         1.000000                       10                        8                        5              5
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,27,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP200 Site1   300.000000 179.058009 300.000000          0.596860         1.000000                       10                        7                        3              3
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,28,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP200 Site2   200.000000  69.979781 169.927408          0.349899         0.849637                        0                        0                        0              0
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,29,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP200 Site3   100.000000  26.493292  83.462545          0.264933         0.834625                        0                        0                        0              0
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,30,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP200 Site4   200.000000 106.503474 200.000000          0.532517         1.000000                        9                        8                        6              6
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,35,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,## CAP150 to CAP200 changes
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,55,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"Site1 is the second constrained site. Its binding states fall from 5 to 3 for both SAA and DRO after Site4 is relaxed; >=95% states fall from 9 to 5 for SAA and from 10 to 7 for DRO. Under CAP200, both methods bind exactly at a6/loc5-7. SAA >=95% contact is a6/loc3-7; DRO adds a5/loc5-6 to those same five a6 states. The contact is therefore concentrated at high intensity and mid-to-far locations; binding_nearbinding_states.csv contains every exact row."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,57,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"Site2 has no >=95% or binding state in any arm; its maximum is 183.291/200 kg. Site3 has no >=90%, >=95%, or binding state in any arm; neither site provides material capacity-clipping evidence in this audit."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,67,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP150              5                        9         1.000000
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,68,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP150              5                       10         1.000000
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,69,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP200              3                        5         1.000000
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,70,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP200              3                        7         1.000000
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,78,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,`SITE4_CAP150_CONSTRAINT = STRONG`
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A1_README.md,79,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,`SITE4_CAP200_CONSTRAINT = MODERATE`
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,5,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"This run rebuilds formal period D/A/C on the exact Stage-87C-A 35 x 15000 sample identities. D, grid failure, wind, W trajectories, line resistance, and conversion are unchanged. Only Candidate-1 road state and the H2 E33 +5 m/s / E29 +2.5 m/s candidate axis shifts, plus road-derived A/C, change."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,7,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"H2 hardening shifts are candidate sensitivity settings, not final engineering design wind speeds. Site4 200 kg is a capacity sensitivity candidate, not an adopted capacity. No FA-MSP, main MSP OOS, new path draw, cross-state aggregation, commit, or push occurred."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,11,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- All 35 bank checkpoints contain exactly 15000 original draws and exact within-state D/A/C aggregation; every grouped probability sums to one.
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,14,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"- CAP150/CAP200 differ only in Site4 150 -> 200 kg. c_H2, M_H2, eta, W1-W3 recourse, exact aggregation, and probability recovery remain unchanged."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,16,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,## CAP150 shape
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,19,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,arm  DRO_CAP150  SAA_CAP150
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,29,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,arm  DRO_CAP150  SAA_CAP150
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,35,375,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,5    375.199275  338.324742
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,52,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,DRO_CAP150  184.485719   0.000000 300.000000   75.624199   0.000000 169.928546   27.581061   0.000000  88.372375   92.204791   0.000000 150.000000        0.000000      682.386819
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,53,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP200  179.058009   0.000000 300.000000   69.979781   0.000000 169.927408   26.493292   0.000000  83.462545  106.503474   0.000000 200.000000        0.000000      702.342468
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,54,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP150  167.134480   0.000000 300.000000   67.656064   0.000000 183.291056   22.942554   0.000000  78.553310   85.132812   0.000000 150.000000        0.000000      671.794452
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,55,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP200  162.545268   0.000000 300.000000   60.666378   0.000000 183.291056   22.153436   0.000000  78.553310   99.342116   0.000000 200.000000        0.000000      690.139923
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,62,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP150         150.000000             13                       14                       14                       14 150.000000   85.132812             0.000000         64.867188           150.000000
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,63,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP150         150.000000             14                       16                       15                       14 150.000000   92.204791             0.000000         57.795209           150.000000
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,64,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP200         200.000000              5                       10                        8                        5 200.000000   99.342116             0.000000        100.657884           200.000000
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,65,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP200         200.000000              6                        9                        8                        6 200.000000  106.503474             0.000000         93.496526           200.000000
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,69,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,method  CAP150_binding_count  CAP150_ge95_count  CAP200_binding_count  changed_state_count  changed_far_from_CAP150_count  mean_intensity_range_CAP150_kg  mean_intensity_range_CAP200_kg  intensity_range_increase_kg  mean_location_range_CAP150_kg  mean_location_range_CAP200_kg  location_range_increase_kg
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,74,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,Changed-far counts identify positive Site4 changes under CAP200 among states below 95% utilization at CAP150. Compression relief requires both contact with the CAP150 boundary and increased fixed-location/fixed-intensity range; a visually smoother curve alone is not sufficient.
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,75,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"The states below 95% utilization that move under CAP200 are solver reallocations rather than material risk changes: their maximum absolute total-inventory change is below 0.047 kg (SAA is numerical zero), even where Site4 itself shifts. CAP200 still reaches 200 kg in 5/35 SAA and 6/35 DRO states. This is below the predefined many-state threshold of 7/35 used for SITE4_CAP200_STILL_BINDING, but it does not establish that 200 kg is sufficient."
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,81,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP150           35          525000         10.171892        68.734146         285.574012       530.507596                  24203.091099                               NaN                                    NaN                                  NaN
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,82,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,DRO_CAP150           35          525000          9.462578        57.823964         278.755148       480.320759                  24497.156861                               NaN                                    NaN                                  NaN
terminalLoh_wdro/current_w_mainline_stage88/evidence/Stage88A_README.md,83,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,SAA_CAP200           35          525000         10.011249        67.643128         285.028503       530.507596                  24056.834393                         -0.160643                              -1.579283                          -146.256705
