a0,loc0,lfw0,seed_id,base_seed,N,metric,fixed_value,random_value,random_minus_fixed,relative_difference,fixed_reference,formal_random_mode
4,5,0,3,20260725,15000,full_loss_probability,0.0100666666666667,0.0119333333333333,0.00186666666666663,0.185430463576155,Step-03D fixed_representative run-001,stagewise_random_triangular
4,5,0,3,20260725,15000,D_upper_bound_hit_share,0.0100666666666667,0.0119333333333333,0.00186666666666663,0.185430463576155,Step-03D fixed_representative run-001,stagewise_random_triangular
4,5,0,3,20260725,15000,A0_pair_share,0.0329156565656567,0.0345612794612796,0.00164562289562287,0.0499951411371776,Step-03D fixed_representative run-001,stagewise_random_triangular
4,5,0,3,20260725,15000,reachable_pair_share,0.967084343434346,0.965438720538722,-0.00164562289562376,-0.00170163327200579,Step-03D fixed_representative run-001,stagewise_random_triangular
4,5,0,3,20260725,15000,C_reachable_mean_km,19.7355706957058,19.7444394289875,0.00886873328173365,0.000449378101017539,Step-03D fixed_representative run-001,stagewise_random_triangular
4,5,0,3,20260725,15000,C_reachable_q95_km,22.9446717684093,23.1491547320651,0.204482963655753,0.00891200212928256,Step-03D fixed_representative run-001,stagewise_random_triangular
4,5,0,3,20260725,15000,W3_failed_lines_mean,3.74673333333333,3.8742,0.12746666666667,0.0340207469617987,Step-03D fixed_representative run-001,stagewise_random_triangular
4,5,0,3,20260725,15000,W3_failed_lines_q95,14,15,1,0.0714285714285714,Step-03D fixed_representative run-001,stagewise_random_triangular
4,5,0,3,20260725,15000,W3_closed_roads_mean,1.599,1.66726666666667,0.0682666666666667,0.0426933500104232,Step-03D fixed_representative run-001,stagewise_random_triangular
4,5,0,3,20260725,15000,W3_closed_roads_q95,9,9,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,1,20260723,15000,D_mean_kg,94.6595568647772,97.5246615570646,2.86510469228737,0.0302674636051828,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,1,20260723,15000,D_q95_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1.40245643720983e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,1,20260723,15000,D_q99_kg,537.053705370537,547.418378201456,10.3646728309194,0.0192991366175723,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,1,20260723,15000,full_loss_probability,0.0048,0.00506666666666667,0.000266666666666667,0.0555555555555556,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,1,20260723,15000,D_upper_bound_hit_share,0.0048,0.00506666666666667,0.000266666666666667,0.0555555555555556,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,1,20260723,15000,A0_pair_share,0.0244276094276095,0.0257621212121213,0.00133451178451179,0.054631288766368,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,1,20260723,15000,reachable_pair_share,0.975572390572392,0.97423787878788,-0.00133451178451183,-0.001367926970267,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,1,20260723,15000,C_reachable_mean_km,19.5671909230863,19.5762970025282,0.00910607944194908,0.000465374896056505,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,1,20260723,15000,C_reachable_q95_km,22.3764370293349,22.5110540372209,0.134617007886039,0.00601601620979961,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,1,20260723,15000,W3_failed_lines_mean,3.00613333333333,3.1036,0.0974666666666701,0.0324226026789686,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,1,20260723,15000,W3_failed_lines_q95,13,13,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,1,20260723,15000,W3_closed_roads_mean,1.23666666666667,1.2888,0.05213333333333,0.0421563342318031,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,1,20260723,15000,W3_closed_roads_q95,7,7,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,2,20260724,15000,D_mean_kg,94.2043658911345,97.1468419569228,2.9424760657883,0.0312350286311434,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,2,20260724,15000,D_q95_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1.40245643720983e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,2,20260724,15000,D_q99_kg,532.689632599624,532.689632599624,-4.54747350886464e-13,-8.53681624452146e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,2,20260724,15000,full_loss_probability,0.00393333333333333,0.00406666666666667,0.000133333333333336,0.0338983050847465,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,2,20260724,15000,D_upper_bound_hit_share,0.00393333333333333,0.00406666666666667,0.000133333333333336,0.0338983050847465,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,2,20260724,15000,A0_pair_share,0.0244260942760943,0.0258031986531987,0.00137710437710441,0.0563784107904706,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,2,20260724,15000,reachable_pair_share,0.975573905723907,0.974196801346803,-0.00137710437710425,-0.00141158385748581,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,2,20260724,15000,C_reachable_mean_km,19.5650606909079,19.5723368308938,0.00727613998586563,0.000371894577830108,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,2,20260724,15000,C_reachable_q95_km,22.2615138128121,22.407515767938,0.1460019551259,0.00655849176985763,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,2,20260724,15000,W3_failed_lines_mean,2.98126666666667,3.069,0.0877333333333299,0.0294282072497137,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,2,20260724,15000,W3_failed_lines_q95,13,13,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,2,20260724,15000,W3_closed_roads_mean,1.25053333333333,1.30226666666667,0.0517333333333367,0.0413690158865579,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,2,20260724,15000,W3_closed_roads_q95,7,7,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,3,20260725,15000,D_mean_kg,93.9590322668628,97.2493794834027,3.29034721653987,0.0350189559977014,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,3,20260725,15000,D_q95_kg,405.313258598587,405.313258598587,5.6843418860808e-14,1.40245643720983e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,3,20260725,15000,D_q99_kg,541.963287237815,547.418378201456,5.4550909636414,0.0100654252642166,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,3,20260725,15000,full_loss_probability,0.00446666666666667,0.00513333333333333,0.000666666666666664,0.149253731343283,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,3,20260725,15000,D_upper_bound_hit_share,0.00446666666666667,0.00513333333333333,0.000666666666666664,0.149253731343283,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,3,20260725,15000,A0_pair_share,0.0246936026936027,0.0257415824915825,0.00104797979797985,0.0424393236978476,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,3,20260725,15000,reachable_pair_share,0.975306397306398,0.974258417508419,-0.0010479797979791,-0.00107451340509343,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,3,20260725,15000,C_reachable_mean_km,19.5639568136532,19.5786658937142,0.0147090800609604,0.000751845866409564,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,3,20260725,15000,C_reachable_q95_km,22.2752081815674,22.5184678909355,0.243259709368107,0.0109206480758911,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,3,20260725,15000,W3_failed_lines_mean,2.979,3.086,0.107,0.0359180933199059,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,3,20260725,15000,W3_failed_lines_q95,13,13,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,3,20260725,15000,W3_closed_roads_mean,1.23053333333333,1.28313333333333,0.0526000000000033,0.04274569292448,Step-03D fixed_representative run-001,stagewise_random_triangular
4,6,0,3,20260725,15000,W3_closed_roads_q95,7,7,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,1,20260723,15000,D_mean_kg,65.1567520388403,67.1123475983962,1.95559555955595,0.0300137053852869,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,1,20260723,15000,D_q95_kg,361.672530889453,364.945585467638,3.27305457818466,0.00904977375565489,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,1,20260723,15000,D_q99_kg,444.589913536808,463.955486457737,19.3655729209286,0.0435582822085894,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,1,20260723,15000,full_loss_probability,0.002,0.00273333333333333,0.000733333333333333,0.366666666666667,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,1,20260723,15000,D_upper_bound_hit_share,0.002,0.00273333333333333,0.000733333333333333,0.366666666666667,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,1,20260723,15000,A0_pair_share,0.0163658249158249,0.0175031986531987,0.00113737373737378,0.069496877989572,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,1,20260723,15000,reachable_pair_share,0.983634175084176,0.982496801346802,-0.00113737373737399,-0.00115629749980643,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,1,20260723,15000,C_reachable_mean_km,19.3893116079617,19.3966120880473,0.00730048008556139,0.000376520849897716,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,1,20260723,15000,C_reachable_q95_km,21.5327942284194,21.6019108227331,0.0691165943137335,0.00320982932268549,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,1,20260723,15000,W3_failed_lines_mean,2.13493333333333,2.2098,0.07486666666667,0.0350674494129419,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,1,20260723,15000,W3_failed_lines_q95,11,11,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,1,20260723,15000,W3_closed_roads_mean,0.844266666666667,0.885666666666667,0.0413999999999997,0.0490366392924822,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,1,20260723,15000,W3_closed_roads_q95,5,6,1,0.2,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,2,20260724,15000,D_mean_kg,65.546500104556,67.5037321914011,1.95723208684505,0.0298602073905241,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,2,20260724,15000,D_q95_kg,364.945585467638,366.58211275673,1.63652728909216,0.00448430493273436,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,2,20260724,15000,D_q99_kg,444.589913536808,463.955486457737,19.3655729209286,0.0435582822085894,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,2,20260724,15000,full_loss_probability,0.0026,0.0028,0.0002,0.076923076923077,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,2,20260724,15000,D_upper_bound_hit_share,0.0026,0.0028,0.0002,0.076923076923077,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,2,20260724,15000,A0_pair_share,0.0168523569023569,0.0176158249158249,0.000763468013468042,0.0453033375623125,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,2,20260724,15000,reachable_pair_share,0.983147643097644,0.982384175084175,-0.000763468013468716,-0.000776554791977353,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,2,20260724,15000,C_reachable_mean_km,19.3806821657651,19.3900266326921,0.00934446692699709,0.000482153664513604,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,2,20260724,15000,C_reachable_q95_km,21.4396349610494,21.5051364928052,0.0655015317558458,0.00305516077465154,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,2,20260724,15000,W3_failed_lines_mean,2.14726666666667,2.22673333333333,0.0794666666666632,0.0370082896084929,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,2,20260724,15000,W3_failed_lines_q95,11,11,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,2,20260724,15000,W3_closed_roads_mean,0.839666666666667,0.880733333333333,0.0410666666666664,0.0489082969432311,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,2,20260724,15000,W3_closed_roads_q95,5,6,1,0.2,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,3,20260725,15000,D_mean_kg,65.4429442944295,67.2101028284647,1.76715853403523,0.027003041398699,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,3,20260725,15000,D_q95_kg,364.945585467638,364.945585467638,-3.41060513164848e-13,-9.34551688651929e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,3,20260725,15000,D_q99_kg,458.500395494095,467.228541035922,8.72814554182673,0.0190362879238545,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,3,20260725,15000,full_loss_probability,0.00173333333333333,0.00146666666666667,-0.000266666666666663,-0.153846153846152,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,3,20260725,15000,D_upper_bound_hit_share,0.00173333333333333,0.00146666666666667,-0.000266666666666663,-0.153846153846152,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,3,20260725,15000,A0_pair_share,0.0165713804713805,0.0173848484848485,0.000813468013468009,0.0490887295040328,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,3,20260725,15000,reachable_pair_share,0.98342861952862,0.982615151515152,-0.000813468013467933,-0.000827175452609714,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,3,20260725,15000,C_reachable_mean_km,19.3740134843053,19.3865648345562,0.0125513502508632,0.000647844612115652,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,3,20260725,15000,C_reachable_q95_km,21.4071908648094,21.5171921216869,0.110001256877542,0.00513851899449215,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,3,20260725,15000,W3_failed_lines_mean,2.14206666666667,2.22433333333333,0.0822666666666634,0.0384052783915829,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,3,20260725,15000,W3_failed_lines_q95,10,11,1,0.1,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,3,20260725,15000,W3_closed_roads_mean,0.845266666666667,0.8806,0.035333333333333,0.0418014038962059,Step-03D fixed_representative run-001,stagewise_random_triangular
4,7,0,3,20260725,15000,W3_closed_roads_q95,5,5,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,1,20260723,15000,D_mean_kg,374.225313440433,377.621780359852,3.39646691941869,0.00907599458784157,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,1,20260723,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,1,20260723,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,1,20260723,15000,full_loss_probability,0.131733333333333,0.1346,0.00286666666666699,0.0217611336032414,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,1,20260723,15000,D_upper_bound_hit_share,0.131733333333333,0.1346,0.00286666666666699,0.0217611336032414,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,1,20260723,15000,A0_pair_share,0.147440404040403,0.151658249158248,0.00421784511784479,0.0286071185527203,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,1,20260723,15000,reachable_pair_share,0.852559595959602,0.848341750841756,-0.00421784511784562,-0.00494727305614126,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,1,20260723,15000,C_reachable_mean_km,21.5896727006809,21.6053967490571,0.0157240483761711,0.000728313420688181,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,1,20260723,15000,C_reachable_q95_km,28.3192056032931,28.3374706728378,0.0182650695447215,0.000644971112558241,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,1,20260723,15000,W3_failed_lines_mean,10.6870666666667,10.8763333333333,0.189266666666633,0.0177098798547745,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,1,20260723,15000,W3_failed_lines_q95,22,23,1,0.0454545454545455,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,1,20260723,15000,W3_closed_roads_mean,6.0082,6.15173333333333,0.143533333333333,0.0238895731389323,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,1,20260723,15000,W3_closed_roads_q95,16,16,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,2,20260724,15000,D_mean_kg,374.043222504066,376.814517815415,2.77129531134904,0.00740902426408464,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,2,20260724,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,2,20260724,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,2,20260724,15000,full_loss_probability,0.132733333333333,0.1354,0.00266666666666698,0.0200904068307408,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,2,20260724,15000,D_upper_bound_hit_share,0.132733333333333,0.1354,0.00266666666666698,0.0200904068307408,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,2,20260724,15000,A0_pair_share,0.148508922558921,0.152058249158248,0.00354932659932677,0.0238997532146163,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,2,20260724,15000,reachable_pair_share,0.851491077441083,0.847941750841757,-0.00354932659932639,-0.00416836616772649,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,2,20260724,15000,C_reachable_mean_km,21.532544059973,21.5728515222903,0.0403074623172586,0.0018719321880867,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,2,20260724,15000,C_reachable_q95_km,28.0130870065057,28.3077855558581,0.294698549352379,0.0105200312012717,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,2,20260724,15000,W3_failed_lines_mean,10.6795333333333,10.8587333333333,0.179200000000034,0.0167797594152086,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,2,20260724,15000,W3_failed_lines_q95,22,23,1,0.0454545454545455,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,2,20260724,15000,W3_closed_roads_mean,6.01746666666667,6.16413333333333,0.146666666666663,0.0243734905054169,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,2,20260724,15000,W3_closed_roads_q95,16,16,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,3,20260725,15000,D_mean_kg,371.492749274925,374.050023184134,2.5572739092089,0.00688377879299168,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,3,20260725,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,3,20260725,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,3,20260725,15000,full_loss_probability,0.1182,0.1202,0.002,0.0169204737732657,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,3,20260725,15000,D_upper_bound_hit_share,0.1182,0.1202,0.002,0.0169204737732657,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,3,20260725,15000,A0_pair_share,0.14771515151515,0.151669528619527,0.00395437710437729,0.0267702877045198,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,3,20260725,15000,reachable_pair_share,0.852284848484854,0.848330471380476,-0.00395437710437752,-0.00463973648177296,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,3,20260725,15000,C_reachable_mean_km,21.5671482410738,21.6006168252378,0.0334685841639732,0.00155183169280738,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,3,20260725,15000,C_reachable_q95_km,28.1316758418843,28.3797007800129,0.24802493812863,0.00881657173652463,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,3,20260725,15000,W3_failed_lines_mean,10.6718666666667,10.8419333333333,0.170066666666633,0.0159359812091574,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,3,20260725,15000,W3_failed_lines_q95,22,22,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,3,20260725,15000,W3_closed_roads_mean,6.0282,6.16653333333333,0.138333333333334,0.0229477013591675,Step-03D fixed_representative run-001,stagewise_random_triangular
5,1,0,3,20260725,15000,W3_closed_roads_q95,16,16,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,1,20260723,15000,D_mean_kg,383.848621225758,386.263662729908,2.41504150415028,0.00629165085037492,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,1,20260723,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,1,20260723,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,1,20260723,15000,full_loss_probability,0.127133333333333,0.128933333333333,0.00180000000000036,0.014158363922394,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,1,20260723,15000,D_upper_bound_hit_share,0.127133333333333,0.128933333333333,0.00180000000000036,0.014158363922394,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,1,20260723,15000,A0_pair_share,0.162656060606059,0.167930134680133,0.00527407407407393,0.0324247006500874,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,1,20260723,15000,reachable_pair_share,0.837343939393945,0.832069865319871,-0.00527407407407443,-0.0062985755625003,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,1,20260723,15000,C_reachable_mean_km,21.8006569956614,21.8364979779024,0.0358409822410017,0.0016440322072924,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,1,20260723,15000,C_reachable_q95_km,28.4626535185027,28.6548040380424,0.192150519539677,0.00675096998299072,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,1,20260723,15000,W3_failed_lines_mean,11.0736,11.2768,0.203199999999999,0.0183499494292731,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,1,20260723,15000,W3_failed_lines_q95,22,23,1,0.0454545454545455,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,1,20260723,15000,W3_closed_roads_mean,6.2786,6.4576,0.179,0.0285095403433887,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,1,20260723,15000,W3_closed_roads_q95,16,16,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,2,20260724,15000,D_mean_kg,382.599696333268,385.712534889851,3.11283855658257,0.00813601941249608,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,2,20260724,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,2,20260724,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,2,20260724,15000,full_loss_probability,0.1258,0.129333333333333,0.00353333333333333,0.0280869104398516,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,2,20260724,15000,D_upper_bound_hit_share,0.1258,0.129333333333333,0.00353333333333333,0.0280869104398516,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,2,20260724,15000,A0_pair_share,0.162861111111109,0.168466666666665,0.00560555555555575,0.0344192392972897,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,2,20260724,15000,reachable_pair_share,0.837138888888894,0.831533333333337,-0.00560555555555653,-0.00669608786541573,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,2,20260724,15000,C_reachable_mean_km,21.8105134992688,21.8058411629153,-0.00467233635349729,-0.00021422404170603,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,2,20260724,15000,C_reachable_q95_km,28.4965495249737,28.6257969575932,0.129247432619504,0.00453554675123859,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,2,20260724,15000,W3_failed_lines_mean,11.044,11.2636,0.2196,0.0198840999637812,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,2,20260724,15000,W3_failed_lines_q95,22,23,1,0.0454545454545455,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,2,20260724,15000,W3_closed_roads_mean,6.31946666666667,6.48486666666667,0.165399999999997,0.02617309477593,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,2,20260724,15000,W3_closed_roads_q95,16,17,1,0.0625,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,3,20260725,15000,D_mean_kg,382.557383011027,385.058724054222,2.501341043195,0.0065384727998385,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,3,20260725,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,3,20260725,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,3,20260725,15000,full_loss_probability,0.128866666666667,0.1318,0.00293333333333301,0.0227625452664227,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,3,20260725,15000,D_upper_bound_hit_share,0.128866666666667,0.1318,0.00293333333333301,0.0227625452664227,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,3,20260725,15000,A0_pair_share,0.163201346801345,0.167672053872052,0.00447070707070732,0.0273938123571323,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,3,20260725,15000,reachable_pair_share,0.836798653198659,0.832327946127951,-0.00447070707070818,-0.00534263177123783,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,3,20260725,15000,C_reachable_mean_km,21.7800291019114,21.7977409072696,0.0177118053581822,0.000813213117177506,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,3,20260725,15000,C_reachable_q95_km,28.4456150426867,28.5142089033853,0.0685938606985914,0.00241140367665303,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,3,20260725,15000,W3_failed_lines_mean,11.0586,11.2572,0.198599999999999,0.0179588736368075,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,3,20260725,15000,W3_failed_lines_q95,22,23,1,0.0454545454545455,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,3,20260725,15000,W3_closed_roads_mean,6.2952,6.47633333333333,0.181133333333333,0.0287732452238743,Step-03D fixed_representative run-001,stagewise_random_triangular
5,2,0,3,20260725,15000,W3_closed_roads_q95,16,17,1,0.0625,Step-03D fixed_representative run-001,stagewise_random_triangular
5,3,0,1,20260723,15000,D_mean_kg,365.560010546508,369.3420251116,3.78201456509231,0.0103458104168403,Step-03D fixed_representative run-001,stagewise_random_triangular
5,3,0,1,20260723,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,3,0,1,20260723,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,3,0,1,20260723,15000,full_loss_probability,0.113466666666667,0.1174,0.00393333333333301,0.0346650998824882,Step-03D fixed_representative run-001,stagewise_random_triangular
5,3,0,1,20260723,15000,D_upper_bound_hit_share,0.113466666666667,0.1174,0.00393333333333301,0.0346650998824882,Step-03D fixed_representative run-001,stagewise_random_triangular
5,3,0,1,20260723,15000,A0_pair_share,0.16019478114478,0.164180976430975,0.00398619528619493,0.0248834278976436,Step-03D fixed_representative run-001,stagewise_random_triangular
