profile_id,global_hour,occurrence_count,realized_pel1_kw,realized_pel2_kw,realized_pel3_kw,realized_pel4_kw,current_remaining_base_headroom_kw,candidate_nameplate_increment_kw,total_increment_needed_to_candidate_kw,solver_success,max_additional_hosting_kw,requested_additional_kw,hosting_ratio,full_hostable,min_voltage_pu,max_voltage_pu,voltage_margin_pu,critical_bus,max_true_s_mva,max_true_s_utilization,critical_branch_id,critical_branch_from,critical_branch_to,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,unclassified_limited_flag,root_grid_import_kw,root_reactive_import_kvar,pv_used_kw,max_p_balance_error_kw,max_q_balance_error_kvar,max_voltage_drop_error,slack_voltage_error,max_octagon_violation_kva,true_circle_violation_mva,max_additional_site4_hosting_kw,max_new_pel4_kw,plus_37p5_from_realized_hostable,S4_FULL_INCREMENT_HOSTABLE
691,34,3,44.6233424193,0,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.922704750643,1,0.0227047506432,18,3.77387190228,0.62897865038,1,1,2,0.655155859992,False,False,False,False,3293.53719742,1842.4771,34.5872,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
692,34,2,45.195976782,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.928938731965,1,0.0289387319649,33,3.67010832105,0.611684720175,1,1,2,0.639921568592,False,False,False,False,3174.10983178,1842.4771,34.5872,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
693,34,1,78.7301287105,0,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.922569777701,1,0.0225697777011,18,3.8036740589,0.633945676483,1,1,2,0.659506560674,False,False,False,False,3327.64398371,1842.4771,34.5872,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
694,34,1,88.5748639065,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.9287682148,1,0.0287682148002,33,3.70768870326,0.617948117211,1,1,2,0.645455029065,False,False,False,False,3217.48871891,1842.4771,34.5872,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
695,34,1,107.536517232,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.911979435948,1,0.011979435948,18,4.00537902254,0.667563170423,1,1,2,0.688693365376,False,False,False,False,3556.45037223,1842.4771,34.5872,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
696,34,1,127.009582684,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.928617106402,1,0.0286171064025,33,3.74109065596,0.623515109326,1,1,2,0.650357805766,False,False,False,False,3255.92343768,1842.4771,34.5872,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
697,34,7,127.009582684,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.928617106402,1,0.0286171064025,33,3.74109065596,0.623515109326,1,1,2,0.650357805766,False,False,False,False,3255.92343768,1842.4771,34.5872,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
698,34,3,138.192968642,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.928573133633,1,0.0285731336326,33,3.75082775679,0.625137959465,1,1,2,0.651784371274,False,False,False,False,3267.10682364,1842.4771,34.5872,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
699,34,2,186.837221298,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.92838184152,1,0.02838184152,33,3.7932739242,0.6322123207,1,1,2,0.657989487797,False,False,False,False,3315.7510763,1842.4771,34.5872,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
700,34,3,190.916321248,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.928365798787,1,0.0283657987865,33,3.79684003655,0.632806672758,1,1,2,0.658509822454,False,False,False,False,3319.83017625,1842.4771,34.5872,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
701,34,1,239.80796732,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.928173490758,1,0.0281734907577,33,3.83966256072,0.63994376012,1,1,2,0.664746496765,False,False,False,False,3368.72182232,1842.4771,34.5872,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
702,34,1,248.419852575,200,120,75.1353125527,74.8646874473,37.5,112.364687447,True,112.364687447,112.364687447,1,True,0.911415219362,1,0.0114152193616,18,4.1309803206,0.6884967201,1,1,2,0.706664604819,False,False,False,False,3697.33370758,1842.4771,34.5872,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,112.364687447,187.5,True,YES
703,34,1,249.355238228,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.911411472115,1,0.0114114721154,18,4.1318175359,0.688636255983,1,1,2,0.706783923683,False,False,False,False,3698.26909323,1842.4771,34.5872,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
704,34,2,254.09291178,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.911392492296,1,0.0113924922962,18,4.13605862856,0.689343104759,1,1,2,0.707388266742,False,False,False,False,3703.00676678,1842.4771,34.5872,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
705,34,6,265.252793301,0,65.457562704,150,0,37.5,37.5,True,37.5,37.5,1,True,0.925904766517,1,0.0259047665175,18,3.91965834549,0.653276390916,1,1,2,0.676342109469,False,False,False,False,3459.624211,1842.4771,34.5872,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
706,34,2,265.252793301,0,79.3843651124,150,0,37.5,37.5,True,37.5,37.5,1,True,0.924866355499,1,0.0248663554994,18,3.93195606624,0.655326011039,1,1,2,0.678118628318,False,False,False,False,3473.55101341,1842.4771,34.5872,1.56319401867e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
707,34,2,265.252793301,0,97.4154243791,74.104005533,75.895994467,37.5,113.395994467,True,113.395994467,113.395994467,1,True,0.923520188218,1,0.0235201882179,18,3.94789402521,0.657982337535,1,1,2,0.680418690868,False,False,False,False,3491.58207268,1842.4771,34.5872,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,113.395994467,187.5,True,YES
708,34,1,267.107170383,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.911340353222,1,0.0113403532222,18,4.1477143254,0.6912857209,1,1,2,0.709048380459,False,False,False,False,3716.02102538,1842.4771,34.5872,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
709,34,1,284.610112693,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.927997233181,1,0.0279972331813,33,3.87902922676,0.646504871126,1,1,2,0.670461509688,False,False,False,False,3413.52396769,1842.4771,34.5872,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
710,34,6,300,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.9279366796,1,0.0279366795999,33,3.89257910505,0.648763184174,1,1,2,0.67242466132,False,False,False,False,3428.913855,1842.4771,34.5872,1.56319401867e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
711,34,1,300,0,0,118.160226114,31.8397738865,37.5,69.3397738865,True,69.3397738865,69.3397738865,1,True,0.9279366796,1,0.0279366795999,33,3.89257910505,0.648763184174,1,1,2,0.67242466132,False,False,False,False,3428.913855,1842.4771,34.5872,1.56319401867e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,69.3397738865,187.5,True,YES
712,34,3,300,0,0,123.60925858,26.3907414205,37.5,63.8907414205,True,63.8907414205,63.8907414205,1,True,0.9279366796,1,0.0279366795999,33,3.89257910505,0.648763184174,1,1,2,0.67242466132,False,False,False,False,3428.913855,1842.4771,34.5872,1.56319401867e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,63.8907414205,187.5,True,YES
713,34,18,300,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.9279366796,1,0.0279366795999,33,3.89257910505,0.648763184174,1,1,2,0.67242466132,False,False,False,False,3428.913855,1842.4771,34.5872,1.56319401867e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
714,34,1,300,0,12.266131422,150,0,37.5,37.5,True,37.5,37.5,1,True,0.927759234356,1,0.027759234356,33,3.90338847195,0.650564745326,1,1,2,0.673989343079,False,False,False,False,3441.17998642,1842.4771,34.5872,1.56319401867e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
715,34,1,300,0,39.593720726,150,0,37.5,37.5,True,37.5,37.5,1,True,0.927363783819,1,0.027363783819,33,3.92750132615,0.654583554358,1,1,2,0.677475281636,False,False,False,False,3468.50757573,1842.4771,34.5872,3.8369307731e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
716,34,1,300,0,67.8643003409,150,0,37.5,37.5,True,37.5,37.5,1,True,0.925588339713,1,0.0255883397131,18,3.95249026965,0.658748378275,1,1,2,0.681081509117,False,False,False,False,3496.77815534,1842.4771,34.5872,9.94759830064e-14,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
717,34,1,300,0,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.921693652384,1,0.0216936523838,18,3.99868871184,0.666448118641,1,1,2,0.687731998615,False,False,False,False,3548.913855,1842.4771,34.5872,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
718,34,8,300,0,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.921693652384,1,0.0216936523838,18,3.99868871184,0.666448118641,1,1,2,0.687731998615,False,False,False,False,3548.913855,1842.4771,34.5872,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
719,34,8,300,200,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.920250356186,1,0.020250356186,18,4.06985720032,0.678309533387,1,1,2,0.697936890144,False,False,False,False,3628.913855,1842.4771,34.5872,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
720,34,1,300,200,0,146.162881872,3.83711812779,37.5,41.3371181278,True,41.3371181278,41.3371181278,1,True,0.920250356186,1,0.020250356186,18,4.06985720032,0.678309533387,1,1,2,0.697936890144,False,False,False,False,3628.913855,1842.4771,34.5872,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,41.3371181278,187.5,True,YES
721,34,9,300,200,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.920250356186,1,0.020250356186,18,4.06985720032,0.678309533387,1,1,2,0.697936890144,False,False,False,False,3628.913855,1842.4771,34.5872,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
722,34,1,300,200,24.2131992498,150,0,37.5,37.5,True,37.5,37.5,1,True,0.918433101509,1,0.0184331015094,18,4.09146173617,0.681910289361,1,1,2,0.701025553543,False,False,False,False,3653.12705425,1842.4771,34.5872,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
723,34,5,300,200,55.532948882,150,0,37.5,37.5,True,37.5,37.5,1,True,0.916077137076,1,0.0160771370758,18,4.11945021995,0.686575036659,1,1,2,0.70502073664,False,False,False,False,3684.44680388,1842.4771,34.5872,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
724,34,1,300,200,86.3055144628,150,0,37.5,37.5,True,37.5,37.5,1,True,0.91375641728,1,0.0137564172796,18,4.14699612096,0.69116602016,1,1,2,0.708946120313,False,False,False,False,3715.21936946,1842.4771,34.5872,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
725,34,1,300,200,95.1293272833,150,0,37.5,37.5,True,37.5,37.5,1,True,0.913089879353,1,0.0130898793535,18,4.15490306596,0.692483844327,1,1,2,0.710071695972,False,False,False,False,3724.04318228,1842.4771,34.5872,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
726,34,1,300,200,101.192284523,0,150,37.5,187.5,True,187.5,187.5,1,True,0.912631610263,1,0.0126316102627,18,4.16033816848,0.693389694747,1,1,2,0.710845093734,False,False,False,False,3730.10613952,1842.4771,34.5872,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
727,34,1,300,200,108.281175597,150,0,37.5,37.5,True,37.5,37.5,1,True,0.912095503895,1,0.0120955038947,18,4.16669516053,0.694449193421,1,1,2,0.71174936079,False,False,False,False,3737.1950306,1842.4771,34.5872,1.98951966013e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
728,34,518,300,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.911208561254,1,0.0112085612539,18,4.1772092306,0.696201538434,1,1,2,0.713244227439,False,False,False,False,3748.913855,1842.4771,34.5872,2.98427949019e-13,1.27897692437e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
729,35,1969,0,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.926349920801,1,0.0263499208009,33,3.78010519803,0.630017533006,1,1,2,0.661300910515,False,False,False,False,3244.51027,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
730,35,1,0,0,0,10.7040097637,139.295990236,37.5,176.795990236,True,176.795990236,176.795990236,1,True,0.926349920801,1,0.0263499208009,33,3.78010519803,0.630017533006,1,1,2,0.661300910515,False,False,False,False,3244.51027,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,176.795990236,187.5,True,YES
731,35,2,0,0,0,11.0368664011,138.963133599,37.5,176.463133599,True,176.463133599,176.463133599,1,True,0.926349920801,1,0.0263499208009,33,3.78010519803,0.630017533006,1,1,2,0.661300910515,False,False,False,False,3244.51027,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,176.463133599,187.5,True,YES
732,35,3,0,0,0,11.3411905718,138.658809428,37.5,176.158809428,True,176.158809428,176.158809428,1,True,0.926349920801,1,0.0263499208009,33,3.78010519803,0.630017533006,1,1,2,0.661300910515,False,False,False,False,3244.51027,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,176.158809428,187.5,True,YES
733,35,2,0,0,0,21.332326699,128.667673301,37.5,166.167673301,True,166.167673301,166.167673301,1,True,0.926349920801,1,0.0263499208009,33,3.78010519803,0.630017533006,1,1,2,0.661300910515,False,False,False,False,3244.51027,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,166.167673301,187.5,True,YES
734,35,2,0,0,0,56.1831168891,93.8168831109,37.5,131.316883111,True,131.316883111,131.316883111,1,True,0.926349920801,1,0.0263499208009,33,3.78010519803,0.630017533006,1,1,2,0.661300910515,False,False,False,False,3244.51027,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,131.316883111,187.5,True,YES
735,35,2,0,0,0,74.104005533,75.895994467,37.5,113.395994467,True,113.395994467,113.395994467,1,True,0.926349920801,1,0.0263499208009,33,3.78010519803,0.630017533006,1,1,2,0.661300910515,False,False,False,False,3244.51027,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,113.395994467,187.5,True,YES
736,35,1,0,0,0,83.8751494167,66.1248505833,37.5,103.624850583,True,103.624850583,103.624850583,1,True,0.926349920801,1,0.0263499208009,33,3.78010519803,0.630017533006,1,1,2,0.661300910515,False,False,False,False,3244.51027,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,103.624850583,187.5,True,YES
737,35,9,0,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.926349920801,1,0.0263499208009,33,3.78010519803,0.630017533006,1,1,2,0.661300910515,False,False,False,False,3244.51027,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
738,35,1,0,0,25.0538849028,0,150,37.5,187.5,True,187.5,187.5,1,True,0.925986827115,1,0.0259868271149,33,3.80163098934,0.63360516489,1,1,2,0.664496812738,False,False,False,False,3269.5641549,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
739,35,1,0,0,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.920695432855,1,0.0206954328554,18,3.88359083491,0.647265139152,1,1,2,0.676608247809,False,False,False,False,3364.51027,1939.6774,75.9904,2.34479102801e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
740,35,1,0,200,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.919250569375,1,0.0192505693752,18,3.95309997549,0.658849995915,1,1,2,0.686813139339,False,False,False,False,3444.51027,1939.6774,75.9904,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
741,35,1,0,200,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.919250569375,1,0.0192505693752,18,3.95309997549,0.658849995915,1,1,2,0.686813139339,False,False,False,False,3444.51027,1939.6774,75.9904,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
742,35,2,0,200,18.2825981722,150,0,37.5,37.5,True,37.5,37.5,1,True,0.917877257654,1,0.0178772576539,18,3.96904054703,0.661506757838,1,1,2,0.689145288479,False,False,False,False,3462.79286817,1939.6774,75.9904,3.48165940522e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
743,35,5,0,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.910198842747,1,0.0101988427473,18,4.0580884516,0.676348075267,1,1,2,0.702120476633,False,False,False,False,3564.51027,1939.6774,75.9904,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
744,35,3,29.4351261429,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.926233894903,1,0.0262338949032,33,3.80539969951,0.634233283251,1,1,2,0.665055688883,False,False,False,False,3273.94539614,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
745,35,3,35.6396946362,0,25.1388456523,150,0,37.5,37.5,True,37.5,37.5,1,True,0.925845055689,1,0.0258450556886,33,3.83239905744,0.63873317624,1,1,2,0.669053890652,False,False,False,False,3305.28881029,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
746,35,1,160.1325298,0,30.7317723821,150,0,37.5,37.5,True,37.5,37.5,1,True,0.925272838576,1,0.0252728385758,33,3.94514218594,0.657523697656,1,1,2,0.685647779273,False,False,False,False,3435.37457218,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
747,35,1,175.026482776,200,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.918555111102,1,0.0185551111022,18,4.10650638874,0.684417731457,1,1,2,0.709139717733,False,False,False,False,3619.53675278,1939.6774,75.9904,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
748,35,1,190.336744076,200,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.91849425156,1,0.0184942515604,18,4.12000743104,0.686667905173,1,1,2,0.711092712181,False,False,False,False,3634.84701408,1939.6774,75.9904,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
749,35,1,211.862033505,200,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.918408679952,1,0.0184086799522,18,4.13901036939,0.689835061565,1,1,2,0.713838502728,False,False,False,False,3656.37230351,1939.6774,75.9904,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
750,35,1,249.816839307,200,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.918257775038,1,0.0182577750385,18,4.17257728588,0.695429547646,1,1,2,0.718680061181,False,False,False,False,3694.32710931,1939.6774,75.9904,3.97903932026e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
751,35,1,273.123358778,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.925272778082,1,0.0252727780817,33,4.01697582298,0.669495970496,1,1,2,0.696140838646,False,False,False,False,3517.63362878,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
752,35,1,282.214623023,200,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.918128944726,1,0.018128944726,18,4.20128871233,0.700214785388,1,1,2,0.722812759539,False,False,False,False,3726.72489302,1939.6774,75.9904,5.11590769747e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
753,35,11,300,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.925166714325,1,0.0251667143246,33,4.0405323251,0.673422054184,1,1,2,0.699569253751,False,False,False,False,3544.51027,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
754,35,1,300,0,0,118.113552539,31.8864474606,37.5,69.3864474606,True,69.3864474606,69.3864474606,1,True,0.925166714325,1,0.0251667143246,33,4.0405323251,0.673422054184,1,1,2,0.699569253751,False,False,False,False,3544.51027,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,69.3864474606,187.5,True,YES
755,35,15,300,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.925166714325,1,0.0251667143246,33,4.0405323251,0.673422054184,1,1,2,0.699569253751,False,False,False,False,3544.51027,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
756,35,1,300,0,107.088076137,150,0,37.5,37.5,True,37.5,37.5,1,True,0.920473337057,1,0.0204733370573,18,4.13479369468,0.689132282447,1,1,2,0.713229531264,False,False,False,False,3651.59834614,1939.6774,75.9904,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
757,35,1,300,0,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.91950495029,1,0.0195049502896,18,4.14620114502,0.691033524171,1,1,2,0.714876591045,False,False,False,False,3664.51027,1939.6774,75.9904,2.34479102801e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
758,35,5,300,200,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.918058213199,1,0.0180582131995,18,4.21707310563,0.702845517605,1,1,2,0.725081482575,False,False,False,False,3744.51027,1939.6774,75.9904,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
759,35,17,300,200,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.918058213199,1,0.0180582131995,18,4.21707310563,0.702845517605,1,1,2,0.725081482575,False,False,False,False,3744.51027,1939.6774,75.9904,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
760,35,1,300,200,120,19.7575112765,130.242488724,37.5,167.742488724,True,167.742488724,167.742488724,1,True,0.908994613221,1,0.00899461322104,18,4.32397826579,0.720663044298,1,1,2,0.740388819869,False,False,False,False,3864.51027,1939.6774,75.9904,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,167.742488724,187.5,True,YES
761,35,514,300,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.908994613221,1,0.00899461322104,18,4.32397826579,0.720663044298,1,1,2,0.740388819869,False,False,False,False,3864.51027,1939.6774,75.9904,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
762,36,2009,0,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.924995049914,1,0.0249950499137,33,3.85742950478,0.642904917464,1,1,2,0.676326824964,False,False,False,False,3292.96369,2009.0178,139.5368,2.41584530158e-13,1.56319401867e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
763,36,2,0,0,0,10.7040097637,139.295990236,37.5,176.795990236,True,176.795990236,176.795990236,1,True,0.924995049914,1,0.0249950499137,33,3.85742950478,0.642904917464,1,1,2,0.676326824964,False,False,False,False,3292.96369,2009.0178,139.5368,2.41584530158e-13,1.56319401867e-13,1.11022302463e-16,0,0,0,176.795990236,187.5,True,YES
764,36,1,0,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.924995049914,1,0.0249950499137,33,3.85742950478,0.642904917464,1,1,2,0.676326824964,False,False,False,False,3292.96369,2009.0178,139.5368,2.41584530158e-13,1.56319401867e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
765,36,1,0,0,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.920372742525,1,0.0203727425248,18,3.9603628205,0.660060470083,1,1,2,0.691634162259,False,False,False,False,3412.96369,2009.0178,139.5368,2.41584530158e-13,1.56319401867e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
766,36,2,0,200,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.918927371667,1,0.0189273716668,18,4.02950963026,0.671584938377,1,1,2,0.701839053788,False,False,False,False,3492.96369,2009.0178,139.5368,2.41584530158e-13,1.56319401867e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
767,36,2,0,200,0,12.301603341,137.698396659,37.5,175.198396659,True,175.198396659,175.198396659,1,True,0.918927371667,1,0.0189273716668,18,4.02950963026,0.671584938377,1,1,2,0.701839053788,False,False,False,False,3492.96369,2009.0178,139.5368,2.41584530158e-13,1.56319401867e-13,1.11022302463e-16,0,0,0,175.198396659,187.5,True,YES
768,36,1,0,200,0,93.2764582212,56.7235417788,37.5,94.2235417788,True,94.2235417788,94.2235417788,1,True,0.918927371667,1,0.0189273716668,18,4.02950963026,0.671584938377,1,1,2,0.701839053788,False,False,False,False,3492.96369,2009.0178,139.5368,2.41584530158e-13,1.56319401867e-13,1.11022302463e-16,0,0,0,94.2235417788,187.5,True,YES
769,36,5,0,200,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.918927371667,1,0.0189273716668,18,4.02950963026,0.671584938377,1,1,2,0.701839053788,False,False,False,False,3492.96369,2009.0178,139.5368,2.41584530158e-13,1.56319401867e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
770,36,1,0,200,4.13850703294,102.393965004,47.606034996,37.5,85.106034996,True,85.106034996,85.106034996,1,True,0.918616574858,1,0.0186165748577,18,4.03309760571,0.672182934286,1,1,2,0.70236696648,False,False,False,False,3497.10219703,2009.0178,139.5368,2.41584530158e-13,1.56319401867e-13,1.11022302463e-16,0,0,0,85.106034996,187.5,True,YES
771,36,1,136.864891697,200,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.918383399926,1,0.0183833999262,18,4.14871161365,0.691451935608,1,1,2,0.719297695963,False,False,False,False,3629.8285817,2009.0178,139.5368,2.41584530158e-13,1.56319401867e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
772,36,30,300,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.923810108134,1,0.0238101081344,33,4.11649615552,0.686082692586,1,1,2,0.7145951682,False,False,False,False,3592.96369,2009.0178,139.5368,2.41584530158e-13,1.56319401867e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
