tau,stage,bus,v_sq,v_pu,lower_margin_pu,below_0p95,diagnostic_class
14,2,21,0.986400616903396,0.993177032005572,-0.0431770320055718,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,22,0.985243126170297,0.99259413970177,-0.04259413970177,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,23,0.966480623494918,0.98309746388388,-0.0330974638838805,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,24,0.955370487477707,0.977430553787688,-0.0274305537876884,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,25,0.949467905233373,0.974406437393233,-0.0244064373932333,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,26,0.91684158967589,0.957518453961014,-0.00751845396101358,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,27,0.912756771797853,0.955383049775248,-0.00538304977524773,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,28,0.894358506860333,0.945705295988308,0.00429470401169196,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,29,0.881185324817751,0.938714719612807,0.0112852803871927,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,30,0.875621402777903,0.935746441498926,0.0142535585010741,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,31,0.869448618278378,0.932442286835158,0.0175577131648424,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,32,0.867911654607713,0.931617762071824,0.0183822379281762,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
14,2,33,0.867435507945389,0.93136217871749,0.0186378212825103,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,2,0.995340582363878,0.997667571069581,-0.0476675710695814,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,3,0.973654243880915,0.986739197498972,-0.036739197498972,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,4,0.962354650209015,0.980996763607819,-0.030996763607819,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,5,0.951267944455176,0.975329659374294,-0.0253296593742939,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,6,0.923368948860089,0.960920885848616,-0.0109208858486158,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,7,0.917998697146665,0.958122485461366,-0.00812248546136574,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,8,0.911397145944611,0.954671224005736,-0.00467122400573627,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,9,0.903127061215556,0.950329974911639,-0.000329974911638997,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,10,0.895657365167,0.946391760935713,0.00360823906428687,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,11,0.894631315668261,0.945849520625909,0.00415047937409119,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,12,0.892905275827886,0.944936651753908,0.00506334824609189,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,13,0.885780590533306,0.941159173855999,0.00884082614400106,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,14,0.883137149713119,0.939753770789519,0.0102462292104812,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,15,0.881411672837038,0.938835274602014,0.0111647253979864,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,16,0.879908677533449,0.938034475663581,0.0119655243364193,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,17,0.877860303028533,0.93694199555177,0.0130580044482297,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,18,0.877579659277395,0.93679221777158,0.0132077822284202,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,19,0.9944083116402,0.997200236482222,-0.0472002364822222,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,20,0.988101713082216,0.994033054320738,-0.0440330543207383,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,21,0.986860067742314,0.993408308673888,-0.0434083086738876,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,22,0.985736940977167,0.992842858148845,-0.0428428581488447,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,23,0.967897494077452,0.983817815490984,-0.0338178154909839,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,24,0.957252843847473,0.978392990493837,-0.0283929904938367,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,25,0.951525499418252,0.975461685264087,-0.0254616852640868,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,26,0.920404355322457,0.959377066289609,-0.00937706628960921,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,27,0.916483737751723,0.957331571479664,-0.0073315714796639,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,28,0.898791650302354,0.948046227935302,0.00195377206469816,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,29,0.886131033794289,0.941345331849205,0.00865466815079519,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,30,0.880808954031681,0.938514226866956,0.0114857731330438,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,31,0.874966613940488,0.9353965009238,0.0146034990762004,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,32,0.873475280155932,0.934598994305008,0.0154010056949924,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
15,2,33,0.873013269493298,0.934351791079408,0.0156482089205918,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,2,0.995291644840762,0.997643044801477,-0.0476430448014771,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,3,0.973343633918575,0.986581792817289,-0.0365817928172886,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,4,0.961898342306377,0.980764162429673,-0.0307641624296727,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,5,0.950659927576999,0.975017911413426,-0.0250179114134256,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,6,0.922434902984359,0.960434746864335,-0.0104347468643351,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,7,0.917014970661785,0.957608986310062,-0.00760898631006235,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,8,0.910224622529443,0.954056928348326,-0.00405692834832616,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,9,0.901681188294912,0.949568948678774,0.000431051321226006,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,10,0.893935488862185,0.945481617411034,0.00451838258896597,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,11,0.892857264108323,0.94491124668316,0.00508875331684011,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,12,0.891031863049647,0.943944841105478,0.00605515889452146,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,13,0.883517588362795,0.939956163000592,0.0100438369994081,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,14,0.880730413472544,0.938472382903484,0.011527617096516,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,15,0.878926514481056,0.937510807660934,0.0124891923390662,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,16,0.877324489694002,0.936656014604082,0.0133439853959181,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,17,0.875105072707262,0.935470508731976,0.0145294912680241,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,18,0.874727296995925,0.93526856944726,0.0147314305527397,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,19,0.994359374117083,0.997175698719681,-0.0471756987196806,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,20,0.988052775559099,0.994008438374192,-0.0440084383741919,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,21,0.986811130219197,0.993383677246208,-0.0433836772462076,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,22,0.98568800345405,0.992818212692561,-0.0428182126925606,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,23,0.967527012611776,0.983629509831713,-0.0336295098317132,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,24,0.956763203228439,0.97814273152155,-0.02814273152155,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,25,0.951035858799218,0.975210674059312,-0.0252106740593124,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,26,0.919443372577984,0.958876098658207,-0.00887609865820749,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,27,0.915485043391009,0.956809826136317,-0.00680982613631687,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,28,0.897652433064796,0.947445213753701,0.00255478624629912,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,29,0.884885104094447,0.940683317644385,0.00931668235561478,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,30,0.879495682159979,0.937814311129863,0.012185688870137,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,31,0.873524045098817,0.93462508263946,0.0153749173605401,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,32,0.872032711314261,0.93382691721446,0.0161730827855404,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
16,2,33,0.871570700651627,0.933579509550005,0.0164204904499952,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,2,0.99528866196796,0.997641549840402,-0.0476415498404025,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,3,0.973291454639783,0.986555347986003,-0.0365553479860028,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,4,0.961810785738366,0.980719524501458,-0.0307195245014579,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,5,0.950528539837929,0.974950531995305,-0.0249505319953055,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,6,0.922251273361435,0.960339144969857,-0.0103391449698566,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,7,0.91683490561408,0.957514963650219,-0.00751496365021886,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,8,0.90991589874581,0.95389511936366,-0.0038951193636596,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,9,0.901172920236293,0.949301280014039,0.000698719985960827,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,10,0.89321666836015,0.945101406389891,0.00489859361010903,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,11,0.892094665262685,0.944507631129937,0.00549236887006299,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,12,0.890183546083871,0.943495387420559,0.00650461257944102,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,13,0.882336852668279,0.939327872826245,0.0106721271737545,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,14,0.879427189345153,0.937777793160594,0.0122222068394063,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,15,0.877559376891105,0.936781392263481,0.0132186077365193,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,16,0.875869682206899,0.935879095934351,0.0141209040656486,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,17,0.873493202901502,0.934608582724074,0.015391417275926,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,18,0.873017143789323,0.934353864330492,0.0156461356695081,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,19,0.994365993456471,0.99717901775783,-0.0471790177578304,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,20,0.988124351671246,0.994044441497082,-0.0440444414970824,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,21,0.986895495043588,0.993426139702186,-0.0434261397021862,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,22,0.985783936271772,0.992866524902402,-0.0428665249024019,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,23,0.967471763790671,0.983601425268727,-0.0336014252687268,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,24,0.956693474487994,0.978107087433679,-0.028107087433679,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,25,0.951025120623526,0.975205168476627,-0.0252051684766268,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,26,0.919262219897027,0.958781633061996,-0.00878163306199575,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,27,0.915304991394423,0.956715731758615,-0.00671573175861551,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,28,0.897508235673153,0.947369112686894,0.0026308873131059,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,29,0.884760155498653,0.940616901559106,0.00938309844089369,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,30,0.879355405452109,0.937739518977476,0.0122604810225236,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,31,0.873309265896693,0.934510174314166,0.015489825685834,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,32,0.871833292568151,0.933720136105113,0.0162798638948867,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
17,3,33,0.871376040527991,0.933475249017343,0.0165247509826569,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,2,0.99540427733836,0.997699492501805,-0.0476994925018053,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,3,0.973894240995785,0.986860801225677,-0.0368608012256768,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,4,0.962653356044264,0.9811489978817,-0.0311489978816999,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,5,0.951593220672754,0.975496397057802,-0.0254963970578025,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,6,0.923958625509298,0.961227665805192,-0.0112276658051921,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,7,0.918685612090612,0.958480887702312,-0.00848088770231181,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,8,0.911750922277964,0.954856493028122,-0.00485649302812197,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,9,0.902932953807404,0.950227843102592,-0.000227843102592162,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,10,0.894865233760186,0.945973167568819,0.00402683243118052,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,11,0.893706489275885,0.945360507571522,0.00463949242847839,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,12,0.891716147695657,0.944307231623086,0.00569276837691379,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,13,0.883573319405512,0.939985808087288,0.010014191912712,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,14,0.880555004845017,0.938378923913478,0.0116210760865219,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,15,0.878639407851089,0.937357673383586,0.0126423266164141,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,16,0.876861934973945,0.93640906391061,0.0135909360893899,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,17,0.874311617932798,0.93504631860288,0.0149536813971201,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,18,0.873701011772909,0.934719750392014,0.015280249607986,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,19,0.994519453209921,0.997255961731952,-0.0472559617319522,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,20,0.988533820034116,0.994250380957491,-0.0442503809574912,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,21,0.987355366471428,0.993657570026731,-0.0436575700267311,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,22,0.986289399648855,0.993121039777557,-0.0431210397775565,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,23,0.968218282211316,0.983980834270321,-0.0339808342703206,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,24,0.957693064397999,0.978617935865678,-0.0286179358656776,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,25,0.952257205034253,0.975836669240429,-0.0258366692404286,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,26,0.921049443797047,0.959713209139609,-0.00971320913960927,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,27,0.917194706755963,0.957702827998311,-0.00770282799831135,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,28,0.899905005866495,0.94863323042496,0.00136676957504001,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,29,0.88751053383447,0.942077774833092,0.00792222516690777,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,30,0.882220646380235,0.939266014705225,0.0107339852947753,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,31,0.876217402512248,0.936064849522856,0.0139351504771436,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,32,0.874801968043895,0.935308488170558,0.0146915118294421,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
18,3,33,0.874363470758169,0.935074045601828,0.014925954398172,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,2,0.995170984043211,0.997582570037794,-0.0475825700377942,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,3,0.972489784611706,0.986148966744734,-0.036148966744734,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,4,0.960615120419228,0.980109749170585,-0.0301097491705855,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,5,0.948911104072822,0.974120682499259,-0.024120682499259,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,6,0.919796534942274,0.959060235304475,-0.00906023530447475,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,7,0.914271561120782,0.956175486571781,-0.00617548657178091,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,8,0.906705606328362,0.952210904331788,-0.00221090433178817,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,9,0.89700409496793,0.94710300124534,0.0028969987546601,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,10,0.888065063764179,0.942372041056068,0.00762795894393242,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,11,0.886750729091627,0.941674428394245,0.00832557160575542,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,12,0.884469471654762,0.940462371206186,0.00953762879381381,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,13,0.87517754437887,0.935509243342293,0.0144907566577067,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,14,0.871734932740442,0.933667463683105,0.016332536316895,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,15,0.869581145060471,0.932513348462354,0.0174866515376464,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,16,0.867518861805852,0.931406926002728,0.0185930739972715,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,17,0.864489562756714,0.929779308630125,0.0202206913698745,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,18,0.863627806265271,0.929315773171461,0.0206842268285388,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,19,0.994264131063468,0.997127941170775,-0.0471279411707749,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,20,0.98812947773897,0.99404701988335,-0.0440470198833502,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,21,0.986921685037049,0.993439321265798,-0.0434393212657976,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,22,0.985829179579424,0.992889308825221,-0.0428893088252207,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,23,0.966527078321866,0.983121090365712,-0.0331210903657116,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,24,0.955450365536638,0.977471414178767,-0.0274714141787668,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,25,0.949879173360661,0.974617449751779,-0.0246174497517789,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,26,0.916749491551265,0.957470360664635,-0.00747036066463458,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,27,0.912707178476125,0.955357094743178,-0.00535709474317769,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,28,0.894645676206035,0.945857111939237,0.00414288806076257,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,29,0.881683406609116,0.9389799820066,0.0110200179933995,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,30,0.876098235994375,0.936001194440677,0.0139988055593225,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,31,0.869631451278398,0.932540321529529,0.0174596784704706,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,32,0.868180777721924,0.931762189467851,0.0182378105321487,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
19,3,33,0.867731363474066,0.931520994650183,0.0184790053498171,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,2,0.994493519870248,0.997242959298409,-0.0472429592984092,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,3,0.968594702766185,0.98417209001586,-0.0341720900158596,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,4,0.955025714289287,0.977254170770986,-0.0272541707709856,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,5,0.941642638144883,0.970382727662072,-0.0203827276620719,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,6,0.908408852909076,0.953104848854037,-0.00310484885403695,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,7,0.902115851043889,0.94979779481945,0.000202205180550363,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,8,0.893362793781474,0.945178709970487,0.00482129002951304,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,9,0.882104069071037,0.93920395499116,0.0107960450088397,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,10,0.871703157755778,0.933650447306581,0.0163495526934194,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,11,0.870160883546079,0.932824143955376,0.0171758560446243,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,12,0.867474131629456,0.931382913537421,0.0186170864625786,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,13,0.856547512814739,0.925498521238548,0.024501478761452,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,14,0.852499936443064,0.923309231212958,0.0266907687870416,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,15,0.849980558592162,0.921943902085242,0.0280560979147579,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,16,0.847541385380495,0.920620109154962,0.0293798908450378,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,17,0.843929802255677,0.91865652028148,0.03134347971852,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,18,0.842848068515045,0.918067572956939,0.0319324270430605,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,19,0.993469744848723,0.996729524419099,-0.0467295244190989,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,20,0.986544140611172,0.993249284223841,-0.0432492842238409,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,21,0.985180625215591,0.992562655561648,-0.0425626555616483,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,22,0.983947261237768,0.991941158152926,-0.0419411581529259,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,23,0.961796108486407,0.980712041573064,-0.030712041573064,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,24,0.949157698384807,0.974247247050156,-0.0242472470501558,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,25,0.94286820326565,0.971014007759749,-0.021014007759749,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,26,0.904938757245607,0.951282690500362,-0.00128269050036167,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,27,0.900332993356992,0.948858784728788,0.00114121527121192,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,28,0.879785288051631,0.937968703130137,0.012031296869863,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,29,0.865032163979545,0.930071053188704,0.019928946811296,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,30,0.858651408230198,0.926634452322057,0.0233655476779431,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,31,0.851205928893705,0.922608220694844,0.0273917793051562,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,32,0.849568217616705,0.921720249108538,0.0282797508914621,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
20,3,33,0.849060859652898,0.92144498460456,0.0285550153954399,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,1,1,1,-0.05,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,2,0.994356807898395,0.997174411975355,-0.047174411975355,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,3,0.967814988681995,0.983775883360634,-0.0337758833606338,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,4,0.953909116546748,0.976682710273274,-0.0266827102732741,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,5,0.940193772476908,0.969635896858665,-0.0196358968586655,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,6,0.906134876425357,0.95191117044888,-0.00191117044888034,0,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,7,0.899685635243293,0.948517598805259,0.00148240119474141,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,8,0.890715261711702,0.943777125020363,0.00622287497963714,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,9,0.879177011347953,0.937644394932297,0.0123556050677031,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,10,0.868517871715969,0.931943062486099,0.0180569375139009,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,11,0.866937306739142,0.931094681941177,0.0189053180588229,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,12,0.864183849569117,0.929614893151523,0.0203851068484772,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,13,0.852985950450349,0.92357238506267,0.0264276149373297,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
21,3,14,0.848837882996538,0.921323983730229,0.0286760162697715,1,RELAXED_DIAGNOSTIC_FOR_BASE_GATE
