path_id,relative_hour,previous_physically_unrecoverable,current_inventory_kg,current_production_kg,current_ordinary_demand_kg,current_ordinary_served_kg,target_total,failure_type,remaining_hours,known_remaining_ordinary_demand_kg,optimistic_margin_kg,recomputed_physically_unrecoverable,checkpoint_present,recomputed_status,path_status_match
4235,-4,False,148.440295663,0,5.21888439962,5.21888439962,180.565756528,mixed,4,8.99688639124,27.9345391354,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4237,-16,False,163.233409272,15.015,1.54554668825,1.54554668825,395.525364721,pure_quantity,16,98.5039340683,7.94804455065,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4237,-8,True,202.137392866,0,12.6236463422,12.6236463422,395.525364721,pure_quantity,8,59.4930059307,-73.2679718553,True,True,PHYSICALLY_UNRECOVERABLE,True
4237,-4,True,262.197392866,15.015,5.2829583731,0,395.525364721,pure_quantity,4,33.3106263059,-73.2679718553,True,True,PHYSICALLY_UNRECOVERABLE,True
4321,-16,False,371.306343625,15.015,1.54554668825,1.54554668825,543.056863022,pure_location,16,98.5039340683,68.4894806026,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4321,-8,False,485.416448257,15.015,12.6236463422,1.5857967767,543.056863022,pure_location,8,59.4930059307,62.4795852349,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4321,-4,False,523.00354728,15.015,5.2829583731,4.49005998475,543.056863022,pure_location,4,33.3106263059,40.0066842575,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4326,-16,False,182.014475204,0,10.3027948716,10.3027948716,189.355321264,pure_location,16,84.5069940693,232.89915394,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4326,-8,False,251.186343625,15.015,1.54554668825,1.54554668825,189.355321264,pure_location,8,39.0109281376,181.951022361,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4326,-4,False,311.246343625,15.015,1.54554668825,0,189.355321264,pure_location,4,32.8359897274,181.951022361,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4329,-16,False,182.014475204,0,10.3027948716,10.3027948716,386.76593055,mixed,16,84.5069940693,35.4885446535,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4329,-8,True,251.186343625,15.015,1.54554668825,1.54554668825,386.76593055,mixed,8,39.0109281376,-15.4595869254,True,True,PHYSICALLY_UNRECOVERABLE,True
4329,-4,True,311.246343625,15.015,1.54554668825,0,386.76593055,mixed,4,32.8359897274,-15.4595869254,True,True,PHYSICALLY_UNRECOVERABLE,True
4395,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,374.764778406,pure_location,16,104.989071862,106.982702729,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4395,-8,False,302.134475204,15.015,10.3027948716,10.3027948716,374.764778406,pure_location,8,45.4960659317,47.489696798,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4395,-4,False,360.901906248,13.7224310439,5.21888439962,0,374.764778406,pure_location,4,8.99688639124,46.1971278419,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4402,-16,False,184.939475204,0,10.3027948716,10.3027948716,180.836278269,pure_quantity,16,84.5069940693,244.343196935,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4402,-8,False,157.66551912,15.015,1.54554668825,1.54554668825,180.836278269,pure_quantity,8,39.0109281376,96.9492408512,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4402,-4,False,192.423624565,11.0543464987,1.54554668825,1.54554668825,180.836278269,pure_quantity,4,32.8359897274,71.6473462958,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4406,-16,False,302.134475204,15.015,10.3027948716,10.3027948716,423.861526765,pure_location,16,84.5069940693,118.512948439,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4406,-8,False,371.306343625,15.015,1.54554668825,1.54554668825,423.861526765,pure_location,8,39.0109281376,67.5648168596,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4406,-4,False,425.191405215,15.015,1.54554668825,1.54554668825,423.861526765,pure_location,4,32.8359897274,61.3898784494,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4408,-16,False,160.308409272,15.015,1.54554668825,1.54554668825,142.923283799,mixed,16,98.5039340683,257.625125473,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4408,-8,False,179.51612768,0,12.6236463422,12.6236463422,142.923283799,mixed,8,59.4930059307,156.712843881,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4408,-4,False,161.380236162,0,5.2829583731,5.2829583731,142.923283799,mixed,4,33.3106263059,78.5169523632,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4417,-16,False,163.233409272,15.015,1.54554668825,1.54554668825,156.407515605,pure_quantity,16,98.5039340683,247.065893667,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4417,-8,False,196.327152155,0,12.6236463422,12.6236463422,156.407515605,pure_quantity,8,59.4930059307,160.039636551,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4417,-4,False,181.716259182,0,5.2829583731,5.2829583731,156.407515605,pure_quantity,4,33.3106263059,85.3687435769,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4434,-16,False,302.134475204,15.015,10.3027948716,10.3027948716,423.861526765,pure_location,16,84.5069940693,118.512948439,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4434,-8,False,416.802409557,15.015,1.54554668825,0,423.861526765,pure_location,8,39.0109281376,113.060882791,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4434,-4,False,470.687471146,15.015,1.54554668825,1.54554668825,423.861526765,pure_location,4,32.8359897274,106.885944381,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4448,-16,False,182.014475204,0,10.3027948716,10.3027948716,395.525364721,mixed,16,84.5069940693,26.7291104824,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4448,-8,True,251.186343625,15.015,1.54554668825,1.54554668825,395.525364721,mixed,8,39.0109281376,-24.2190210966,True,True,PHYSICALLY_UNRECOVERABLE,True
4448,-4,True,311.246343625,15.015,1.54554668825,0,395.525364721,mixed,4,32.8359897274,-24.2190210966,True,True,PHYSICALLY_UNRECOVERABLE,True
4473,-16,False,145.293409272,8.775,1.54554668825,1.54554668825,142.923283799,mixed,16,98.5039340683,242.610125473,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4473,-8,False,169.087932553,0,12.6236463422,12.6236463422,142.923283799,mixed,8,59.4930059307,146.284648754,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4473,-4,False,158.248878744,0,5.2829583731,5.2829583731,142.923283799,mixed,4,33.3106263059,75.3855949449,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4483,-16,False,251.186343625,15.015,1.54554668825,1.54554668825,455.499334558,pure_location,16,98.5039340683,35.9270090667,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4483,-8,False,371.306343625,15.015,12.6236463422,0,455.499334558,pure_location,8,59.4930059307,35.9270090667,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4483,-4,False,431.366343625,15.015,5.2829583731,0,455.499334558,pure_location,4,33.3106263059,35.9270090667,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4500,-16,False,182.014475204,0,10.3027948716,10.3027948716,316.940731494,pure_location,16,84.5069940693,105.31374371,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4500,-8,False,251.186343625,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,8,39.0109281376,54.3656121309,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4500,-4,False,305.071405215,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,4,32.8359897274,48.1906737207,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4516,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,423.861526765,pure_quantity,16,104.989071862,57.8859543693,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4516,-8,True,182.014475204,0,10.3027948716,10.3027948716,423.861526765,pure_quantity,8,45.4960659317,-121.727051561,True,True,PHYSICALLY_UNRECOVERABLE,True
4516,-4,True,240.781906248,13.7224310439,5.21888439962,0,423.861526765,pure_quantity,4,8.99688639124,-123.019620518,True,True,PHYSICALLY_UNRECOVERABLE,True
4569,-16,False,182.014475204,0,10.3027948716,10.3027948716,58.1956878969,pure_location,16,84.5069940693,364.058787307,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4569,-8,False,151.533409272,15.015,1.54554668825,1.54554668825,58.1956878969,pure_location,8,39.0109281376,213.457721375,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4569,-4,False,205.418470862,15.015,1.54554668825,1.54554668825,58.1956878969,pure_location,4,32.8359897274,207.282782965,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4665,-16,False,302.134475204,15.015,10.3027948716,10.3027948716,386.76593055,pure_location,16,84.5069940693,155.608544654,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4665,-8,False,367.422817367,15.015,1.54554668825,1.54554668825,386.76593055,pure_location,8,39.0109281376,100.776886817,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4665,-4,False,421.307878957,15.015,1.54554668825,1.54554668825,386.76593055,pure_location,4,32.8359897274,94.6019484067,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4674,-16,False,184.939475204,0,10.3027948716,10.3027948716,395.525364721,mixed,16,84.5069940693,29.6541104824,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4674,-8,True,254.111343625,15.015,1.54554668825,1.54554668825,395.525364721,mixed,8,39.0109281376,-21.2940210966,True,True,PHYSICALLY_UNRECOVERABLE,True
4674,-4,True,314.171343625,15.015,1.54554668825,0,395.525364721,mixed,4,32.8359897274,-21.2940210966,True,True,PHYSICALLY_UNRECOVERABLE,True
4689,-16,True,182.014475204,0,10.3027948716,10.3027948716,455.499334558,pure_quantity,16,84.5069940693,-33.2448593543,True,True,PHYSICALLY_UNRECOVERABLE,True
4689,-8,True,251.186343625,15.015,1.54554668825,1.54554668825,455.499334558,pure_quantity,8,39.0109281376,-84.1929909333,True,True,PHYSICALLY_UNRECOVERABLE,True
4689,-4,True,311.246343625,15.015,1.54554668825,0,455.499334558,pure_quantity,4,32.8359897274,-84.1929909333,True,True,PHYSICALLY_UNRECOVERABLE,True
4694,-16,False,182.014475204,0,10.3027948716,10.3027948716,374.764778406,mixed,16,84.5069940693,47.489696798,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4694,-8,True,160.308409272,15.015,1.54554668825,1.54554668825,374.764778406,mixed,8,39.0109281376,-94.3363691338,True,True,PHYSICALLY_UNRECOVERABLE,True
4694,-4,True,220.368409272,15.015,1.54554668825,0,374.764778406,mixed,4,32.8359897274,-94.3363691338,True,True,PHYSICALLY_UNRECOVERABLE,True
4711,-16,True,302.134475204,15.015,10.3027948716,10.3027948716,552.327963649,mixed,16,84.5069940693,-9.95348844537,True,True,PHYSICALLY_UNRECOVERABLE,True
4711,-8,True,416.802409557,15.015,1.54554668825,0,552.327963649,mixed,8,39.0109281376,-15.4055540926,True,True,PHYSICALLY_UNRECOVERABLE,True
4711,-4,True,476.862409557,15.015,1.54554668825,0,552.327963649,mixed,4,32.8359897274,-15.4055540926,True,True,PHYSICALLY_UNRECOVERABLE,True
4723,-16,True,182.014475204,0,10.3027948716,10.3027948716,423.861526765,pure_quantity,16,84.5069940693,-1.60705156141,True,True,PHYSICALLY_UNRECOVERABLE,True
4723,-8,True,154.458409272,15.015,1.54554668825,1.54554668825,423.861526765,pure_quantity,8,39.0109281376,-149.283117493,True,True,PHYSICALLY_UNRECOVERABLE,True
4723,-4,True,210.656583809,15.015,1.54554668825,1.28481315792,423.861526765,pure_quantity,4,32.8359897274,-153.144942956,True,True,PHYSICALLY_UNRECOVERABLE,True
4744,-16,False,216.700765514,3.08117453208,12.6236463422,12.6236463422,423.861526765,mixed,16,104.989071862,33.0792387493,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4744,-8,True,277.327759584,15.015,10.3027948716,10.3027948716,423.861526765,mixed,8,45.4960659317,-26.4137671814,True,True,PHYSICALLY_UNRECOVERABLE,True
4744,-4,True,299.596011087,13.7224310439,5.21888439962,5.21888439962,423.861526765,mixed,4,8.99688639124,-64.205515678,True,True,PHYSICALLY_UNRECOVERABLE,True
4787,-16,False,371.306343625,15.015,1.54554668825,1.54554668825,423.861526765,pure_location,16,98.5039340683,187.68481686,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4787,-8,False,452.415415487,15.015,12.6236463422,12.6236463422,423.861526765,pure_location,8,59.4930059307,148.673888722,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4787,-4,False,486.293035862,15.015,5.2829583731,5.2829583731,423.861526765,pure_location,4,33.3106263059,122.491509097,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4789,-16,False,371.306343625,15.015,1.54554668825,1.54554668825,395.525364721,pure_location,16,98.5039340683,216.020978903,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4789,-8,False,457.728737646,15.015,12.6236463422,12.2642612598,395.525364721,pure_location,8,59.4930059307,182.323372925,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4789,-4,False,491.606358021,15.015,5.2829583731,5.2829583731,395.525364721,pure_location,4,33.3106263059,156.1409933,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4797,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,156.407515605,mixed,16,104.989071862,325.33996553,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4797,-8,False,182.014475204,0,10.3027948716,10.3027948716,156.407515605,mixed,8,45.4960659317,145.726959599,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4797,-4,False,145.515295663,0,5.21888439962,5.21888439962,156.407515605,mixed,4,8.99688639124,49.1677800585,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4852,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,316.940731494,pure_location,16,104.989071862,164.806749641,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4852,-8,False,302.134475204,15.015,10.3027948716,10.3027948716,316.940731494,pure_location,8,45.4960659317,105.31374371,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4852,-4,False,303.270295663,2.34,5.21888439962,5.21888439962,316.940731494,pure_location,4,8.99688639124,46.3895641694,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4863,-16,False,188.084209615,0,10.3027948716,10.3027948716,156.407515605,pure_location,16,84.5069940693,271.91669401,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4863,-8,False,151.363143683,8.775,1.54554668825,1.54554668825,156.407515605,pure_location,8,39.0109281376,115.075628079,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4863,-4,False,185.647337949,9.45413267578,1.54554668825,1.54554668825,156.407515605,pure_location,4,32.8359897274,89.2998223443,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4869,-16,False,371.306343625,15.015,1.54554668825,1.54554668825,395.525364721,pure_location,16,98.5039340683,216.020978903,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4869,-8,False,452.415415487,15.015,12.6236463422,12.6236463422,395.525364721,pure_location,8,59.4930059307,177.010050766,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4869,-4,False,472.253035862,6.825,5.2829583731,5.2829583731,395.525364721,pure_location,4,33.3106263059,136.787671141,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4875,-16,False,352.335386323,15.015,1.54554668825,1.54554668825,546.93138762,mixed,16,98.5039340683,45.6439987027,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4875,-8,False,431.104458186,12.675,12.6236463422,12.6236463422,546.93138762,mixed,8,59.4930059307,4.29307056517,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4875,-4,True,464.982078561,15.015,5.2829583731,5.2829583731,546.93138762,mixed,4,33.3106263059,-21.8893090596,True,True,PHYSICALLY_UNRECOVERABLE,True
4961,-16,False,332.295415487,15.015,12.6236463422,12.6236463422,316.940731494,pure_location,16,104.989071862,255.594683993,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4961,-8,False,392.922409557,15.015,10.3027948716,10.3027948716,316.940731494,pure_location,8,45.4960659317,196.101678063,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4961,-4,False,396.983230016,5.265,5.21888439962,5.21888439962,316.940731494,pure_location,4,8.99688639124,140.102498522,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4962,-16,False,251.186343625,15.015,1.54554668825,1.54554668825,395.525364721,mixed,16,98.5039340683,95.9009789034,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4962,-8,False,332.295415487,15.015,12.6236463422,12.6236463422,395.525364721,mixed,8,59.4930059307,56.8900507659,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4962,-4,False,366.173035862,15.015,5.2829583731,5.2829583731,395.525364721,mixed,4,33.3106263059,30.7076711411,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4985,-16,False,371.306343625,15.015,1.54554668825,1.54554668825,395.525364721,pure_location,16,98.5039340683,216.020978903,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4985,-8,False,452.415415487,15.015,12.6236463422,12.6236463422,395.525364721,pure_location,8,59.4930059307,177.010050766,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
4985,-4,False,486.293035862,15.015,5.2829583731,5.2829583731,395.525364721,pure_location,4,33.3106263059,150.827671141,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5008,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,180.836278269,pure_quantity,16,104.989071862,300.911202866,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5008,-8,False,182.014475204,0,10.3027948716,10.3027948716,180.836278269,pure_quantity,8,45.4960659317,121.298196935,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5008,-4,False,145.515295663,0,5.21888439962,5.21888439962,180.836278269,pure_quantity,4,8.99688639124,24.7390173945,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5052,-16,False,182.014475204,0,10.3027948716,10.3027948716,142.923283799,pure_location,16,84.5069940693,279.331191405,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5052,-8,False,160.308409272,15.015,1.54554668825,1.54554668825,142.923283799,pure_location,8,39.0109281376,137.505125473,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5052,-4,False,193.220630112,8.775,1.54554668825,1.54554668825,142.923283799,pure_location,4,32.8359897274,110.357346313,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5054,-16,False,371.306343625,15.015,1.54554668825,1.54554668825,543.056863022,mixed,16,98.5039340683,68.4894806026,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5054,-8,False,452.415415487,15.015,12.6236463422,12.6236463422,543.056863022,mixed,8,59.4930059307,29.478552465,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5054,-4,False,486.293035862,15.015,5.2829583731,5.2829583731,543.056863022,mixed,4,33.3106263059,3.29617284024,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5055,-16,False,352.335386323,15.015,1.54554668825,1.54554668825,546.93138762,mixed,16,98.5039340683,45.6439987027,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5055,-8,False,433.444458186,15.015,12.6236463422,12.6236463422,546.93138762,mixed,8,59.4930059307,6.63307056517,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5055,-4,True,472.98521084,15.015,5.2829583731,4.05229610993,546.93138762,mixed,4,33.3106263059,-13.8861767808,True,True,PHYSICALLY_UNRECOVERABLE,True
5091,-16,False,182.014475204,0,10.3027948716,10.3027948716,180.836278269,mixed,16,84.5069940693,241.418196935,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5091,-8,False,147.633409272,11.115,1.54554668825,1.54554668825,180.836278269,mixed,8,39.0109281376,86.9171310033,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5091,-4,False,179.159357603,8.775,1.54554668825,1.54554668825,180.836278269,mixed,4,32.8359897274,58.3830793339,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5102,-16,False,160.308409272,15.015,1.54554668825,1.54554668825,180.836278269,mixed,16,98.5039340683,219.712131003,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5102,-8,False,193.616697824,0,12.6236463422,12.6236463422,180.836278269,mixed,8,59.4930059307,132.900419555,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5102,-4,False,177.779927694,0,5.2829583731,5.2829583731,180.836278269,mixed,4,33.3106263059,57.0036494248,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5106,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,180.836278269,pure_quantity,16,104.989071862,300.911202866,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5106,-8,False,182.014475204,0,10.3027948716,10.3027948716,180.836278269,pure_quantity,8,45.4960659317,121.298196935,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5106,-4,False,145.515295663,0,5.21888439962,5.21888439962,180.836278269,pure_quantity,4,8.99688639124,24.7390173945,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5138,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,180.836278269,pure_quantity,16,104.989071862,300.911202866,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5138,-8,False,182.014475204,0,10.3027948716,10.3027948716,180.836278269,pure_quantity,8,45.4960659317,121.298196935,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5138,-4,False,147.795226262,0,5.21888439962,5.21888439962,180.836278269,pure_quantity,4,8.99688639124,27.0189479937,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5152,-16,True,160.308409272,15.015,1.54554668825,1.54554668825,423.861526765,mixed,16,98.5039340683,-23.3131174931,True,True,PHYSICALLY_UNRECOVERABLE,True
5152,-8,True,251.008038481,15.015,12.6236463422,12.472831717,423.861526765,mixed,8,59.4930059307,-52.7334882837,True,True,PHYSICALLY_UNRECOVERABLE,True
5152,-4,True,311.068038481,15.015,5.2829583731,0,423.861526765,mixed,4,33.3106263059,-52.7334882837,True,True,PHYSICALLY_UNRECOVERABLE,True
5172,-16,False,452.415415487,15.015,12.6236463422,12.6236463422,374.764778406,pure_location,16,104.989071862,317.890637081,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5172,-8,False,463.018613266,15.015,10.3027948716,10.3027948716,374.764778406,pure_location,8,45.4960659317,208.37383486,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5172,-4,False,436.907911476,0,5.21888439962,5.21888439962,374.764778406,pure_location,4,8.99688639124,122.20313307,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5212,-16,True,154.458409272,15.015,1.54554668825,1.54554668825,423.861526765,mixed,16,98.5039340683,-29.1631174931,True,True,PHYSICALLY_UNRECOVERABLE,True
5212,-8,True,256.812954062,15.015,12.6236463422,5.77185321245,423.861526765,mixed,8,59.4930059307,-46.9285727029,True,True,PHYSICALLY_UNRECOVERABLE,True
5212,-4,True,304.638522292,15.015,5.2829583731,2.1904139163,423.861526765,mixed,4,33.3106263059,-59.163004473,True,True,PHYSICALLY_UNRECOVERABLE,True
5230,-16,False,184.939475204,0,10.3027948716,10.3027948716,189.355321264,pure_location,16,84.5069940693,235.82415394,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5230,-8,False,163.233409272,15.015,1.54554668825,1.54554668825,189.355321264,pure_location,8,39.0109281376,93.9980880082,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5230,-4,False,217.118470862,15.015,1.54554668825,1.54554668825,189.355321264,pure_location,4,32.8359897274,87.823149598,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5235,-16,False,182.014475204,0,10.3027948716,10.3027948716,374.764778406,pure_quantity,16,84.5069940693,47.489696798,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5235,-8,True,136.518409272,0,1.54554668825,1.54554668825,374.764778406,pure_quantity,8,39.0109281376,-118.126369134,True,True,PHYSICALLY_UNRECOVERABLE,True
5235,-4,True,192.730823604,15.015,1.54554668825,1.08007613984,374.764778406,pure_quantity,4,32.8359897274,-121.973954802,True,True,PHYSICALLY_UNRECOVERABLE,True
5247,-16,False,151.533409272,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,16,98.5039340683,74.8326777781,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5247,-8,False,232.642481134,15.015,12.6236463422,12.6236463422,316.940731494,pure_location,8,59.4930059307,35.8217496406,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5247,-4,False,292.702481134,15.015,5.2829583731,0,316.940731494,pure_location,4,33.3106263059,35.8217496406,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5254,-16,False,241.507481134,8.775,12.6236463422,12.6236463422,156.407515605,pure_location,16,104.989071862,325.33996553,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5254,-8,False,182.014475204,0,10.3027948716,10.3027948716,156.407515605,pure_location,8,45.4960659317,145.726959599,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5254,-4,False,145.515295663,0,5.21888439962,5.21888439962,156.407515605,pure_location,4,8.99688639124,49.1677800585,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5255,-16,False,251.186343625,15.015,1.54554668825,1.54554668825,395.525364721,pure_location,16,98.5039340683,95.9009789034,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5255,-8,False,371.306343625,15.015,12.6236463422,0,395.525364721,pure_location,8,59.4930059307,95.9009789034,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5255,-4,False,431.366343625,15.015,5.2829583731,0,395.525364721,pure_location,4,33.3106263059,95.9009789034,False,True,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True
5265,-16,True,160.308409272,15.015,1.54554668825,1.54554668825,423.861526765,pure_quantity,16,98.5039340683,-23.3131174931,True,True,PHYSICALLY_UNRECOVERABLE,True
5265,-8,True,194.506903452,0,12.6236463422,12.6236463422,423.861526765,pure_quantity,8,59.4930059307,-109.234623313,True,True,PHYSICALLY_UNRECOVERABLE,True
5265,-4,True,228.384523827,15.015,5.2829583731,5.2829583731,423.861526765,pure_quantity,4,33.3106263059,-135.417002938,True,True,PHYSICALLY_UNRECOVERABLE,True
